,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-1.1533858461476585,0.28040005926645745,2.0,0.0,-1.3516586295000803,1.0,-0.9551130627952366,,,,
1,ALE__GalactoseA6,-0.3861477430353862,0.14241318069138567,2.0,2.0,-0.4868490688326101,3.0,-0.2854464172381623,,,,
2,ALE__GalactoseA8,-0.7891981965154111,0.2999654205570515,2.0,4.0,-0.5770906135180455,5.0,-1.0013057795127769,,,,
3,ALE__IL_Control,6.445133315935436e-10,0.9325206244241838,4.0,6.0,-0.1446874598139944,7.0,1.2163217236732449,8.0,-0.0189945530345693,9.0,-1.052639708246628
4,ALE__IL_TEOH_OAc,0.36587379618448573,1.5545788187490517,2.0,10.0,1.465127020810913,11.0,-0.7333794284419416,,,,
5,ALE__IL_TEA_HS,0.9654034794186003,0.23103257236386862,2.0,12.0,1.1287681780120635,13.0,0.802038780825137,,,,
6,ALE__IL_Mixed,-1.890694980049021,0.11619665382722993,2.0,14.0,-1.8085315381766007,15.0,-1.972858421921441,,,,
7,ALE__IL_PP5350,-0.9352121758710389,0.05415430970139712,2.0,16.0,-0.8969192962507045,17.0,-0.9735050554913732,,,,
8,ALE__IL_T8,-1.2501102410056242,0.2730437198929976,2.0,18.0,-1.443181306902363,19.0,-1.0570391751088852,,,,
9,ALE__IL_T9,-1.3877356946361834,0.37811807603160186,2.0,20.0,-1.120365838985027,21.0,-1.6551055502873395,,,,
10,ALE__IL_Control2,-0.6444159273226353,0.04776028315981968,2.0,22.0,-0.6781875474163335,23.0,-0.6106443072289371,,,,
11,ALE__IL_Glc+Ace,-1.2022899180144457,0.022452395112084616,2.0,24.0,-1.186413677176811,25.0,-1.2181661588520805,,,,
12,ALE__XyloseA1,0.27729327735040077,0.35314949278157604,2.0,26.0,0.0275788762319586,27.0,0.5270076784688429,,,,
13,ALE__XyloseA2,-1.7121765954162727,0.12532493196244077,2.0,28.0,-1.623558486173888,29.0,-1.8007947046586572,,,,
14,ALE__XyloseA3,-2.340984886867009,0.218657400880324,2.0,30.0,-2.495599017786111,31.0,-2.186370755947906,,,,
15,ALE__XyloseA4,-1.6451165219758899,0.07958386660871826,2.0,32.0,-1.70139081372796,33.0,-1.5888422302238194,,,,
16,Aromatic__Coumarate,-8.959447700793062,1.7854917663733492,3.0,34.0,-6.986865592135539,35.0,-9.42644046296191,36.0,-10.465037047281736,,
17,Aromatic__Coumarate+ferulate,12.162912856424365,0.48840067046641616,3.0,37.0,12.058366941256624,38.0,12.695121047793329,39.0,11.735250580223148,,
18,Aromatic__Ferulate,12.186450813734455,0.5282254257638613,3.0,40.0,11.87273701750077,41.0,12.796308640065469,42.0,11.89030678363713,,
19,Aromatic__Glucose,-3.660986698979703e-10,0.3488279545800311,3.0,43.0,-0.2102651737090767,44.0,0.4026596599571402,45.0,-0.1923944873463595,,
20,Bioreactor1__24h,2.355124428810029e-10,0.6835041760508697,2.0,46.0,-0.4833104376193813,47.0,0.4833104380904062,,,,
21,Bioreactor2__S_0min,1.1543802950579144e-11,0.35178917040470975,3.0,48.0,-0.0895293394824533,60.0,0.3879031162220075,72.0,-0.2983737767049228,,
22,Bioreactor2__S_15min,1.0141514924772494,0.5253209541358259,3.0,49.0,1.473520646136664,61.0,0.441396820253249,73.0,1.127537011041836,,
23,Bioreactor2__P1_15min,0.9124464590719623,0.3353128450416598,3.0,50.0,0.8936281920514599,62.0,0.5869390228671709,74.0,1.256772162297256,,
24,Bioreactor2__P3_15min,1.0635930552920647,0.1751095214503277,3.0,51.0,1.0578132789144938,63.0,0.8914449757671803,75.0,1.24152091119452,,
25,Bioreactor2__P5_15min,0.7527556751331614,0.06024623641573027,3.0,52.0,0.8080136165490234,64.0,0.7617262800391766,76.0,0.6885271288112846,,
26,Bioreactor2__S_1h,0.9089175606715139,0.32823773701503384,3.0,53.0,1.287457336751698,65.0,0.7361018649429149,77.0,0.7031934803199288,,
27,Bioreactor2__S_3h,0.6893198830856729,0.14799624590767704,3.0,54.0,0.5991982778878122,66.0,0.6086370535985758,78.0,0.8601243177706311,,
28,Bioreactor2__S_9h,0.22681659459003903,0.7941023395115451,3.0,55.0,-0.5789302130946047,67.0,0.2506417336332546,79.0,1.0087382632314672,,
29,Bioreactor2__S_25h,0.37575962908055455,0.17395176099557208,3.0,56.0,0.5490425029612456,68.0,0.2011466094092099,80.0,0.3770897748712083,,
30,Bioreactor2__P1_25h,0.37023039597473845,0.41901182559839395,3.0,57.0,-0.0860408828117463,69.0,0.4589626634316881,81.0,0.7377694073042734,,
31,Bioreactor2__P3_25h,0.7656131631906815,0.40363850001631696,3.0,58.0,0.4916684173642264,70.0,0.5760281202166236,82.0,1.2291429519911945,,
32,Bioreactor2__P5_25h,0.3849564738744163,0.2763021315371758,3.0,59.0,0.4516136806643237,71.0,0.0814233544564834,83.0,0.6218323865024419,,
33,Carbon__Citrate,-1.2631269932600588,0.2166356875130885,3.0,84.0,-1.5040144414280252,85.0,-1.2010866003363148,86.0,-1.0842799380158368,,
34,Carbon__Ferulate,15.081885137466903,0.6117305848883322,3.0,87.0,15.743371284054742,88.0,14.536569542884491,89.0,14.96571458546148,,
35,Carbon__Glucose,-1.4576015394673902e-10,0.2669840520161168,2.0,90.0,-0.1887862337950183,91.0,0.188786233503498,,,,
36,Carbon__Serine,-1.06987420187814,0.2313346147016605,3.0,92.0,-1.2854751033385312,93.0,-1.09864934349982,94.0,-0.8254981587960687,,
37,Carbon2__Glucose,1.714058894819459e-10,0.3235217928250415,3.0,95.0,-5.093474550023874e-05,96.0,0.3235472574477239,97.0,-0.323496322188006,,
38,Carbon2__Coumarate,-6.733542837441049,0.34593700058355803,3.0,98.0,-6.338377579306138,99.0,-6.880571312919256,100.0,-6.981679620097753,,
39,Crc__Control,-9.848460935657499e-11,0.5566816432844391,2.0,101.0,0.393633364830013,102.0,-0.3936333650269822,,,,
40,Crc__Del_crc,1.45918809836511,0.39802892610727214,2.0,103.0,1.1777391456062585,104.0,1.7406370511239613,,,,
41,Crc__Del_crcZ_crcY,2.3177960214580993,0.2894161751469692,2.0,105.0,2.5224441614895947,106.0,2.113147881426604,,,,
42,FinR__Control,1.4331132576946479e-10,0.5833300531842468,3.0,107.0,0.5168439048962952,108.0,-0.6324917779846071,109.0,0.1156478735182459,,
43,FinR__Del_finR,1.965979662894689,0.2982349435310923,3.0,110.0,2.0676429172234654,111.0,2.200091045089112,112.0,1.6302050263714891,,
44,FleQ__Del_fleQ,0.5450663605360724,0.15708604127932416,3.0,113.0,0.4531229392333231,114.0,0.7264479298542679,115.0,0.4556282125206262,,
45,FleQ__OE_wspR,-0.051249428895487927,0.42129528132580985,3.0,116.0,-0.4139073112836081,117.0,0.4108804370187671,119.0,-0.1507214124216228,,
46,FleQ__Control,3.2298956102276105e-10,0.5645940649892159,3.0,118.0,0.1109616935959264,120.0,0.5008752313836637,121.0,-0.6118369240106215,,
47,Fuel__Butanol,-0.9418872518320235,0.19239469288341254,2.0,122.0,-0.8058436598298593,123.0,-1.0779308438341877,,,,
48,Fuel__Control,1.3862674896891747e-10,0.2286403521224933,2.0,124.0,-0.1616731433000683,125.0,0.1616731435773218,,,,
49,Fuel__Isopentanol,3.1256301413533816,1.1819905413893987,2.0,126.0,3.961423668468184,127.0,2.289836614238579,,,,
50,Glycolaldehyde__Glycolaldehyde,0.3364316128602167,0.20768180162794977,2.0,128.0,0.4832848231203794,130.0,0.1895784026000541,,,,
51,Glycolaldehyde__Control,1.5167599815013588e-11,0.07303610804367705,2.0,129.0,0.051644327284325,131.0,-0.0516443272539898,,,,
52,HNS_protein__Control_ex,-4.00826004332e-11,0.040535020320710505,2.0,132.0,-0.0286625877843915,147.0,0.0286625877042263,,,,
53,HNS_protein__Del_turB_ex,0.31178597575757716,0.024336329121250867,2.0,133.0,0.294577592406753,134.0,0.3289943591084013,,,,
54,HNS_protein__WT_pCAR1_ex,0.71284875420349,0.0899410793555599,2.0,135.0,0.6492508070839362,140.0,0.7764467013230438,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,2.0483690251206355,0.21806891852619567,2.0,136.0,2.202567036176525,138.0,1.8941710140647456,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,0.5341657263367651,0.1277145474520203,2.0,137.0,0.4438579037772704,139.0,0.6244735488962597,,,,
57,HNS_protein__WT_pCAR1_Del_turB_ex,1.747336624538524,0.43929048238402535,2.0,141.0,1.43671134553407,143.0,2.057961903542978,,,,
58,HNS_protein__WT_pCAR1_Del_turB_st,0.807226053963136,0.6599179258855308,2.0,142.0,0.3405936135429156,146.0,1.2738584943833562,,,,
59,HNS_protein__WT_pCAR1_Del_pmr_ex,1.6698753098494172,0.18709611116821537,2.0,144.0,1.53757838090874,145.0,1.8021722387900945,,,,
60,HNS_protein__WT_Del_turA_ex,1.1374345602934448,0.05996598833070364,2.0,148.0,1.0950322033042508,149.0,1.1798369172826386,,,,
61,Mobile_gene__2737_exp,-1.237630757426611e-10,0.27441720369217987,4.0,150.0,0.0555167176822274,151.0,0.2987009498107334,152.0,-0.3653572915298261,153.0,0.011139623541813
62,Mobile_gene__2737_reg,-1.4348093801045219,0.13627907086092064,4.0,154.0,-1.2809260812568348,155.0,-1.4287765436108426,156.0,-1.4167549345116364,157.0,-1.6127799610387734
63,Mobile_gene__3227_exp,0.21399814614617407,0.47270367792002815,4.0,158.0,0.0420496930369208,159.0,0.0240602398017614,160.0,-0.1242998290756773,161.0,0.9141824808216914
64,Mobile_gene__3227_reg,-1.3503822890273893,0.08768359555735665,4.0,162.0,-1.371444710197533,163.0,-1.4221729490344155,164.0,-1.3850632912377276,165.0,-1.2228482056398813
65,Mobile_gene__mfsR_exp,1.4495810074555266,0.5084520652778819,2.0,166.0,1.809110910721822,167.0,1.0900511041892311,,,,
66,Mobile_gene2__Condition1,0.6864420480695503,0.6875886154848685,2.0,168.0,0.2002434753935303,169.0,1.1726406207455704,,,,
67,Mobile_gene2__Condition2,-3.5073648152472714e-10,0.6197245292922,4.0,170.0,0.800541452163668,171.0,-0.5706485208313524,172.0,0.1672270134273193,173.0,-0.3971199461625808
68,Muconate__CJ522_fructose,-2.994272908749416,0.34820012075761,3.0,174.0,-3.3201569073184647,175.0,-3.0352746240115795,176.0,-2.6273871949182053,,
69,Muconate__CJ522_fructose_glucose,-4.112215744142088,0.1277590100448503,3.0,177.0,-4.2569907815166825,178.0,-4.064374224365584,179.0,-4.015282226543997,,
70,Muconate__CJ522_fructose_glucose_gluconate,-4.108597487121654,0.17388079578328616,3.0,180.0,-4.1392617210904215,181.0,-4.26510631318799,182.0,-3.921424427086552,,
71,Muconate__CJ522_glucose_gluconate,-3.458348324048179,0.9235298926640989,3.0,183.0,-4.50186848585976,184.0,-3.1268688689656954,185.0,-2.74630761731908,,
72,Muconate__CJ522_gluconate,-4.165459493525786,0.7910048152007749,3.0,186.0,-4.338381913935984,187.0,-3.3022988594375344,188.0,-4.85569770720384,,
73,Muconate__CJ522_glucose,-4.23578523742681,0.4260373617008009,3.0,189.0,-4.053910983266595,190.0,-3.930869929475592,191.0,-4.72257479953824,,
74,Muconate__GB032_fructose,-2.4528170316424203,0.5294163964241134,3.0,192.0,-2.5124097923452933,193.0,-1.896125739608824,194.0,-2.949915562973145,,
75,Muconate__GB032_fructose_glucose,-4.22385611815661,0.14918362868792007,3.0,195.0,-4.38932116840195,196.0,-4.099629702773138,197.0,-4.182617483294742,,
76,Muconate__GB032_fructose_glucose_gluconate,-4.723512042727736,0.9055970752663348,3.0,198.0,-5.042281611765778,199.0,-3.701633470334034,200.0,-5.426621046083397,,
77,Muconate__GB032_glucose_gluconate,-2.7077713432661192,0.6814216815193359,3.0,201.0,-3.3800651733418827,202.0,-2.725674230623584,203.0,-2.01757462583289,,
78,Muconate__GB032_gluconate,-2.6427700607555047,0.490405627458847,3.0,204.0,-2.2239243328315776,205.0,-3.1822290918161853,206.0,-2.522156757618752,,
79,Muconate__GB032_glucose,-3.0435892023597297,0.40193158271251384,3.0,207.0,-2.7937307595064254,208.0,-2.8298045827893272,209.0,-3.507232264783436,,
80,Muconate__GB045_fructose,-2.0666135016497926,0.42175190482265656,3.0,210.0,-2.161491118664677,211.0,-1.6055041145853035,212.0,-2.432845271699397,,
81,Muconate__GB045_fructose_glucose,-0.49853664669544995,0.15472900740686216,2.0,213.0,-0.6079465770791057,214.0,-0.3891267163117942,,,,
82,Muconate__GB045_fructose_glucose_gluconate,-3.7026845208350374,0.6457702855421423,3.0,215.0,-3.01854313457944,216.0,-3.78788523829736,217.0,-4.301625189628312,,
83,Muconate__GB045_glucose_gluconate,-1.5147702770394158,0.6289760913276251,3.0,218.0,-2.240948364728246,219.0,-1.1411949477601084,220.0,-1.162167518629893,,
84,Muconate__GB045_gluconate,-0.1671837506085416,0.31538696429503216,3.0,221.0,0.1531410954925653,222.0,-0.1773030732680323,223.0,-0.4773892740501578,,
85,Muconate__GB045_glucose,-2.4821528792624825,0.38455341649466934,3.0,224.0,-2.0402754421334035,225.0,-2.665149825927172,226.0,-2.741033369726872,,
86,Muconate__GB062_fructose,-3.896923140134509,0.1396449525658225,3.0,227.0,-3.737733414734114,228.0,-3.954276458996184,229.0,-3.9987595466732295,,
87,Muconate__GB062_fructose_glucose,-4.162047093301628,0.39062917209036946,3.0,230.0,-4.061208598151,231.0,-4.593208837204611,232.0,-3.831723844549273,,
88,Muconate__GB062_fructose_glucose_gluconate,-3.7759846039012053,0.7673309716008127,3.0,233.0,-3.106775966551199,234.0,-4.613497134628823,235.0,-3.6076807105235935,,
