,new_3980704_3983186_c
LBexp_1,8.407
LBexp_2,8.4103
LBexp_3,8.4481
LBtran_1,7.4051
LBtran_2,7.5704
LBtran_3,7.5873
LBstat_1,7.9965
LBstat_2,8.0979
LBstat_3,7.9342
LBGexp_1,8.3211
LBGexp_2,7.8498
LBGexp_3,8.2058
LBGtran_2,7.8189
LBGtran_3,8.0634
LBGstat_1,9.6053
LBGstat_2,9.6298
LBGstat_3,8.0984
S0_1,8.2658
S0_2,8.2865
S0_3,8.6729
S1_1,7.8022
S1_2,7.687
S1_3,7.6415
S2_1,7.8246
S2_2,7.1851
S2_3,7.1808
S3_1,7.5271
S3_2,7.1951
S4_1,7.9284
S4_2,7.4972
S4_3,7.298
S5_1,7.6479
S5_2,7.7600999999999996
S5_3,7.9525
S6_1,7.6605
S6_2,7.501
S6_3,7.6416
S6/t_1,8.1334
S6/t_2,7.5331
S6_4,7.7103
S6_5,7.9005
S6_6,7.6558
S7_4,8.4694
S7_5,8.3395
S7_6,8.6904
S8_4,8.2101
S8_5,8.7235
G135_1,7.3078
G135_3,7.4727
G150_1,7.3739
G150_2,7.0703
G150_3,7.6006
G180_1,7.247
G180_2,6.9399
G180_3,6.9781
C30_1,10.3876
C30_2,10.6698
C90_1,8.6687
C90_2,8.1453
BI_1,7.8178
BI_2,8.155100000000001
BC_2,6.7972
BC/t_1,7.6051
BC/t_2,8.5982
BC_1,7.0286
Sw_1,6.9161
Sw_2,6.8656
BT_1,7.3791
BT_2,7.1481
B36_1,7.1093
B36_2,7.2183
B60_1,7.1657
B60_2,7.4552
M9exp_1,8.9978
M9exp_2,8.7672
M9exp_3,8.5909
M9tran_1,8.3209
M9tran_2,8.3618
M9tran_3,8.494
M9stat_1,7.8236
M9stat_2,7.8777
M9stat_3,7.6199
M+G_1,9.4036
M+G_2,9.3195
M+G_3,9.0791
Glu_1,9.4719
Glu_2,9.4517
Glu_3,9.3114
Fru_1,8.3447
Fru_2,9.6488
Fru_3,8.852
Mal_1,8.1684
Mal_2,8.9276
Mal_3,8.8202
G+S_2,8.3544
G+S_3,8.5651
Pyr_1,8.4273
Pyr_2,8.8489
Pyr_3,9.0693
Gly_1,8.1931
Gly_2,8.3211
Gly_3,8.2483
