,USA300HOU_RS12960
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,4.6735951139
USA300_LAC_U01-Set001_CAMHB_Control_1,2.6589767341
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,2.9392624155
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,2.2107744697
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,3.6127161091
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,4.7765175354
USA300_LAC_U01-Set001_CAMHB_Control_2,2.5758759061000003
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,2.6697794567
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,1.8982481025
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,3.4123914623
USA300_TCH1516_U01-Set000_CAMHB_Control_1,0.7500794219
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,1.1102472555
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,1.0186313211
USA300_LAC_U01-Set001_R10LB_PreCulture_1,1.895705301
USA300_LAC_U01-Set001_R10LB_PreCulture_2,1.8047954363
USA300_LAC_U01-Set001_R10LB_Control_1,1.9658520825
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,1.9761650775000001
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,1.9223174821
USA300_LAC_U01-Set001_R10LB_Control_2,1.7630841306
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,1.9468887901
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,1.9711885624
USA300_TCH1516_U01-Set000_R10LB_Control_1,1.7025915832
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,1.4071076081
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,1.5281274737000001
USA300_TCH1516_U01-Set000_R10LB_Control_2,1.6788760037000001
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,1.7869263894
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,1.2341781461
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,1.2551954357000001
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,1.1159144479
USA300_TCH1516_U01-Set000_CAMHB_Control_2,1.2065723259
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,1.1691044342
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,0.9395179621
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,1.1950783656
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,1.1252365824
USA300_LAC_U01-Set004_CAMHB_Control_1,0.7687379566
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,1.0889868839
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,1.7890874842
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,1.5197409244
USA300_LAC_U01-Set004_CAMHB_Control_2,0.9345344553
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,1.3626737057
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,1.8416799194
