,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-15.6845526019,0.8818728729744867,3.0,0.0,-16.6379587623,1.0,-15.5176273196,2.0,-14.8980717238,,,,,,,,,,
1,LB__LBtran,-16.083320230033333,0.7995275044606613,3.0,3.0,-16.6072369418,4.0,-16.479676153,5.0,-15.1630475953,,,,,,,,,,
2,LB__LBstat,-13.0638151244,0.9214012877851856,3.0,6.0,-14.0373093364,7.0,-12.9488368949,8.0,-12.2052991419,,,,,,,,,,
3,LB__LBGexp,-14.1758564365,1.2825510428430096,3.0,9.0,-15.6524893025,10.0,-13.535538533,11.0,-13.339541474,,,,,,,,,,
4,LB__LBGtran,-15.33954908125,0.27672343096703744,2.0,12.0,-15.1438760667,13.0,-15.5352220958,,,,,,,,,,,,
5,LB__LBGstat,-14.141768728666667,1.0009609012580896,3.0,14.0,-13.9034256652,15.0,-13.2814928836,16.0,-15.2403876372,,,,,,,,,,
6,Life Cycle__S0,-12.0871156096,0.2299214492586107,3.0,17.0,-12.3438280133,18.0,-11.9001255509,19.0,-12.0173932646,,,,,,,,,,
7,Life Cycle__S1,2.3924873179333335,10.474371390672273,3.0,20.0,3.5793725787,21.0,-8.6247710036,22.0,12.2228603787,,,,,,,,,,
8,Life Cycle__S2,-12.004462662566667,0.34298179709096993,3.0,23.0,-12.270672186,24.0,-12.1252986033,25.0,-11.6174171984,,,,,,,,,,
9,Life Cycle__S3,-11.3724849755,4.185710565571801,2.0,26.0,-14.3322293005,27.0,-8.4127406505,,,,,,,,,,,,
10,Life Cycle__S4,-11.342914570300001,0.46677671094414636,3.0,28.0,-11.8727155078,29.0,-10.9922019646,30.0,-11.1638262385,,,,,,,,,,
11,Life Cycle__S5,-10.714027369199998,0.16109489155747497,3.0,31.0,-10.7721065627,32.0,-10.8380291706,33.0,-10.5319463743,,,,,,,,,,
12,Life Cycle__S6,-10.3875354862375,0.8951924372081407,8.0,34.0,-10.4464148238,35.0,-9.5410252392,36.0,-10.7040417258,37.0,-9.7491401453,38.0,-9.2691536773,39.0,-10.3147699336,40.0,-11.0483758445,41.0,-12.0273625004
13,Life Cycle__S7,-10.965512981633333,0.2924582493165912,3.0,42.0,-11.3021060768,43.0,-10.8208943522,44.0,-10.7735385159,,,,,,,,,,
14,Life Cycle__S8,-10.688296804299998,0.2548562219946485,2.0,45.0,-10.8685073671,46.0,-10.5080862415,,,,,,,,,,,,
15,Life Cycle__G135,-13.888128046750001,0.6976368399723458,2.0,47.0,-14.3814317871,48.0,-13.3948243064,,,,,,,,,,,,
16,Life Cycle__G150,-15.5983412401,0.817627675985789,3.0,49.0,-15.6810920388,50.0,-16.3714468077,51.0,-14.7424848738,,,,,,,,,,
17,Life Cycle__G180,-14.1838845888,0.25043125464515176,3.0,52.0,-14.2255380182,53.0,-13.915238268,54.0,-14.4108774802,,,,,,,,,,
18,Stress Time Course__C30,-8.72461828995,0.23395550792540917,2.0,55.0,-8.8900498161,56.0,-8.5591867638,,,,,,,,,,,,
19,Stress Time Course__C90,-8.0664738961,1.5692451608765736,2.0,57.0,-9.1760977907,58.0,-6.9568500015,,,,,,,,,,,,
20,Biofilm__BI,-11.14322319195,0.33174056690048154,2.0,59.0,-10.9086471875,60.0,-11.3777991964,,,,,,,,,,,,
21,Biofilm__BC,-15.751385054875,1.0616693937511417,4.0,61.0,-17.1732015383,62.0,-15.6000678283,63.0,-15.6308598714,64.0,-14.6014109815,,,,,,,,
22,Biofilm__Sw,-14.34827624475,0.03927576087362318,2.0,65.0,-14.3205040879,66.0,-14.3760484016,,,,,,,,,,,,
23,Life Cycle__BT,9.071871316500001,0.4483315861686882,2.0,67.0,8.7548530117,68.0,9.3888896213,,,,,,,,,,,,
24,Life Cycle__B36,6.21439555545,0.7381292361164672,2.0,69.0,5.6924593672,70.0,6.7363317437,,,,,,,,,,,,
25,Life Cycle__B60,2.98795005225,1.087069278221516,2.0,71.0,3.7566241105,72.0,2.219275994,,,,,,,,,,,,
26,M9__M9exp,0.0,0.22379157614550083,3.0,73.0,0.18079906580000002,74.0,0.0694955668,75.0,-0.2502946326,,,,,,,,,,
27,M9__M9tran,-5.922314366600001,0.35816593639931804,3.0,76.0,-6.1571761349,77.0,-5.5100737127,78.0,-6.0996932522,,,,,,,,,,
28,M9__M9stat,-11.4249443005,0.13438690724724012,3.0,79.0,-11.5798243118,80.0,-11.3391990306,81.0,-11.3558095591,,,,,,,,,,
29,Supplement__M+G,-2.1753112338333334,0.6842191294548056,3.0,82.0,-2.9651135208,83.0,-1.7981605196000001,84.0,-1.7626596611,,,,,,,,,,
30,Supplement__Glu,-3.0160911216333335,0.40455017966938206,3.0,85.0,-3.3005312453,86.0,-3.1947779153,87.0,-2.5529642043000003,,,,,,,,,,
31,Supplement__Fru,-1.808360643333333,4.384297265189553,3.0,88.0,3.0493174601,89.0,-5.4718191069,90.0,-3.0025802832,,,,,,,,,,
32,Supplement__Mal,-0.6043710136666667,1.6587440855531694,3.0,91.0,1.1622421539,92.0,-2.1285678989,93.0,-0.846787296,,,,,,,,,,
33,Supplement__G+S,-9.77610458565,0.020517617050220784,2.0,94.0,-9.7906127318,95.0,-9.7615964395,,,,,,,,,,,,
34,Supplement__Pyr,-9.517756249933333,0.2942934039441107,3.0,96.0,-9.3851882284,97.0,-9.855016085,98.0,-9.3130644364,,,,,,,,,,
35,Supplement__Gly,1.2104754116666667,0.9759247816481516,3.0,99.0,1.1353110839,100.0,2.221809044,101.0,0.27430610710000003,,,,,,,,,,
36,Supplement__Glucon,-3.1134326119,1.437725372821202,3.0,102.0,-4.5841555845,103.0,-3.0449929359,104.0,-1.7111493153000001,,,,,,,,,,
37,Stressors__aero,-2.9046406980999997,1.2891743625535474,3.0,105.0,-2.0824907393,106.0,-2.2409958903,107.0,-4.3904354647,,,,,,,,,,
38,Stressors__nit,1.4235806862,3.0308978093081222,3.0,108.0,0.9063863184000001,109.0,4.6797975958,110.0,-1.3154418556,,,,,,,,,,
39,Stressors__ferm,-6.404977200666667,1.7956423433217645,3.0,111.0,-4.4355379168999995,112.0,-7.9512243181,113.0,-6.828169367,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-8.3073151321,,1.0,114.0,-8.3073151321,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-9.2620853988,,1.0,115.0,-9.2620853988,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-10.0993552004,,1.0,116.0,-10.0993552004,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-9.7619640898,,1.0,117.0,-9.7619640898,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-10.7987996113,,1.0,118.0,-10.7987996113,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-10.4615036858,,1.0,119.0,-10.4615036858,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-12.9854950069,,1.0,120.0,-12.9854950069,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-11.3708049402,,1.0,121.0,-11.3708049402,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-13.7792841266,,1.0,122.0,-13.7792841266,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-14.1810797202,,1.0,123.0,-14.1810797202,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-13.4591559705,,1.0,124.0,-13.4591559705,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-12.1506929236,,1.0,125.0,-12.1506929236,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-14.9441978462,,1.0,126.0,-14.9441978462,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-15.1175578293,,1.0,127.0,-15.1175578293,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-15.3357599141,,1.0,128.0,-15.3357599141,,,,,,,,,,,,,,
