,-0.038698054583333336,-0.02321883275,-0.007739610916666667,0.007739610916666667,0.02321883275,0.038698054583333336,0.05417727641666667,0.06965649825,0.08513572008333334,0.10061494191666667,0.11609416375,0.13157338558333334,0.14705260741666668,0.16253182925,0.17801105108333334,0.19349027291666668,0.20896949475,0.22444871658333335,0.23992793841666668,0.25540716025
thresh,-0.0464376655,0.0464376655,2,,,,,,,,,,,,,,,,,
unreg,3,31,2523,1646,32,7,4,1,1,2,0,0,0,0,0,0,0,0,0,0
CymR,0,0,0,1,6,7,3,4,2,2,1,1,3,5,1,5,2,0,0,0
unreg_genes,[],[],[],[],[],[],['luxS' 'ybgF' 'yhcN' 'yxxB'],['ycgL'],['cah'],['yxeR' 'yjnA'],[],[],[],[],[],[],[],[],[],[]
CymR_genes,[],[],[],['ygaN'],['ytnM' 'yetJ' 'ssuD' 'sndA' 'ssuC' 'ribR'],['cmoJ' 'ssuB' 'ssuA' 'cmoI' 'cmoO' 'tcyN' 'ydbM'],['tcyM' 'mtnN' 'tcyL'],['cysK' 'snaA' 'tcyK' 'tcyJ'],['ylnF' 'sirB'],['BSU_misc_RNA_29' 'yrhC'],['cysH'],['cysP'],['ylnD' 'cysC' 'sat'],['mccA' 'yxeQ' 'mccB' 'ascR' 'tcyP'],['sndB'],['yxeK' 'yrrT' 'yxeO' 'yezD' 'yxeN'],['snaB' 'yxeM'],[],[],[]
