,PN96_RS13750
SBRG_BHIN_Growth_Late_1,-0.7472287410000007
SBRG_BHIN_Growth_Late_2,-1.1268959250000004
SBRG_BHIN_Growth_Mid_1,-1.2888760310000005
SBRG_BHIN_Growth_Mid_2,-1.083306941
SBRG_BHIN_Growth_Stat_1,-1.9353013750000003
SBRG_BHIN_Growth_Stat_2,-0.6729121320000004
SBRG_LBv2_Growth_Late_1,-0.3286240249999999
SBRG_LBv2_Growth_Late_2,-1.0766154770000007
SBRG_LBv2_Growth_Mid_1,0.0252554219999998
SBRG_LBv2_Growth_Mid_2,-0.0252554219999998
SBRG_LBv2_Growth_Stat_1,-3.52494726
SBRG_LBv2_Growth_Stat_2,-3.939035088
SBRG_MHB_Rich_Mid_1,-0.2915880090000007
SBRG_MHB_Rich_Mid_2,-0.8210311770000001
SBRG_NBO_Rich_Mid_1,0.6979581649999993
SBRG_NBO_Rich_Mid_2,0.3540402980000001
SBRG_M9Na_Arabinose_Mid_1,-0.1009575525000006
SBRG_M9Na_Arabinose_Mid_2,-0.2506194255000009
SBRG_M9Na_Galactose_Mid_1,-0.9119205175000004
SBRG_M9Na_Galactose_Mid_2,-1.4263925595000009
SBRG_M9Na_GlcNAcGrowth_Late_1,-1.192075118500001
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.5457276895000005
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.8933909165000005
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.8507818955000008
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.6802829505000005
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.8072998905000004
SBRG_M9Na_GlcNAc_Mid_1,-0.5834130845000001
SBRG_M9Na_GlcNAc_Mid_2,-1.0750847985000007
SBRG_M9Na_Gluconate_Mid_1,-1.4009690635000007
SBRG_M9Na_Gluconate_Mid_2,-1.1036653215000003
SBRG_M9Na_Glucosamine_Mid_1,-1.8280770855000004
SBRG_M9Na_Glucosamine_Mid_2,-2.1800699555000005
SBRG_M9Na_Glycerol_Mid_1,-1.1284409075000008
SBRG_M9Na_Glycerol_Mid_2,-1.3298908515
SBRG_M9Na_Maltose_Mid_1,0.0912235134999992
SBRG_M9Na_Maltose_Mid_2,-0.0417222405000003
SBRG_M9Na_Mannitol_Mid_1,-0.5661903605000003
SBRG_M9Na_Mannitol_Mid_2,-0.4321000545000002
SBRG_M9Na_Trehalose_Mid_1,-0.9227073565
SBRG_M9Na_Trehalose_Mid_2,-1.1897679845000004
SBRG_M9Na_ethanol_Mid_1,-4.8453655495
SBRG_M9Na_ethanol_Mid_2,-3.5198537455000003
SBRG_M9Na_fructose_Mid_1,-1.3370293655000005
SBRG_M9Na_fructose_Mid_2,-0.7960704845000004
SBRG_M9Na_fumarate_Mid_1,-1.3085619705000004
SBRG_M9Na_fumarate_Mid_2,-1.2047448795000006
SBRG_M9Na_glucoseGrowth_Late_1,0.2552654644999999
SBRG_M9Na_glucoseGrowth_Late_2,0.4669832924999992
SBRG_M9Na_glucoseGrowth_Mid_1,0.0005819304999992
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0005819305000001
SBRG_M9Na_glucoseGrowth_Stat_1,-0.6890040225000007
SBRG_M9Na_glucoseGrowth_Stat_2,-1.0332910035000005
SBRG_M9Na_ribose_Mid_1,-0.5660811975000009
SBRG_M9Na_ribose_Mid_2,-1.2301876745000009
SBRG_M9Na_succinate_Mid_1,-1.0290119925
SBRG_M9Na_succinate_Mid_2,-1.2527992915000006
SBRG_M9Na_sucrose_Mid_1,-1.4108214655000006
SBRG_M9Na_sucrose_Mid_2,-1.5053115565000006
SBRG_LBv2_HapROver_Late_1,0.9271070349999996
SBRG_LBv2_HapROver_Late_2,0.4057276819999993
SBRG_LBv2_HapROver_Mid_1,-0.4529092800000001
SBRG_LBv2_HapROver_Mid_2,-0.8667550110000004
SBRG_LBv2_HapROver_Stat_1,1.0002473829999996
SBRG_LBv2_HapROver_Stat_2,0.4088849269999999
SBRG_LBv2_LuxOOver_Late_1,-0.9139327880000004
SBRG_LBv2_LuxOOver_Late_2,-0.7902011900000003
SBRG_LBv2_LuxOOver_Mid_1,0.3208443979999993
SBRG_LBv2_LuxOOver_Mid_2,0.3416235619999996
