,new_2647113_2647674_c
LBexp_1,13.7282
LBexp_2,12.924
LBexp_3,12.449300000000001
LBtran_1,11.1061
LBtran_2,10.6894
LBtran_3,10.2449
LBstat_1,10.8998
LBstat_2,10.3132
LBstat_3,9.8356
LBGexp_1,13.1596
LBGexp_2,12.505700000000001
LBGexp_3,13.2577
LBGtran_2,10.4256
LBGtran_3,12.078
LBGstat_1,12.0635
LBGstat_2,11.194
LBGstat_3,11.2525
S0_1,11.2369
S0_2,11.1449
S0_3,10.7806
S1_1,12.8078
S1_2,12.5776
S1_3,12.517
S2_1,11.4686
S2_2,10.8209
S2_3,10.3276
S3_1,11.5681
S3_2,11.0637
S4_1,11.3104
S4_2,10.6348
S4_3,10.1956
S5_1,11.7187
S5_2,11.7159
S5_3,12.1629
S6_1,11.8367
S6_2,10.5962
S6_3,11.7364
S6/t_1,11.8003
S6/t_2,9.8044
S6_4,10.8143
S6_5,11.428
S6_6,11.2621
S7_4,11.5285
S7_5,11.6722
S7_6,11.5931
S8_4,10.9762
S8_5,11.4469
G135_1,14.173
G135_3,12.2947
G150_1,13.6527
G150_2,14.1915
G150_3,14.3483
G180_1,13.8943
G180_2,14.2599
G180_3,13.302
C30_1,12.7315
C30_2,12.9799
C90_1,12.0264
C90_2,11.9878
BI_1,12.1422
BI_2,12.0959
BC_2,12.2813
BC/t_1,11.9084
BC/t_2,12.382
BC_1,11.9624
Sw_1,10.653
Sw_2,11.2169
BT_1,9.9974
BT_2,9.7007
B36_1,10.3915
B36_2,10.3076
B60_1,10.6784
B60_2,11.3541
M9exp_1,12.8735
M9exp_2,12.6563
M9exp_3,12.4216
M9tran_1,11.8925
M9tran_2,11.4916
M9tran_3,12.2206
M9stat_1,9.7489
M9stat_2,9.6319
M9stat_3,9.2999
M+G_1,11.459
M+G_2,12.1788
M+G_3,11.8666
Glu_1,12.5084
Glu_2,12.6302
Glu_3,12.9917
Fru_1,13.0021
Fru_2,12.6453
Fru_3,12.0342
Mal_1,10.5885
Mal_2,12.0852
Mal_3,11.785
G+S_2,11.7974
G+S_3,11.9982
Pyr_1,10.9633
Pyr_2,11.993500000000001
Pyr_3,11.42
Gly_1,10.0065
Gly_2,10.7429
Gly_3,9.6168
Glucon_1,11.6565
Glucon_2,11.6626
Glucon_3,10.335
aero_1,13.4873
aero_2,11.5902
aero_3,12.3528
nit_1,12.104800000000001
nit_2,11.716
nit_3,11.2859
ferm_1,12.1975
ferm_2,11.3396
ferm_3,11.6181
T-5.40H_1,12.4298
T-4.40H_1,12.4517
T-3.40H_1,12.2859
T-2.40H_1,11.9059
T-1.40H_1,11.9316
T-1.10H_1,11.7656
T-0.40H_1,11.4896
T0.0H_1,11.1813
T0.30H_1,10.3724
T1.0H_1,10.1614
T1.30H_1,10.4144
T2.0H_1,10.651
T2.30H_1,11.2596
T3.0H_1,11.1031
T3.30H_1,11.2288
T4.0H_1,11.3087
T5.0H_1,10.9545
HPh_1,13.3357
HPh_2,13.042300000000001
HPh_3,13.3732
LPh_1,13.2982
LPh_2,13.5375
LPh_3,13.3392
LPhT_1,12.5121
LPhT_2,12.2479
LPhT_3,12.4315
SMMPr_1,12.1321
SMMPr_2,11.7897
SMMPr_3,11.8988
HiTm_1,9.3401
HiTm_2,11.2684
HiTm_3,11.6963
LoTm_1,12.3116
LoTm_2,12.1206
LoTm_3,11.733
HiOs_1,12.0401
HiOs_2,12.3428
HiOs_3,12.4475
BMM_1,13.159
BMM_2,13.0934
BMM_3,13.2226
Heat_1,13.6252
Heat_2,13.3592
Heat_3,13.4949
Cold_1,12.6733
Cold_2,12.6356
Cold_3,12.4187
Etha_1,9.5097
Etha_2,9.7279
Etha_3,9.875
SMM_1,12.5359
SMM_2,12.5436
SMM_3,12.5957
Salt_1,11.8512
Salt_2,11.8521
Salt_3,12.0618
Mt0_1,13.1238
Mt0_3,13.5436
M0t45_1,11.8026
M0t45_2,12.3722
M0t45_3,12.4962
M0t90_1,10.3346
M0t90_2,11.5856
M0t90_3,10.7715
M40t45_1,10.5651
M40t45_2,10.6341
M40t45_3,11.8241
M40t90_1,9.4822
M40t90_2,10.3048
M40t90_3,9.8767
dia0_1,12.6812
dia0_2,13.2076
dia0_3,13.2615
dia5_1,10.9558
dia5_2,11.3421
dia5_3,11.915
dia15_1,13.0456
dia15_2,14.1225
dia15_3,12.3303
Diami_1,11.4501
Diami_2,12.3588
Diami_3,12.5185
Paraq_1,13.416
Paraq_2,14.0582
Paraq_3,12.5477
H2O2_1,12.2577
H2O2_2,12.5367
H2O2_3,12.3261
Oxctl_1,13.1631
Oxctl_2,13.0406
Oxctl_3,13.8855
GM-0.1_1,11.9021
GM-0.2_1,11.955
GM+5_1,12.0597
GM+15_1,12.2291
GM+25_1,13.1745
GM+45_1,12.4204
GM+60_1,12.6843
GM+90_1,12.2358
GM+120_1,11.109
GM+150_1,12.2241
GM-0.1_2,12.7761
GM-0.2_2,12.7545
GM+5_2,12.1792
GM+10_2,12.2277
GM+15_2,12.4382
GM+25_2,12.9233
GM+45_2,11.8874
GM+60_2,11.8702
GM+90_2,12.6587
GM+150_2,10.645
GM-0.1_3,12.4981
GM-0.2_3,12.4956
GM+5_3,12.4612
GM+10_3,11.5208
GM+15_3,12.3146
GM+25_3,12.0698
GM+45_3,11.6831
GM+60_3,11.5389
GM+90_3,12.4006
GM+120_3,12.497
GM+150_3,11.7537
MG-0.1_1,12.2833
MG+5_1,12.3628
MG+10_1,13.0269
MG+15_1,12.0822
MG+25_1,12.4188
MG+45_1,12.757
MG+120_1,11.2971
MG+150_1,11.6241
MG-0.1_2,11.8249
MG-0.2_2,12.4082
MG+5_2,11.7954
MG+10_2,12.6392
MG+15_2,13.0489
MG+25_2,11.7933
MG+45_2,11.6003
MG+60_2,12.4784
MG+90_2,11.8035
MG+120_2,12.2712
MG-0.1_3,13.0582
MG-0.2_3,12.8542
MG+5_3,12.5268
MG+10_3,11.8382
MG+15_3,12.9152
MG+25_3,13.2208
MG+45_3,13.3026
MG+60_3,12.2874
MG+90_3,12.7885
MG+120_3,12.1982
MG+150_3,12.4274
