,PA1112a
SRX7442752,0.22318694100000003
SRX7442753,-0.22318694100000003
SRX7442754,1.993577932
SRX7442755,1.916874149
SRX7442756,-0.12223257800000001
SRX7442757,-0.051627313
SRX7442758,0.175983503
SRX7442759,1.7652163390000002
SRX7442761,2.360897784
SRX7874204,-0.196728971
SRX7874205,0.19672897
SRX7874206,-0.534263006
SRX7874207,-0.06356484800000001
SRX8639787,0.075035563
SRX8639788,-0.075035563
SRX8639789,-0.480060492
SRX8639790,0.182297015
SRX8639791,0.369322433
SRX8639792,0.6626549030000001
SRX8639793,-1.153892076
SRX8639794,-1.261060168
SRX8639795,-1.08381331
SRX8639796,-1.138030465
SRX8639797,0.7688134940000001
SRX8639798,0.365429954
SRX8639800,0.43487669500000004
SRX1156127,0.084547623
SRX1156135,-0.084547623
SRX1156136,-0.19314488700000002
SRX1156137,0.17271598400000002
SRX1156138,-0.319238634
SRX1156140,-1.022008124
ERX2195929,-0.00352106
ERX2195930,0.0035210590000000004
ERX2195931,-0.325771026
ERX2195932,-0.29988520900000004
ERX2195933,-0.346758601
ERX2195934,-0.308802846
SRX4579961,0.012462412
SRX4579962,0.037279821000000005
SRX4579963,-0.049742234
SRX4579964,-1.255792668
SRX4579965,-1.076519248
SRX4579966,-1.217078832
SRX5630349,0.286615151
SRX5630350,-0.286615151
SRX5630351,-0.8993139210000001
SRX5630352,-0.131869402
SRX1411278,-0.9497229330000001
SRX1411287,-0.21934688900000002
SRX1411289,-1.272627218
SRX1411279,2.09303194
SRX1411280,-1.143309006
SRX1411281,-0.706665679
SRX1411282,-0.272516533
SRX1411283,-0.547004656
SRX1411284,-0.82649478
SRX1411285,-1.560408314
SRX1411286,1.137746176
SRX1411288,-0.7262281070000001
SRX2711962,-0.093869347
SRX2711963,0.093869347
SRX2711964,-0.11171581
SRX2711965,-0.343736184
SRX2711966,-0.50462404
SRX2711967,-0.28111212700000004
ERX3558798,-0.307476807
ERX3558799,-0.45958092500000003
ERX3558800,-0.40492756500000004
ERX3558801,-0.584526063
ERX3558802,-0.211619371
ERX3558803,-0.021276716
ERX3558804,0.07757839999999999
ERX3558805,0.155317686
ERX3593017,-0.40974100100000005
ERX3593018,-0.27151087500000004
ERX3593020,-0.159847279
ERX3593021,0.030501034000000003
ERX3593022,0.129346246
SRX7058492,0.026415498000000003
SRX7058494,-0.80876147
SRX7058495,-0.8908294480000001
SRX7058509,-0.026415498000000003
SRX2662717,-1.057959859
SRX2662718,-1.29686605
SRX2662721,0.026059228
SRX2662722,-0.026059228
SRX8143226,-0.12586835500000002
SRX8143227,0.12586835500000002
SRX8143228,0.20116373
SRX8143229,-0.302258719
ERX2456848,0.091019818
ERX2456849,0.038043486
ERX2456850,0.6729863220000001
ERX2456851,0.07754451700000001
ERX2456852,0.841562616
ERX2456853,0.8079811140000001
ERX2456854,-0.46520627800000003
ERX2456855,-0.660166288
ERX2456856,0.04368921
ERX2456857,0.031752992
ERX2456858,0.41157794200000003
ERX2456859,0.638352425
SRX540108,-0.24784392
SRX540109,0.24784392
SRX540110,-0.79674913
SRX540111,-0.08194852400000001
SRX540112,-1.343906492
SRX540113,-2.540397806
SRX540114,-0.9973303
SRX540115,-0.86866957
SRX1737662,-0.314373067
SRX1737664,0.286051003
SRX1737665,-0.176557406
SRX1737667,-0.185710865
SRX1737668,0.580644473
