,SACI_RS10820
SRX5495523,-0.013189536454461859
SRX5495524,-0.1872569395114878
SRX5495525,0.4851966202429585
SRX5495526,0.6165468525031201
SRX6762909,-0.1104072920082455
SRX6762910,0.11040729200824463
SRX6762911,0.08277061229594285
SRX6762912,0.001384311792443249
SRX3467357,0.038243542121172425
SRX3467358,-0.03824354212117331
SRX3467359,0.06338393037536605
SRX3467360,0.12509126982857932
SRX3565164,-0.11592720967404713
SRX3565165,-0.006547911774726245
SRX3565166,0.3200260154430916
SRX3565167,0.04335540970462404
SRX3565168,0.4781590146886332
SRX3565169,0.49292298859575207
SRX3565170,-0.1488285909969509
SRX3565171,-0.4130626972270335
SRX3565172,-0.05086421342710512
SRX3565173,0.048038900328525536
SRX3565174,0.6081829982121132
SRX3565176,0.45311836084396
SRX3565177,0.4664768561930339
SRX3565178,0.4812152303163337
SRX3565179,0.02782717125177836
SRX3565180,0.20960028545816733
SRX3565181,0.09411086961018268
SRX3565182,-0.3516950089487363
SRX3565183,-0.2850315667090237
SRX3565184,0.25233064317912746
SRX3565185,0.3186166408515509
SRX3565186,0.6247249801621804
SRX3565187,0.470017745150801
SRX3565188,-0.09729141302024492
SRX3565191,-0.2043082809316923
SRX3565192,-0.10788749762748573
SRX3565193,0.37724178301970657
SRX3565194,-0.04170479505583646
SRX3565195,-0.18090663322877096
SRX3565197,0.3429451905608793
SRX3565198,0.0884947059931731
SRX3565199,-0.12116696246839175
SRX3565200,-0.2653874934531357
SRX3565201,0.11830959550816722
SRX3565202,0.02887722318053232
SRX3565203,-0.17566323267138362
SRX3565204,0.11328745229568415
SRX3565205,0.2768190264978516
SRX3565206,-0.09367307578411754
SRX3565208,0.493990647763094
SRX3565209,0.5233223088600214
SRX3565210,-0.25253927914192875
SRX3565211,0.029326575944585542
SRX4001511,0.2605804922907211
SRX4001513,-0.2605804922907211
SRX4001514,1.001348057783204
SRX4001515,0.7351543381695134
SRX4001516,0.8914097663838394
SRX4001517,0.7986233709947008
SRX4001518,0.6132629804539231
SRX4001519,0.563851977238695
SRX4001520,0.6076474045175733
SRX4001521,0.5660822784588646
SRX4001522,0.5420307764415462
SRX4001523,0.40556241543651694
SRX4001524,0.3976908521694522
SRX4001525,0.45028921576914094
SRX4001526,0.5295244283768827
SRX4001528,0.4473183531932747
SRX3823521,0.08604170072357853
SRX3823522,-0.2124945624583265
SRX3823523,0.1264528617347498
SRX3823524,0.2257558284265544
SRX3823525,-0.0696716831587807
SRX3823526,0.0748295923204001
SRX3823527,-0.06944159635467884
SRX3823528,0.010295577449460858
SRX3823529,-0.3035304189686148
SRX3823530,0.04775954765262558
SRX3823531,0.006236720390743855
SRX3823532,0.2783045260345123
SRX3823533,0.20193480815399398
SRX3823534,0.4417139060271076
SRX3823536,0.6747115490650177
SRX3823537,0.38204389551532536
SRX3823538,0.3268984655991902
SRX3823539,0.4805247565688999
SRX5653264,-0.22441530491230569
SRX5653265,-0.226597704229806
SRX5653266,-0.03963026131200742
SRX5653267,-0.04893126194954345
SRX5653268,-0.01461619896979549
SRX5653269,0.06354746091933716
