,-0.15972905191289727,-0.1277832415303178,-0.09583743114773835,-0.06389162076515889,-0.03194581038257943,2.7755575615628914e-17,0.03194581038257949,0.06389162076515895,0.0958374311477384,0.1277832415303179,0.15972905191289732,0.19167486229547676,0.22362067267805624,0.25556648306063573,0.28751229344321516,0.3194581038257946,0.3514039142083741,0.38334972459095357,0.41529553497353305,0.44724134535611243
thresh,-0.17570195710418698,0.17570195710418698,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,7,339,3215,311,11,0,0,0,0,0,0,1,1,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['STM2788'],['STM2786'],[],['STM2787'],[],[]
