sample,new_573400_574654
LBexp_1,10.5697
LBexp_2,10.4019
LBexp_3,10.1012
LBtran_1,9.4917
LBtran_2,9.4691
LBtran_3,9.6759
LBstat_1,9.4424
LBstat_2,9.3686
LBstat_3,9.0083
LBGexp_1,10.1686
LBGexp_2,10.3231
LBGexp_3,10.2678
LBGtran_2,9.0752
LBGtran_3,10.0223
LBGstat_1,9.3107
LBGstat_2,9.0356
LBGstat_3,9.0916
S0_1,9.1821
S0_2,9.4412
S0_3,9.1469
S1_1,10.7135
S1_2,10.5804
S1_3,10.6851
S2_1,10.1318
S2_2,9.7967
S2_3,9.2605
S3_1,10.3417
S3_2,10.2637
S4_1,10.6204
S4_2,9.9982
S4_3,9.2525
S5_1,10.1101
S5_2,9.7968
S5_3,10.1259
S6_1,9.8046
S6_2,7.636
S6_3,9.8555
S6/t_1,9.6681
S6/t_2,7.7309
S6_4,9.1553
S6_5,9.7953
S6_6,9.8049
S7_4,10.0403
S7_5,9.9812
S7_6,10.3125
S8_4,9.6644
S8_5,9.5966
G135_1,10.2182
G135_3,8.8699
G150_1,10.0468
G150_2,10.5155
G150_3,10.3033
G180_1,9.9057
G180_2,10.1854
G180_3,9.2176
C30_1,10.1045
C30_2,10.3213
C90_1,10.3974
C90_2,9.8032
BI_1,10.3515
BI_2,10.2951
BC_2,9.6013
BC/t_1,9.6237
BC/t_2,10.2287
BC_1,9.2448
Sw_1,9.6588
Sw_2,9.7052
BT_1,9.0757
BT_2,8.625
B36_1,9.4376
B36_2,9.4133
B60_1,9.6651
B60_2,9.6102
M9exp_1,10.9046
M9exp_2,10.604
M9exp_3,10.3244
M9tran_1,10.2744
M9tran_2,10.0929
M9tran_3,10.5024
M9stat_1,8.4659
M9stat_2,8.2494
M9stat_3,8.0603
M+G_1,10.553
M+G_2,10.5672
M+G_3,10.4083
Glu_1,10.8718
Glu_2,10.9351
Glu_3,10.9307
Fru_1,10.9426
Fru_2,11.1454
Fru_3,10.3718
Mal_1,9.4642
Mal_2,10.313
Mal_3,10.378
G+S_2,10.1581
G+S_3,10.3175
Pyr_1,9.9056
Pyr_2,10.3851
Pyr_3,10.1117
Gly_1,8.85
Gly_2,9.9106
Gly_3,9.0113
Glucon_1,10.1004
Glucon_2,10.4186
Glucon_3,9.5748
aero_1,11.008
aero_2,9.9715
aero_3,10.5813
nit_1,10.3552
nit_2,10.6549
nit_3,10.300999999999998
ferm_1,10.0983
ferm_2,9.8286
ferm_3,10.4539
T-5.40H_1,11.3767
T-4.40H_1,11.0956
T-3.40H_1,11.0284
T-2.40H_1,10.6836
T-1.40H_1,10.7311
T-1.10H_1,10.8709
T-0.40H_1,10.9492
T0.0H_1,10.6501
T0.30H_1,9.2864
T1.0H_1,9.16
T1.30H_1,9.1967
T2.0H_1,9.3311
T2.30H_1,9.878
T3.0H_1,9.4212
T3.30H_1,9.8546
T4.0H_1,9.8367
T5.0H_1,9.2465
HPh_1,10.8091
HPh_2,10.3641
HPh_3,10.4361
LPh_1,10.6692
LPh_2,11.191
LPh_3,10.7756
LPhT_1,9.3173
LPhT_2,9.3347
LPhT_3,9.7441
SMMPr_1,10.2369
SMMPr_2,10.2828
SMMPr_3,10.461
HiTm_1,9.3894
HiTm_2,10.1993
HiTm_3,10.3155
LoTm_1,10.1944
LoTm_2,9.896
LoTm_3,9.9849
HiOs_1,10.9463
HiOs_2,10.9187
HiOs_3,10.9865
BMM_1,10.7491
BMM_2,10.5857
BMM_3,10.7266
Heat_1,10.8871
Heat_2,10.3945
Heat_3,10.3488
Cold_1,10.9498
Cold_2,10.2964
Cold_3,9.891
Etha_1,8.3145
Etha_2,8.5711
Etha_3,8.1961
SMM_1,10.6286
SMM_2,10.6031
SMM_3,10.6451
Salt_1,10.380999999999998
Salt_2,10.4034
Salt_3,10.4662
Mt0_1,10.2453
Mt0_3,10.5731
M0t45_1,10.2506
M0t45_2,10.0781
M0t45_3,10.7423
M0t90_1,8.4913
M0t90_2,9.5346
M0t90_3,8.9956
M40t45_1,10.0974
M40t45_2,10.1559
M40t45_3,10.994000000000002
M40t90_1,8.7118
M40t90_2,9.1898
M40t90_3,9.1091
dia0_1,9.9777
dia0_2,10.361
dia0_3,10.5205
dia5_1,9.3909
dia5_2,9.9253
dia5_3,9.997
dia15_1,10.324000000000002
dia15_2,10.9004
dia15_3,10.0017
Diami_1,9.7016
Diami_2,10.3085
Diami_3,9.8333
Paraq_1,10.3577
Paraq_2,10.8758
Paraq_3,9.4118
H2O2_1,10.5819
H2O2_2,11.0336
H2O2_3,10.729
Oxctl_1,9.8509
Oxctl_2,9.844
Oxctl_3,10.6627
GM-0.1_1,10.3495
GM-0.2_1,9.8954
GM+5_1,10.1769
GM+15_1,10.7283
GM+25_1,11.0339
GM+45_1,10.7761
GM+60_1,10.717
GM+90_1,10.7287
GM+120_1,9.6831
GM+150_1,10.3851
GM-0.1_2,11.066
GM-0.2_2,10.8041
GM+5_2,10.5764
GM+10_2,10.3849
GM+15_2,10.332
GM+25_2,10.7458
GM+45_2,9.6148
GM+60_2,9.7131
GM+90_2,10.778
GM+150_2,9.7996
GM-0.1_3,10.89
GM-0.2_3,10.6401
GM+5_3,10.7528
GM+10_3,9.6054
GM+15_3,10.4937
GM+25_3,10.1632
GM+45_3,9.6899
GM+60_3,9.8459
GM+90_3,10.357
GM+120_3,10.4435
GM+150_3,10.4562
MG-0.1_1,10.3753
MG+5_1,10.1689
MG+10_1,10.9736
MG+15_1,10.2692
MG+25_1,10.6464
MG+45_1,10.6022
MG+120_1,9.8737
MG+150_1,10.382
MG-0.1_2,9.5535
MG-0.2_2,10.163
MG+5_2,10.1825
MG+10_2,10.6261
MG+15_2,11.3646
MG+25_2,10.2412
MG+45_2,9.8538
MG+60_2,10.3114
MG+90_2,10.0608
MG+120_2,10.6649
MG-0.1_3,10.9342
MG-0.2_3,10.2686
