,SACI_RS03905
SRX5495523,0.3933930307230842
SRX5495524,0.1299103181799719
SRX5495525,-0.8642402232898938
SRX5495526,-0.9197584758947084
SRX6762909,0.06784132330586701
SRX6762910,-0.06784132330586877
SRX6762911,-0.08377824778125564
SRX6762912,0.041421215540236034
SRX3467357,-0.07842954651485101
SRX3467358,0.07842954651484924
SRX3467359,-0.012559388231597524
SRX3467360,0.18093598048339565
SRX3565164,0.4147098483842973
SRX3565165,-0.31680081933740034
SRX3565166,0.2249920021076024
SRX3565167,0.3077243153599456
SRX3565168,-0.2968427488068599
SRX3565169,-0.013665972549614658
SRX3565170,-0.5597923833220912
SRX3565171,0.1773707943224041
SRX3565172,0.02958619083825198
SRX3565173,0.14405170993392954
SRX3565174,0.4976218525901714
SRX3565176,0.10537458983336734
SRX3565177,-0.5635792330688547
SRX3565178,-0.17016416556698566
SRX3565179,0.3948002453536006
SRX3565180,-0.6054137919222748
SRX3565181,0.4083377018075378
SRX3565182,0.5313077486072046
SRX3565183,0.35120075898946546
SRX3565184,0.2491791886012562
SRX3565185,-0.3040647576267821
SRX3565186,-0.8051728551114516
SRX3565187,0.2893096966535076
SRX3565188,0.7401310993571828
SRX3565191,-0.33142751063079423
SRX3565192,0.6998531158127674
SRX3565193,-0.5559499595212785
SRX3565194,-0.4252691349744221
SRX3565195,1.3394981973625375
SRX3565197,0.4899127837027884
SRX3565198,-0.11315575892395112
SRX3565199,1.4871014192494734
SRX3565200,0.6874987567048914
SRX3565201,0.022012139694084887
SRX3565202,1.3670706774210784
SRX3565203,1.26060482548829
SRX3565204,0.3504974057903647
SRX3565205,1.2424345125002398
SRX3565206,0.1907039435379776
SRX3565208,-0.20727333691680272
SRX3565209,-0.4079562877314951
SRX3565210,1.0207136806454304
SRX3565211,1.1064504550105159
SRX4001511,0.010056888040784528
SRX4001513,-0.010056888040784528
SRX4001514,-1.7011185724014624
SRX4001515,-1.2810611822886921
SRX4001516,-1.6226289213904097
SRX4001517,-2.59830877294478
SRX4001518,-1.5124547175999448
SRX4001519,-1.507541377765798
SRX4001520,-1.9894887829127663
SRX4001521,-2.0245489117575257
SRX4001522,-1.7685967563307263
SRX4001523,-1.432743215953337
SRX4001524,-2.142673452114497
SRX4001525,-2.22306033007942
SRX4001526,-1.4917347572679986
SRX4001528,-3.1797545719401836
SRX3823521,-0.2138894604027195
SRX3823522,0.4960516968129287
SRX3823523,-0.2821622364102101
SRX3823524,1.0688081259753552
SRX3823525,0.6120768942976085
SRX3823526,1.0693292533738017
SRX3823527,0.3835366259744992
SRX3823528,0.7860063000323941
SRX3823529,0.7094934545102483
SRX3823530,0.3307974101006188
SRX3823531,0.5554978513486457
SRX3823532,0.09943766011970023
SRX3823533,1.2292239912496896
SRX3823534,0.12577674301402464
SRX3823536,0.1067579229242126
SRX3823537,0.7047113702743086
SRX3823538,0.8722307108624534
SRX3823539,0.7259805984157239
SRX5653264,0.371421190020282
SRX5653265,0.5083461212788247
SRX5653266,0.4516393057719288
SRX5653267,0.16702235483762085
SRX5653268,-0.3796308320657609
SRX5653269,0.21260847722813914
