,PA2304
SRX7442752,0.185950585
SRX7442753,-0.185950585
SRX7442754,-0.719153264
SRX7442755,-0.7753049999999999
SRX7442756,1.333904564
SRX7442757,1.4467313910000001
SRX7442758,1.48435981
SRX7442759,-1.237459993
SRX7442761,-0.754399169
SRX7874204,-0.098726118
SRX7874205,0.098726119
SRX7874206,-0.11454265400000001
SRX7874207,0.29372353500000004
SRX8639787,-0.06566421
SRX8639788,0.06566421
SRX8639789,0.299900969
SRX8639790,0.39428748100000005
SRX8639791,0.5959008920000001
SRX8639792,1.234576005
SRX8639793,-3.432479672
SRX8639794,-3.12389778
SRX8639795,-3.256963787
SRX8639796,-3.280540144
SRX8639797,1.064054973
SRX8639798,0.560774956
SRX8639800,1.000123662
SRX1156127,0.112306795
SRX1156135,-0.112306795
SRX1156136,-0.5523578140000001
SRX1156137,-0.7020785700000001
SRX1156138,-0.428396555
SRX1156140,-0.327600387
ERX2195929,-0.18935897000000002
ERX2195930,0.18935897000000002
ERX2195931,-1.5936371020000002
ERX2195932,-1.6697204399999999
ERX2195933,-1.373952349
ERX2195934,-1.291008947
SRX4579961,0.333818657
SRX4579962,-0.42578747600000005
SRX4579963,0.09196881800000001
SRX4579964,-3.305236678
SRX4579965,-4.372941588
SRX4579966,-3.302289851
SRX5630349,-0.023466493
SRX5630350,0.023466492000000002
SRX5630351,-0.41284521100000005
SRX5630352,0.29548857900000003
SRX1411278,-0.174090879
SRX1411287,0.053570205
SRX1411289,0.60905445
SRX1411279,0.438805086
SRX1411280,-0.26471420700000003
SRX1411281,-0.002647168
SRX1411282,-0.05978408700000001
SRX1411283,0.016831662
SRX1411284,0.699160494
SRX1411285,0.608281399
SRX1411286,0.640905966
SRX1411288,0.030219347
SRX2711962,-0.020368896
SRX2711963,0.020368896
SRX2711964,1.346356685
SRX2711965,1.292728342
SRX2711966,1.4267449110000001
SRX2711967,-0.36284375300000005
ERX3558798,-2.083216854
ERX3558799,-1.7429579689999999
ERX3558800,-1.8829213990000002
ERX3558801,-1.672743026
ERX3558802,-0.18450712900000002
ERX3558803,-0.030448184000000003
ERX3558804,0.070938612
ERX3558805,0.1440167
ERX3593017,-1.624659839
ERX3593018,-1.6095412420000001
ERX3593020,-0.13650203800000002
ERX3593021,0.017562605000000002
ERX3593022,0.11893943400000001
SRX7058492,0.242569313
SRX7058494,-0.57755766
SRX7058495,-0.66508613
SRX7058509,-0.242569314
SRX2662717,-0.748339003
SRX2662718,-0.758280854
SRX2662721,-0.21073794
SRX2662722,0.21073794
SRX8143226,-0.196175504
SRX8143227,0.196175504
SRX8143228,0.464487794
SRX8143229,0.747749418
ERX2456848,0.221691724
ERX2456849,0.08356279600000001
ERX2456850,0.599076323
ERX2456851,-2.348593628
ERX2456852,-1.87587646
ERX2456853,-1.696381155
ERX2456854,1.414160989
ERX2456855,1.806997474
ERX2456856,1.270542187
ERX2456857,-1.936946826
ERX2456858,-0.761814257
ERX2456859,-1.792939566
SRX540108,0.279583387
SRX540109,-0.27958338800000004
SRX540110,-0.141774944
SRX540111,0.025805479000000003
SRX540112,2.754980541
SRX540113,3.041886227
SRX540114,3.5479159840000003
SRX540115,3.655336637
SRX1737662,-0.10858999700000001
SRX1737664,0.202824685
SRX1737665,0.281605245
SRX1737667,-0.256846041
SRX1737668,-0.016017557
SRX1737670,0.27286359800000004
SRX1516139,0.040055769000000005
SRX1516140,-0.040055769000000005
SRX1516141,-0.06278963800000001
SRX1516142,-0.144759198
SRX591667,-0.36835304100000005
SRX591668,0.66786925
SRX591669,0.259026972
SRX591670,-0.25372436400000004
SRX591671,-0.9951672880000001
SRX591675,0.36835304100000005
SRX591676,0.9180832350000001
SRX591677,0.073029461
SRX591678,-0.483349988
SRX591679,-0.42953287700000004
SRX2520351,-1.601024165
SRX2520352,-1.210630578
SRX2520353,-1.376877806
SRX2520354,-1.849188918
SRX2520355,0.7778407610000001
SRX2520356,1.021800889
SRX2520357,1.012013094
SRX2520358,1.103226882
SRX2520359,1.238916468
SRX2520360,1.1000313720000001
SRX2652927,0.8602183790000001
SRX2652931,1.444323199
SRX2652933,-0.083135096
SRX2652935,0.16059262800000002
SRX2652937,-0.07745753100000001
SRX2940624,0.166093966
SRX2940626,0.300156233
SRX2940627,-0.014680488
SRX2940628,-0.09915591900000001
SRX2940629,0.113836407
