,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.7266788126,1.497275531035654,2.0,0.0,3.7854124939,1.0,1.6679451313,,,,,,,,
1,Fur__wt_dpd,2.45779381325,0.4258782651534966,2.0,2.0,2.156652404,3.0,2.7589352225,,,,,,,,
2,Fur__wt_fe,3.2425596837499997,0.06299284808901988,2.0,4.0,3.1980170137,5.0,3.2871023538,,,,,,,,
3,Fur__delfur_dpd,1.976291591,0.10733417090505475,2.0,6.0,1.9003948709,7.0,2.0521883111,,,,,,,,
4,Fur__delfur_fe2,2.9727079044,0.5865124868468594,2.0,8.0,2.5579809477,9.0,3.3874348611,,,,,,,,
5,Acid__wt_ph5,1.93275951885,0.01749200089588301,2.0,10.0,1.9451282313,11.0,1.9203908064,,,,,,,,
6,Acid__delgadx_ph5,2.2792798042999998,1.1420518903027645,2.0,12.0,3.0868324404,13.0,1.4717271682,,,,,,,,
7,Acid__delgadw_ph5,2.1953350261,0.3848039729493356,2.0,14.0,1.9232375274,15.0,2.4674325248,,,,,,,,
8,Acid__delgade_ph5,2.2834535886,0.3712091201551521,2.0,16.0,2.5459380747,17.0,2.0209691025,,,,,,,,
9,Oxidative__wt_pq,0.77608691765,1.0975526445209614,2.0,18.0,0.0,19.0,1.5521738353,,,,,,,,
10,Oxidative__deloxyr_pq,2.21243512305,0.535315441912214,2.0,20.0,2.5909603021,21.0,1.8339099440000002,,,,,,,,
11,Oxidative__delsoxr_pq,0.8553502093,1.2096478665707255,2.0,22.0,0.0,23.0,1.7107004186,,,,,,,,
12,Oxidative__delsoxs_pq,0.6390404161000001,0.903739623353166,2.0,24.0,0.0,25.0,1.2780808322000001,,,,,,,,
13,Nac/NtrC__wt_csn,3.1852118403,0.7916387105787378,2.0,26.0,3.7449849408,27.0,2.6254387398,,,,,,,,
14,Nac/NtrC__wt_cytd,3.0490657256,0.11406644702891225,2.0,28.0,3.1297228838,29.0,2.9684085674,,,,,,,,
15,Nac/NtrC__wt_gln,2.26666290195,1.5585200973475912,2.0,30.0,3.3687030314,31.0,1.1646227725,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,2.1304486526,0.9613988517536978,2.0,32.0,2.8102603001,33.0,1.4506370051,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,2.56439476215,0.028212711687652412,2.0,34.0,2.5843441619,35.0,2.5444453624,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,0.8137370443,1.1507979642544561,2.0,36.0,1.6274740886,37.0,0.0,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.7741600617,1.094827658703732,2.0,38.0,0.0,39.0,1.5483201234,,,,,,,,
20,Misc__wt_no_te,1.66977929635,0.4609706582123798,2.0,40.0,1.9957347747,41.0,1.343823818,,,,,,,,
21,Misc__bw_delcbl,2.1723961382,0.26260109680805394,2.0,42.0,1.9867091219000002,43.0,2.3580831545,,,,,,,,
22,Misc__bw_delfabr,1.6525928726999999,0.7477721550240725,2.0,44.0,2.1813476343,45.0,1.1238381111,,,,,,,,
23,Misc__bw_delfadr,1.2766933539,0.07277546739637893,2.0,46.0,1.3281533804,47.0,1.2252333274,,,,,,,,
24,Misc__nitr_031,1.0411252961,,1.0,48.0,1.0411252961,,,,,,,,,,
