,USA300HOU_RS00800
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,3.3345368074
USA300_LAC_U01-Set001_CAMHB_Control_1,1.8402814994
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,1.9625283406
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,1.2787884098
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,1.7054180234
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,1.4653158972
USA300_LAC_U01-Set001_CAMHB_Control_2,2.3786781142
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,2.1514892755
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,1.1485162040999999
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,2.5036296969
USA300_TCH1516_U01-Set000_CAMHB_Control_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,0.4174729833
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_PreCulture_1,1.0672925559
USA300_LAC_U01-Set001_R10LB_PreCulture_2,0.7842374228000001
USA300_LAC_U01-Set001_R10LB_Control_1,1.3435106989
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,1.4361006019
USA300_LAC_U01-Set001_R10LB_Control_2,1.0688779816
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,1.8554053502999999
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,1.0032215064
USA300_TCH1516_U01-Set000_R10LB_Control_1,1.3154541605
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,1.2953670391
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,1.8024163521
USA300_TCH1516_U01-Set000_R10LB_Control_2,1.4759038567
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,1.2897177027
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,0.9487526536
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,1.3889159783
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,1.4484988142000002
USA300_TCH1516_U01-Set000_CAMHB_Control_2,1.0469230072
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,1.1527465502
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,0.6865167685
USA300_LAC_U01-Set004_CAMHB_Control_1,1.5539394578999999
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,1.2499338036
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,2.057100962
USA300_LAC_U01-Set004_CAMHB_Control_2,1.4175677394
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,1.956971845
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,0.8399269125000001
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,2.4496174166
USA300_LAC_U01-Set004_R10LB_Control_1,2.469144556
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,0.5408614541
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,0.5441331846
USA300_LAC_U01-Set004_R10LB_Control_2,1.5140689065
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,1.3414025492000001
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,1.7506404084
USA300_TCH1516_U01-Set003_CAMHB_Control_2,0.3870612217
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,1.255819999
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,1.0094024779
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,1.858639702
USA300_TCH1516_U01-Set003_CAMHB_Control_3,1.0871312253
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,1.5384925495
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,0.8021689816
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,1.8256587361
USA300_LAC_ICA-Set001_R10LB_Control_1,1.8006225451
USA300_LAC_ICA-Set001_R10LB_Control_2,2.2031939612
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,2.0697967434
