,Value,list
TF,FnrA,
reg_genes,11,['cyoC' 'cyoB' 'cyoA' 'cyoD' 'cioA' 'cioB' 'cyoE' 'ccoN-I']
comp_genes,16,"['arcC' 'PP_5390' 'PP_5734' 'arcA' 'fdoH' 'petC' 'PP_5389' 'PP_3235'
 'ccmG' 'arcB' 'PP_5735' 'yhhJ' 'ccmH']"
both_genes,3,['ccoP-I' 'ccoQ-I' 'ccoO-I']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
