,b1662
control__wt_glc__1,8.0524626697
control__wt_glc__2,8.0924828152
fur__wt_dpd__1,8.1549136526
fur__wt_dpd__2,8.0790991493
fur__wt_fe__1,7.6860297276
fur__wt_fe__2,7.7513613918
fur__delfur_dpd__1,8.0558878551
fur__delfur_dpd__2,8.013281967
fur__delfur_fe2__1,7.935079438
fur__delfur_fe2__2,7.9562457981
acid__wt_ph5__1,8.1164240669
acid__wt_ph5__2,8.1607522044
acid__delgadx_ph5__1,8.0367903669
acid__delgadx_ph5__2,8.0951715872
acid__delgadw_ph5__1,8.0779827473
acid__delgadw_ph5__2,8.1357720302
acid__delgade_ph5__1,8.2748001145
acid__delgade_ph5__2,8.1790497428
oxidative__wt_pq__1,8.4013983626
oxidative__wt_pq__2,8.3632557152
oxidative__deloxyr_pq__1,8.7681137274
oxidative__deloxyr_pq__2,8.7428041055
oxidative__delsoxr_pq__1,8.3839514307
oxidative__delsoxr_pq__2,8.3999082322
oxidative__delsoxs_pq__1,8.3679180986
oxidative__delsoxs_pq__2,8.451752327
nac_ntrc__wt_csn__1,7.8443478858999995
nac_ntrc__wt_csn__2,7.9005625442
nac_ntrc__wt_cytd__1,7.687412187
nac_ntrc__wt_cytd__2,7.9576139214
nac_ntrc__wt_gln__1,8.0687511854
nac_ntrc__wt_gln__2,8.0512745947
nac_ntrc__bw_delnac_csn__1,8.1371643923
nac_ntrc__bw_delnac_csn__2,7.6648333364
nac_ntrc__bw_delnac_cytd__1,8.3201339238
nac_ntrc__bw_delnac_cytd__2,8.1724242715
nac_ntrc__bw_delnac_gln__1,8.2486630159
nac_ntrc__bw_delnac_gln__2,8.3566132087
nac_ntrc__bw_delnac_nh4__1,8.3387152737
nac_ntrc__bw_delnac_nh4__2,8.2538492746
misc__wt_no_te__1,8.3612818836
misc__wt_no_te__2,8.3049389416
misc__bw_delcbl__1,7.9466077031
misc__bw_delcbl__2,8.0221489886
misc__bw_delfabr__1,7.9529688004
misc__bw_delfabr__2,7.9372556197
misc__bw_delfadr__1,8.1458676337
misc__bw_delfadr__2,8.0580228506
misc__nitr_031__1,7.850671941
omics__wt_glu__1,7.3268676993
omics__wt_glu__2,7.7298810816
omics__wt_gly__1,7.3301661628
