,-0.13782133026666665,-0.10336599769999999,-0.06891066513333333,-0.03445533256666666,0.0,0.03445533256666666,0.06891066513333333,0.10336599769999999,0.13782133026666665,0.17227666283333332,0.20673199539999998,0.24118732796666664,0.2756426605333333,0.31009799309999997,0.34455332566666663,0.3790086582333333,0.41346399079999996,0.4479193233666666,0.4823746559333333,0.5168299885
thresh,-0.15504899654999998,0.15504899654999998,3,,,,,,,,,,,,,,,,,
unreg,0,0,3,205,3679,181,5,1,0,0,0,0,0,0,0,0,0,0,0,0
RpoN,0,0,0,4,117,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN and AtoC,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN_genes,[],[],[],['hyfI' 'glnA' 'astA' 'astC'],"['rseD' 'rutG' 'rutB' 'hisM' 'htpG' 'hycH' 'pspB' 'nikR' 'hypC' 'ddpD'
 'astE' 'potI' 'hycB' 'zraP' 'nikB' 'astD' 'radD' 'puuP' 'xdhB' 'ssnA'
 'nikA' 'pspG' 'gnsA' 'hypF' 'nac' 'pspE' 'xapB' 'flhC' 'hycI' 'ntrC'
 'rtcB' 'gltL' 'rutA' 'glnK' 'yeaG' 'glnH' 'pspC' 'ygfK' 'pspA' 'rutE'
 'hyfR' 'rutD' 'astB' 'hycF' 'hycD' 'hyfF' 'acrD' 'norW' 'hycC' 'ddpF'
 'hyfG' 'yhjC' 'hycG' 'rpoE' 'zraS' 'hyfA' 'emrD' 'glnP' 'hisP' 'prpC'
 'glpQ' 'hypD' 'rutC' 'actP' 'relA' 'nikE' 'fhlA' 'yeaH' 'potH' 'hyfH'
 'rseA' 'ddpC' 'rtcR' 'potG' 'glnL' 'hisJ' 'yaaU' 'xdhA' 'rseC' 'zraR'
 'fdhF' 'gltK' 'hycA' 'potF' 'yhdY' 'hyfD' 'aslB' 'rtcA' 'hyfE' 'rseB'
 'hisQ' 'rutF' 'xdhC' 'hypB' 'nikC' 'rpoH' 'dcuD' 'hycE' 'hyfJ' 'gltJ'
 'nikD' 'ddpX' 'ddpA' 'hypE' 'hyfB' 'yahE' 'chaC' 'ddpB' 'prpB' 'prpD'
 'gltI' 'patA' 'focB' 'hyfC' 'ibpB' 'rhaD' 'glnQ']","['amtB' 'norV' 'hypA' 'flhD' 'yhdX' 'prpE' 'argT' 'hydN' 'ymjE' 'yhdZ'
 'yhdW' 'pspD']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN and AtoC_genes,[],[],[],[],[],[],[],[],[],[],['atoB'],[],[],['atoE'],[],['atoA'],['atoD'],[],[],[]
