,new_2544841_2545385_c
LBexp_1,7.449
LBexp_2,8.2053
LBexp_3,8.4166
LBtran_1,9.6476
LBtran_2,9.2061
LBtran_3,8.8412
LBstat_1,10.8954
LBstat_2,10.9155
LBstat_3,10.7641
LBGexp_1,7.2297
LBGexp_2,7.0921
LBGexp_3,7.1507
LBGtran_2,7.8331
LBGtran_3,7.9024
LBGstat_1,7.0986
LBGstat_2,7.1459
LBGstat_3,7.7834
S0_1,10.1678
S0_2,10.051
S0_3,10.0595
S1_1,11.367
S1_2,11.3935
S1_3,11.2068
S2_1,7.8008
S2_2,7.9866
S2_3,7.3725
S3_1,8.4863
S3_2,9.3008
S4_1,9.2371
S4_2,9.696
S4_3,8.6882
S5_1,9.5059
S5_2,9.1261
S5_3,9.7321
S6_1,9.4029
S6_2,7.8142
S6_3,9.4555
S6/t_1,9.3801
S6/t_2,7.96
S6_4,9.3858
S6_5,9.6791
S6_6,9.7783
S7_4,9.4649
S7_5,9.2691
S7_6,9.5728
S8_4,9.3531
S8_5,8.9729
G135_1,7.3697
G135_3,7.5025
G150_1,7.2358
G150_2,6.8911999999999995
G150_3,7.4551
G180_1,7.1657
G180_2,6.8486
G180_3,7.0111
C30_1,8.7088
C30_2,9.3555
C90_1,9.5579
C90_2,8.8357
BI_1,9.2752
BI_2,9.3988
BC_2,10.2157
BC/t_1,9.8675
BC/t_2,10.3775
BC_1,9.5384
Sw_1,10.3396
Sw_2,10.3468
BT_1,8.2765
BT_2,7.9225
B36_1,10.4425
B36_2,10.4158
B60_1,9.8848
B60_2,10.1957
M9exp_1,9.5623
M9exp_2,9.0928
M9exp_3,8.7747
M9tran_1,8.8154
M9tran_2,8.5339
M9tran_3,8.9065
M9stat_1,8.3411
M9stat_2,8.2182
M9stat_3,8.2518
M+G_1,9.3372
M+G_2,9.3589
M+G_3,9.2063
Glu_1,8.875
Glu_2,9.3284
Glu_3,9.5132
Fru_1,9.4926
Fru_2,9.6043
Fru_3,8.7917
Mal_1,8.9357
Mal_2,9.1747
Mal_3,9.2484
G+S_2,8.7566
G+S_3,8.9103
Pyr_1,8.4765
Pyr_2,9.0099
Pyr_3,8.872
Gly_1,8.793
Gly_2,9.5036
Gly_3,8.6897
Glucon_1,8.8413
Glucon_2,8.9019
Glucon_3,8.5538
aero_1,8.836
aero_2,8.916
aero_3,9.1597
nit_1,9.588
nit_2,9.9955
nit_3,9.3139
ferm_1,8.8619
ferm_2,9.2215
ferm_3,9.5159
T-5.40H_1,9.2965
T-4.40H_1,9.2078
T-3.40H_1,9.0504
T-2.40H_1,8.5962
T-1.40H_1,8.5811
T-1.10H_1,8.7508
T-0.40H_1,7.9362
T0.0H_1,7.7867
T0.30H_1,8.2468
T1.0H_1,8.8599
T1.30H_1,8.949
T2.0H_1,9.083
T2.30H_1,9.0967
T3.0H_1,8.3183
T3.30H_1,8.809
T4.0H_1,8.605
T5.0H_1,8.3817
HPh_1,9.3778
HPh_2,8.8142
HPh_3,9.0274
LPh_1,9.1828
LPh_2,9.5348
LPh_3,9.1652
LPhT_1,10.6419
LPhT_2,11.0322
LPhT_3,11.5545
SMMPr_1,8.389
SMMPr_2,8.4022
SMMPr_3,8.5901
HiTm_1,8.8112
HiTm_2,8.7791
HiTm_3,8.9669
LoTm_1,8.9072
LoTm_2,8.8245
LoTm_3,8.8237
HiOs_1,11.3027
HiOs_2,11.0321
HiOs_3,11.1714
BMM_1,8.886
BMM_2,8.8259
BMM_3,8.6262
Heat_1,10.1542
Heat_2,9.950800000000001
Heat_3,9.7556
Cold_1,8.5249
Cold_2,8.318200000000001
Cold_3,7.9221
Etha_1,8.2334
Etha_2,8.2252
Etha_3,8.1602
SMM_1,9.272
SMM_2,9.1159
SMM_3,9.1336
Salt_1,7.4685
Salt_2,7.3945
Salt_3,7.3941
Mt0_1,7.6204
Mt0_3,7.149
M0t45_1,7.8811
M0t45_2,8.1306
M0t45_3,7.6079
M0t90_1,9.9783
M0t90_2,10.8942
M0t90_3,10.4092
M40t45_1,8.135
M40t45_2,8.9648
M40t45_3,7.418
M40t90_1,10.0983
M40t90_2,11.0348
M40t90_3,11.0516
dia0_1,7.4774
dia0_2,7.8092
dia0_3,7.3067
dia5_1,7.7281
dia5_2,7.9693000000000005
dia5_3,7.6531
dia15_1,7.1015
dia15_2,7.23
dia15_3,7.2441
Diami_1,7.4882
Diami_2,7.1826
Diami_3,7.6315
Paraq_1,7.4251000000000005
Paraq_2,6.9671
Paraq_3,7.0798
H2O2_1,6.9216
H2O2_2,7.1129
H2O2_3,7.1404
Oxctl_1,7.8084
Oxctl_2,7.6248000000000005
Oxctl_3,7.2721
GM-0.1_1,8.8211
GM-0.2_1,8.7953
GM+5_1,8.1923
GM+15_1,8.723700000000001
GM+25_1,9.64
GM+45_1,9.2603
GM+60_1,9.4421
GM+90_1,9.5966
GM+120_1,8.8852
GM+150_1,9.1424
GM-0.1_2,9.7743
GM-0.2_2,9.4336
GM+5_2,8.6225
GM+10_2,8.8869
GM+15_2,9.0934
GM+25_2,9.4854
GM+45_2,8.7097
GM+60_2,8.8278
GM+90_2,9.7333
GM+150_2,8.0671
GM-0.1_3,10.5022
GM-0.2_3,10.256
GM+5_3,9.9755
GM+10_3,9.1467
GM+15_3,9.6946
GM+25_3,9.4845
GM+45_3,9.4402
GM+60_3,9.0535
GM+90_3,9.5473
GM+120_3,9.5115
GM+150_3,8.6255
MG-0.1_1,8.4963
MG+5_1,9.302
MG+10_1,9.6925
MG+15_1,8.8892
MG+25_1,9.0661
MG+45_1,8.9906
MG+120_1,8.765
MG+150_1,8.5753
MG-0.1_2,8.0499
MG-0.2_2,8.4548
MG+5_2,8.6552
MG+10_2,9.1993
MG+15_2,9.3794
MG+25_2,8.4553
MG+45_2,8.4508
MG+60_2,8.8078
MG+90_2,8.6476
MG+120_2,9.7602
MG-0.1_3,8.9268
MG-0.2_3,8.6144
MG+5_3,8.7303
MG+10_3,8.4541
MG+15_3,9.0783
MG+25_3,8.9814
MG+45_3,9.4626
MG+60_3,8.6665
MG+90_3,9.5649
MG+120_3,9.5677
MG+150_3,9.3525
