,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-9.25185853854297e-18,0.3210607425024502,3.0,0.0,0.21672806390000002,1.0,-0.36884764010000004,2.0,0.1521195762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.21461570910000002,0.5155640475261011,3.0,3.0,-0.5312336916,4.0,-0.49290845510000003,5.0,0.3802950194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.2502780497666668,0.203104336476655,3.0,6.0,-1.3601648097,7.0,-1.3747644513,8.0,-1.0159048883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,6.6084703846735505e-18,0.17714430269352896,21.0,9.0,-0.1025528478,10.0,-0.2711985943,11.0,-0.1860690821,12.0,-0.0394080091,13.0,-0.3493968079,14.0,0.1629411681,15.0,0.0045137402000000005,16.0,-0.15739881860000002,17.0,-0.0662907751,18.0,0.1172422282,19.0,0.1646148979,20.0,-0.1325903267,21.0,0.0527139609,22.0,-0.013851688000000001,23.0,0.0353470705,24.0,0.1675391045,25.0,-0.1232535049,26.0,0.0788298681,27.0,0.3976967594,28.0,0.0177825839,29.0,0.2427890728
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.26994680986666664,0.31416734794779255,21.0,30.0,-0.2014503772,31.0,-0.2747173939,32.0,-0.2797811148,33.0,-0.0810585704,34.0,0.1191232178,35.0,0.0620044806,36.0,-0.1536900148,37.0,-0.018665825100000002,38.0,-0.12372955170000001,39.0,-0.2425548635,40.0,0.0107575929,41.0,-0.2140215433,42.0,-0.3144368547,43.0,-0.25660763200000003,44.0,-0.4651053268,45.0,-0.38836745,46.0,-1.4154052269,47.0,-0.5519133988,48.0,-0.4197855264,49.0,-0.1304352784,50.0,-0.3290423498
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.08297207825495888,3.0,51.0,-0.031197528300000003,52.0,-0.0628512291,53.0,0.0940487574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.697468061475,0.31628212176381226,4.0,54.0,-1.0997160686,55.0,-0.7974368775,56.0,-0.47948856100000004,57.0,-0.4132307388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,2.499999946642406e-11,0.023150096531417384,4.0,58.0,-0.0076903017,59.0,0.011015037,60.0,-0.028324908700000002,61.0,0.0250001735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.08748078342500001,0.0751941227615467,4.0,62.0,-0.1959707357,63.0,-0.022426252900000002,64.0,-0.0628485678,65.0,-0.0686775773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.118709185225,0.04590458209102344,4.0,66.0,-0.1491945004,67.0,-0.1220595648,68.0,-0.0527572407,69.0,-0.150825435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.015543497125000003,0.07248361877663737,4.0,70.0,-0.0778652137,71.0,-0.0044117267,72.0,0.061916829300000004,73.0,0.08253409960000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,3.700743415417188e-17,0.98165784561383,6.0,74.0,0.9426746499,75.0,0.7399527364,76.0,0.7198816474,86.0,-0.1253471286,88.0,-0.7812152983,90.0,-1.4959466068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.4555058154166666,0.45997706261874594,6.0,77.0,0.8503499275,78.0,0.9303205206,79.0,0.74537351,87.0,0.3433446582,89.0,0.0572287101,91.0,-0.19358243390000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.46460103040000006,0.7089083655968776,3.0,80.0,-0.33022505700000004,82.0,-1.2310803685,84.0,0.1675023343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.33489951346666674,0.2079924374979824,3.0,81.0,0.11639265730000001,83.0,0.5304774422,85.0,0.3578284409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-3.33333360913457e-11,0.08216845738796667,3.0,92.0,0.0552719692,93.0,-0.09442230400000001,94.0,0.039150334700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.0401087148,0.18728915007660973,3.0,95.0,-0.2221442827,96.0,-0.0502072735,97.0,0.1520254118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.0825681876,0.0503643880583396,3.0,98.0,0.0970052208,99.0,0.026561858600000002,100.0,0.1241374834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.012631440766666667,0.06412492284302061,3.0,101.0,0.0227768352,102.0,-0.0866533932,103.0,0.025982235700000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.2114404466666667,0.10236150450683354,3.0,104.0,-0.3159917109,105.0,-0.2069105208,106.0,-0.1114191083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,0.3451846642333333,0.14812022244898482,3.0,107.0,0.1812892374,108.0,0.3847848028,109.0,0.4694799525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.16239706733333334,0.03270879651644582,3.0,110.0,-0.1945719484,111.0,-0.16343995490000002,112.0,-0.1291792987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,0.25697046223333336,0.2530584252464107,3.0,113.0,0.525120656,114.0,0.022346015400000002,115.0,0.2234447153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
