,SP5448_03455
SRX1726505,0.21672806390000002
SRX1726506,-0.36884764010000004
SRX1726507,0.1521195762
SRX1726508,-0.5312336916
SRX1726509,-0.49290845510000003
SRX1726510,0.3802950194
SRX1726511,-1.3601648097
SRX1726512,-1.3747644513
SRX1726513,-1.0159048883
SRX1081650,-0.1025528478
SRX1081651,-0.2711985943
SRX1081652,-0.1860690821
SRX1081653,-0.0394080091
SRX1081654,-0.3493968079
SRX1081655,0.1629411681
SRX1081656,0.0045137402000000005
SRX1081657,-0.15739881860000002
SRX1081658,-0.0662907751
SRX1081659,0.1172422282
SRX1081660,0.1646148979
SRX1081661,-0.1325903267
SRX1081662,0.0527139609
SRX1081663,-0.013851688000000001
SRX1081664,0.0353470705
SRX1081665,0.1675391045
SRX1081666,-0.1232535049
SRX1081668,0.0788298681
SRX1081669,0.3976967594
SRX1081670,0.0177825839
SRX1081671,0.2427890728
SRX1081672,-0.2014503772
SRX1081673,-0.2747173939
SRX1081674,-0.2797811148
SRX1081675,-0.0810585704
SRX1081676,0.1191232178
SRX1081677,0.0620044806
SRX1081678,-0.1536900148
SRX1081679,-0.018665825100000002
SRX1081680,-0.12372955170000001
SRX1081681,-0.2425548635
SRX1081682,0.0107575929
SRX1081683,-0.2140215433
SRX1081684,-0.3144368547
SRX1081685,-0.25660763200000003
SRX1081686,-0.4651053268
SRX1081687,-0.38836745
SRX1081688,-1.4154052269
SRX1081689,-0.5519133988
SRX1081690,-0.4197855264
SRX1081691,-0.1304352784
SRX1081692,-0.3290423498
SRX1962715,-0.031197528300000003
SRX1962716,-0.0628512291
SRX1962717,0.0940487574
SRX1962718,-1.0997160686
SRX1962719,-0.7974368775
SRX1962720,-0.47948856100000004
SRX1962721,-0.4132307388
SRX4892146,-0.0076903017
SRX4892147,0.011015037
SRX4892148,-0.028324908700000002
SRX4892149,0.0250001735
SRX4892150,-0.1959707357
SRX4892151,-0.022426252900000002
SRX4892152,-0.0628485678
SRX4892153,-0.0686775773
SRX4892154,-0.1491945004
SRX4892155,-0.1220595648
SRX4892156,-0.0527572407
SRX4892157,-0.150825435
SRX4892158,-0.0778652137
SRX4892159,-0.0044117267
SRX4892160,0.061916829300000004
SRX4892161,0.08253409960000001
SRX7620814,0.9426746499
SRX7620815,0.7399527364
SRX7620816,0.7198816474
SRX7620817,0.8503499275
SRX7620818,0.9303205206
SRX7620819,0.74537351
SRX7620856,-0.33022505700000004
SRX7620857,0.11639265730000001
SRX7620858,-1.2310803685
SRX7620859,0.5304774422
SRX7620860,0.1675023343
SRX7620861,0.3578284409
SRX7620862,-0.1253471286
SRX7620863,0.3433446582
SRX7620864,-0.7812152983
SRX7620865,0.0572287101
SRX7620866,-1.4959466068
SRX7620867,-0.19358243390000002
SRX2161502,0.0552719692
SRX2161503,-0.09442230400000001
SRX2161504,0.039150334700000004
SRX2161505,-0.2221442827
SRX2161506,-0.0502072735
SRX2161507,0.1520254118
SRX2161508,0.0970052208
SRX2161509,0.026561858600000002
SRX2161510,0.1241374834
SRX2161511,0.0227768352
SRX2161512,-0.0866533932
SRX2161513,0.025982235700000002
SRX2161514,-0.3159917109
SRX2161515,-0.2069105208
SRX2161516,-0.1114191083
SRX2161517,0.1812892374
SRX2161518,0.3847848028
SRX2161519,0.4694799525
SRX2161520,-0.1945719484
SRX2161521,-0.16343995490000002
SRX2161522,-0.1291792987
SRX2161523,0.525120656
SRX2161524,0.022346015400000002
SRX2161525,0.2234447153
