,PSPTOB0069
SRX1828913,0.009861375
SRX1828914,0.0957736254
SRX1828915,0.016036814400000002
SRX1828916,0.028051421200000003
SRX1828917,-0.0258981894
SRX1828918,-0.0593262769
SRX3983989,0.7147282843
SRX3983990,-0.0188836936
SRX3983993,-0.1051862202
SRX3983994,-0.29376752970000003
SRX3983995,0.43033923550000003
SRX3983996,-0.3458844748
SRX3983997,0.2101756069
SRX3983998,0.2728959573
SRX3983999,0.5382166226
SRX3984000,0.6721592156
SRX3984001,0.4292956606
SRX3984002,0.477802471
SRX3984003,0.42555621320000003
SRX3984004,0.3722043206
SRX3984005,0.7148205468000001
SRX3984006,0.5262134855
SRX3984007,-0.1497916504
SRX3984008,0.4288769563
SRX3984009,0.2512626805
SRX3984010,0.7148807187
SRX3984011,0.42071350830000004
SRX3984012,0.2553466172
SRX3984013,0.2502662864
SRX3984014,0.3817061216
SRX3984015,0.20757914430000002
SRX3984016,0.4354267697
SRX3984017,0.6157214305
SRX3984019,0.0998585087
SRX3984020,0.6477247998
SRX3984021,0.5648563728
SRX3984022,0.6770097456
SRX3984023,-0.0045257065
SRX3984024,0.5798140619000001
SRX3984025,0.5723821475
SRX3984026,0.7891744189000001
SRX3984027,0.5988581143
SRX3984028,0.586977635
SRX3984029,0.6837725959000001
SRX3984031,0.6734757087000001
SRX3984032,0.7812830423
SRX3984034,-0.015562446800000001
SRX3984035,-0.8198340107000001
SRX3984036,1.2237017029000001
SRX3984037,0.9916062108
SRX3984038,1.4199305268
SRX3984039,1.048404464
SRX3984040,0.7343237878000001
SRX3984041,1.1273668918
SRX3984042,-0.3717040714
SRX3984043,-0.6332453112
SRX3984045,0.22806569540000002
SRX3984046,0.1387335951
SRX3984047,0.9159490290000001
SRX3984048,0.4180272312
SRX3984049,0.3222800002
SRX3984050,-0.0336512902
SRX3984051,0.8737527759
SRX3984052,0.4202544358
SRX3984056,0.7115356472000001
SRX3984057,0.8010936755
SRX3984058,0.7836491322
SRX3984059,0.2122779972
SRX3984061,0.211973501
SRX3984062,0.25748094990000003
SRX3984063,0.3440697784
SRX3984064,0.5091999552
SRX3984065,0.3968729432
