,b4495_2
control__wt_glc__1,0.9417086106
control__wt_glc__2,0.0
fur__wt_dpd__1,0.7419208905
fur__wt_dpd__2,0.5531586083
fur__wt_fe__1,0.0
fur__wt_fe__2,0.33121287600000004
fur__delfur_dpd__1,0.2885233091
fur__delfur_dpd__2,0.4935483713
fur__delfur_fe2__1,0.5386118372
fur__delfur_fe2__2,0.9586997532
acid__wt_ph5__1,0.9438463912
acid__wt_ph5__2,0.5372658929
acid__delgadx_ph5__1,0.0
acid__delgadx_ph5__2,0.36436879250000004
acid__delgadw_ph5__1,0.29421245830000003
acid__delgadw_ph5__2,0.0
acid__delgade_ph5__1,0.0
acid__delgade_ph5__2,0.5806243005
oxidative__wt_pq__1,0.7051387748
oxidative__wt_pq__2,0.0
oxidative__deloxyr_pq__1,0.4066734409
oxidative__deloxyr_pq__2,1.2540713386
oxidative__delsoxr_pq__1,0.0
oxidative__delsoxr_pq__2,0.0
oxidative__delsoxs_pq__1,0.0
oxidative__delsoxs_pq__2,0.0
nac_ntrc__wt_csn__1,2.5420558517
nac_ntrc__wt_csn__2,1.6295568998
nac_ntrc__wt_cytd__1,1.1737383456
nac_ntrc__wt_cytd__2,1.3673306386
nac_ntrc__wt_gln__1,1.1434779096
nac_ntrc__wt_gln__2,2.0767861692
nac_ntrc__bw_delnac_csn__1,1.3916794977
nac_ntrc__bw_delnac_csn__2,0.0
nac_ntrc__bw_delnac_cytd__1,0.0
nac_ntrc__bw_delnac_cytd__2,0.0
nac_ntrc__bw_delnac_gln__1,0.745951676
nac_ntrc__bw_delnac_gln__2,0.0
nac_ntrc__bw_delnac_nh4__1,0.7609633197
nac_ntrc__bw_delnac_nh4__2,1.1681732282
misc__wt_no_te__1,0.4035192329
misc__wt_no_te__2,0.0
misc__bw_delcbl__1,0.0
misc__bw_delcbl__2,0.3419028282
misc__bw_delfabr__1,0.8186381542000001
misc__bw_delfabr__2,1.1018256898
misc__bw_delfadr__1,0.5748393916
misc__bw_delfadr__2,0.51953993
misc__nitr_031__1,0.7531660840000001
omics__wt_glu__1,0.7223329639
omics__wt_glu__2,0.36594372070000003
omics__wt_gly__1,0.0
omics__wt_gly__2,0.3396677869
omics__wt_thr__1,2.7644242746
omics__wt_thr__2,1.9614751692
omics__bw_ac__1,0.0
omics__bw_ac__2,0.4552886453
omics__bw_fum__1,1.7041122866
omics__bw_fum__2,2.1869023034
omics__bw_glc__1,1.0142819747
omics__bw_glc__2,0.6802747736
omics__bw_pyr__1,0.4744233694
omics__bw_pyr__2,1.2852170950000001
ompr__wt_nacl__1,0.4550367578
ompr__wt_nacl__2,0.0
ompr__bw_delompr_nacl__1,0.4918933693
ompr__bw_delompr_nacl__2,1.1078016632
minspan__wt_ade__1,0.7284287437
minspan__wt_glc__1,2.1842320267
minspan__wt_glc__2,1.214827791
minspan__wt_glc__3,1.8092572075
minspan__wt_glc__4,0.0
minspan__wt_glc_anaero__1,2.5467154545
minspan__wt_glc_anaero__2,0.0
minspan__wt_trp__1,1.5547897836
minspan__bw_delcra_glc__1,1.2154141477
minspan__bw_delcra_glc__2,0.8413650834
minspan__bw_delcra_trp__1,1.0594165562
minspan__bw_delmntr__1,2.8426297852999998
minspan__bw_delnac_ade__1,0.0
minspan__bw_delnac_glc__1,2.8767581581
cra_crp__wt_ac__1,0.0
cra_crp__wt_ac__2,1.1800498642
cra_crp__wt_fru__1,1.2264508474
cra_crp__wt_fru__2,0.8275674541
cra_crp__delcra_ac__1,0.0
cra_crp__delcra_ac__2,0.0
cra_crp__delcra_fru__1,0.7720548169
cra_crp__delcra_fru__2,0.9411665678000001
cra_crp__delcra_glc__1,0.8918875884
cra_crp__delcra_glc__2,0.3329342542
rpoB__wt_031__1,0.4852169324
rpoB__wt_044__1,0.0
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,0.7327644915
rpoB__rpoBE546V_031__1,0.3751191144
rpoB__rpoBE546V_044__1,0.0
rpoB__rpoBE546V_lb__1,1.1931378361
rpoB__rpoBE546V_lb__2,0.0
rpoB__rpoBE546V_glc__1,1.5607722014
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,0.0
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,0.9275812196000001
crp__wt_glyc__1,1.5018344816
crp__wt_glyc__2,2.0158312748
crp__delar1_glyc__1,0.0
crp__delar1_glyc__2,0.5511528296
crp__delar1ar2_glyc__1,0.59068388
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,0.0
crp__delar2_glyc__2,0.9169293719
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.9729920019
crp__delcrp_fru__2,0.0
crp__delcrp_fru__3,0.0
crp__delcrp_glc__1,0.0
crp__delcrp_glc__2,0.0
crp__delcrp_glc__3,1.0600490039
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,0.0
glu__glu_ale3__1,1.8130396634000001
glu__glu_ale4__1,0.0
glu__glu_ale5__1,1.620734368
glu__glu_ale6__1,0.917618424
glu__glu_ale8__1,0.0
glu__glu_ale9__1,0.5765105164000001
glu__glu_ale10__1,0.24233160010000002
42c__wt_42c__1,1.2292780168
42c__42c_ale1__1,0.5407385957
42c__42c_ale2__1,0.3115609299
42c__42c_ale3__1,1.3520553551
42c__42c_ale4__1,0.3473873745
42c__42c_ale5__1,3.1031398969
42c__42c_ale6__1,0.0
42c__42c_ale8__1,1.4250455687999999
42c__42c_ale9__1,3.3975701845
42c__42c_ale10__1,1.3014814008
ssw__wt_ac__1,0.8124686129
ssw__wt_glc__1,1.1438386205
ssw__wt_glyc__1,0.7896090205
ssw__wt_xyl__1,0.0
ssw__glc_ale1__1,0.8309750982
ssw__glc_ale2__1,0.0
ssw__glc_ale3__1,0.0
ssw__glyc_ale1__1,0.8936261028
ssw__glyc_ale2__1,0.8450810487
ssw__xyl_ale1__1,1.7611906758
ssw__xyl_ale2__1,2.3251261003
ssw__xyl_ale3__1,0.8352669155
ssw__glc_ac_ac2__1,0.7985460332000001
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,0.0
ssw__glc_glyc_glc__1,0.6920108249
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,0.0
ssw__glc_xyl_xyl__1,1.6396348509
pgi__glu4_delpgi__1,0.7397982208
pgi__pgi_ale1__1,0.6302015624
pgi__pgi_ale2__1,0.9929594079
pgi__pgi_ale3__1,0.6773909235000001
pgi__pgi_ale5__1,0.0
pgi__pgi_ale6__1,0.0
pgi__pgi_ale7__1,0.7894859856
pgi__pgi_ale8__1,0.0
ica__wt_glc__1,3.0366019856
ica__wt_glc__2,2.9429585352
ica__wt_glc__3,2.9513125968000002
ica__wt_glc__4,3.8380692924
ica__arg_sbt__1,1.7474364162
ica__arg_sbt__2,2.9713329847
ica__cytd_rib__1,1.9049417258
ica__cytd_rib__2,1.9880925066000001
ica__gth__1,1.0067656503
ica__gth__2,0.3821635363
ica__leu_glcr__1,4.1146539552
ica__leu_glcr__2,3.9025009028
ica__met_glc__1,3.0708090440999998
ica__met_glc__2,2.4725968207
ica__no3_anaero__1,0.7417778696
