,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.5152549119999996,0.34800302945345446,2.0,0.0,0.2691796100000001,1.0,0.7613302139999991
1,RichMedia__BHIN_Growth_Mid,1.030586219,0.1274438082021805,2.0,2.0,0.9404698380000004,3.0,1.1207025999999995
2,RichMedia__BHIN_Growth_Stat,-0.4788242745,0.11859435198638947,2.0,4.0,-0.5626831450000003,5.0,-0.3949654039999997
3,RichMedia__LBv2_Growth_Late,0.9934850374999993,0.17911146077184537,2.0,6.0,0.8668341089999991,7.0,1.1201359659999994
4,RichMedia__LBv2_Growth_Mid,0.0,0.10261244967591099,2.0,8.0,0.072557959,9.0,-0.072557959
5,RichMedia__LBv2_Growth_Stat,-0.25002347750000004,0.22693174322375279,2.0,10.0,-0.0895585030000001,11.0,-0.410488452
6,RichMedia__MHB_Rich_Mid,0.5418463775000002,0.2284946231584431,2.0,12.0,0.3802762800000003,13.0,0.703416475
7,RichMedia__NBO_Rich_Mid,0.33899882199999976,0.29671956284725226,2.0,14.0,0.5488112369999998,15.0,0.1291864069999997
8,Carbon__M9Na_Arabinose_Mid,0.19746195799999983,0.01855080639728591,2.0,16.0,0.2105793589999995,17.0,0.1843445570000002
9,Carbon__M9Na_Galactose_Mid,-0.9835106305,0.31636730187287226,2.0,18.0,-0.7598051660000005,19.0,-1.2072160949999995
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.17908488700000014,0.1636507852545563,2.0,20.0,-0.0633663069999999,21.0,-0.2948034670000004
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.485973682,0.047878522594833654,2.0,22.0,0.4521184539999998,23.0,0.5198289100000002
12,Carbon__M9Na_GlcNAcGrowth_Stat,3.2490981789999998,0.27663987279510055,2.0,24.0,3.4447121089999992,25.0,3.0534842490000003
13,Carbon__M9Na_GlcNAc_Mid,0.8847697489999997,0.4299352121752552,2.0,26.0,1.1887798529999998,27.0,0.5807596449999997
14,Carbon__M9Na_Gluconate_Mid,1.7984000235000002,0.20155375155764674,2.0,28.0,1.6558799989999995,29.0,1.9409200480000008
15,Carbon__M9Na_Glucosamine_Mid,0.39041568649999986,0.2534835491171926,2.0,30.0,0.569655623,31.0,0.2111757499999997
16,Carbon__M9Na_Glycerol_Mid,-0.6349777540000003,0.2511200920772307,2.0,32.0,-0.4574090340000003,33.0,-0.8125464740000004
17,Carbon__M9Na_Maltose_Mid,0.6843118334999998,0.3738593979489177,2.0,34.0,0.4199533180000001,35.0,0.9486703489999996
18,Carbon__M9Na_Mannitol_Mid,0.11160787849999965,0.3098520694884944,2.0,36.0,0.3307063779999994,37.0,-0.1074906210000001
19,Carbon__M9Na_Trehalose_Mid,0.2615861230000003,0.9293298996472723,2.0,38.0,-0.3955493509999996,39.0,0.9187215970000002
20,Carbon__M9Na_ethanol_Mid,-2.1874693645000005,0.39826240250085393,2.0,40.0,-1.9058553190000005,41.0,-2.4690834100000005
21,Carbon__M9Na_fructose_Mid,0.2113426244999998,1.0892351763443293,2.0,42.0,0.981548204,43.0,-0.5588629550000004
22,Carbon__M9Na_fumarate_Mid,0.3717267839999998,0.49450789230622677,2.0,44.0,0.7213966679999997,45.0,0.0220568999999999
