,SACI_RS00945
SRX5495523,-0.2837638160470455
SRX5495524,-0.3464364888720457
SRX5495525,0.3876583042502872
SRX5495526,0.7551137498650071
SRX6762909,-0.05899135835979585
SRX6762910,0.05899135835979762
SRX6762911,0.0026178055970937923
SRX6762912,0.01194681560645705
SRX3467357,0.02488447305632846
SRX3467358,-0.024884473056326684
SRX3467359,-0.07677383177476216
SRX3467360,-0.045338614728066766
SRX3565164,-0.09572982986586176
SRX3565165,0.1529654144580661
SRX3565166,0.15850260493584578
SRX3565167,0.020228491781871586
SRX3565168,0.5631153376051135
SRX3565169,0.3618262819217968
SRX3565170,-0.16363398777694727
SRX3565171,-0.2624624598353265
SRX3565172,0.13632278290913824
SRX3565173,-0.179552151722719
SRX3565174,-0.14386352047293904
SRX3565176,-0.2849855769979879
SRX3565177,0.0654443218461278
SRX3565178,0.2287072820690721
SRX3565179,-0.34332944163028856
SRX3565180,0.07320870566610617
SRX3565181,0.020332506795108785
SRX3565182,-0.4210740869607914
SRX3565183,0.015443728589977113
SRX3565184,-0.19701394180747836
SRX3565185,0.07065101548938557
SRX3565186,0.5089231077834722
SRX3565187,-0.13810520989386174
SRX3565188,-0.3416598060578231
SRX3565191,-0.24345974417939864
SRX3565192,-0.12110517045411127
SRX3565193,0.062194156467016974
SRX3565194,-0.10734995370709476
SRX3565195,-0.14312445053481504
SRX3565197,0.28432115819181897
SRX3565198,0.1088867833706697
SRX3565199,-0.6621355473975203
SRX3565200,-0.4511335657768072
SRX3565201,0.029621460517805787
SRX3565202,-0.17393704701843404
SRX3565203,-0.43403541300029147
SRX3565204,-0.1226795077749152
SRX3565205,-0.1558513838371418
SRX3565206,0.02252112419975738
SRX3565208,0.05895536967956616
SRX3565209,0.19676514483619734
SRX3565210,-0.10780738635776466
SRX3565211,-0.20598680455365506
SRX4001511,0.0057585539546778355
SRX4001513,-0.0057585539546778355
SRX4001514,0.3712000119427508
SRX4001515,0.5796438932230146
SRX4001516,0.4269283042690351
SRX4001517,0.0121447254189615
SRX4001518,0.5731466738499229
SRX4001519,0.08465866702844416
SRX4001520,0.07793469914764017
SRX4001521,0.3698240030926936
SRX4001522,0.08680303353444074
SRX4001523,0.06433846789753872
SRX4001524,0.2722364109220869
SRX4001525,0.3645056045974151
SRX4001526,-0.004101710310949969
SRX4001528,0.19041032756232035
SRX3823521,0.0017902215409009161
SRX3823522,-0.07780689283918463
SRX3823523,0.07601667129828192
SRX3823524,-0.2777369587767442
SRX3823525,-0.2700104427516869
SRX3823526,-0.210223714989068
SRX3823527,0.08158897264670628
SRX3823528,0.12757864860937929
SRX3823529,-0.009623504514957304
SRX3823530,-0.031309704028887
SRX3823531,0.010815749330568279
SRX3823532,0.08906070819929113
SRX3823533,0.10016410227601467
SRX3823534,0.27316448207363386
SRX3823536,0.2528252378735871
SRX3823537,0.4826021973650665
SRX3823538,0.5172715005747914
SRX3823539,0.40771702389722186
SRX5653264,0.010076347333930258
SRX5653265,0.014391968371546325
SRX5653266,0.19911485820404806
SRX5653267,-0.09173228977494396
SRX5653268,0.15581967997801982
SRX5653269,-0.06408739020307586
