,0
Title,<i>S. acidocaldarius</i> Modulome
Organism,<i>Sulfolobus acidocaldarius</i>
Strain,"DSM 639, MW001, SK-1, and 98-3"
Publication,"<a href=""https://doi.org/10.1101/2021.07.28.454237"">Chauhan, et al., Submitted</a>"
Number of Samples,95
Number of Unique Conditions,35
Number of Genes,2296
Number of iModulons,45
