sample,new_3299378_3299588
LBexp_1,7.528
LBexp_2,7.2972
LBexp_3,7.6297
LBtran_1,7.3444
LBtran_2,7.1169
LBtran_3,7.3169
LBstat_1,7.4147
LBstat_2,7.5104
LBstat_3,7.6551
LBGexp_1,7.5402
LBGexp_2,7.1058
LBGexp_3,7.2448
LBGtran_2,7.3949
LBGtran_3,7.4460000000000015
LBGstat_1,7.1259
LBGstat_2,7.3365
LBGstat_3,7.6698
S0_1,7.2896
S0_2,7.2413
S0_3,7.5278
S1_1,7.197
S1_2,7.46
S1_3,6.9033
S2_1,7.4441
S2_2,6.9998
S2_3,7.3081
S3_1,6.7284
S3_2,6.3807
S4_1,7.274
S4_2,6.9038
S4_3,6.9422
S5_1,7.7713
S5_2,8.5209
S5_3,7.6467
S6_1,14.198
S6_2,15.6216
S6_3,13.0378
S6/t_1,14.3807
S6/t_2,14.8933
S6_4,12.146
S6_5,13.5022
S6_6,11.7264
S7_4,12.8027
S7_5,13.3315
S7_6,11.669
S8_4,13.0777
S8_5,14.008
G135_1,7.8525
G135_3,7.6689
G150_1,7.8029
G150_2,8.1268
G150_3,8.1193
G180_1,7.827000000000001
G180_2,7.818
G180_3,7.5425
C30_1,8.9741
C30_2,9.4207
C90_1,8.3897
C90_2,7.3061
BI_1,7.5098
BI_2,7.4374
BC_2,7.4746
BC/t_1,8.664
BC/t_2,9.0663
BC_1,7.4641
Sw_1,7.9757
Sw_2,7.3709
BT_1,11.6488
BT_2,11.5711
B36_1,8.1253
B36_2,8.2976
B60_1,7.5174
B60_2,7.7504
M9exp_1,7.7632
M9exp_2,7.6918
M9exp_3,7.0997
M9tran_1,7.476
M9tran_2,7.4928
M9tran_3,7.313
M9stat_1,8.1845
M9stat_2,8.2629
M9stat_3,7.9991
M+G_1,8.9005
M+G_2,7.5322
M+G_3,7.4967
Glu_1,7.2812
Glu_2,7.6295
Glu_3,7.5744
Fru_1,9.1537
Fru_2,9.1665
Fru_3,7.4356
Mal_1,7.4594
Mal_2,8.7914
Mal_3,7.3006
G+S_2,9.7052
G+S_3,9.9958
Pyr_1,7.9208
Pyr_2,8.9126
Pyr_3,8.3961
Gly_1,7.8051
Gly_2,9.0654
Gly_3,9.6293
Glucon_1,8.3328
Glucon_2,7.8288
Glucon_3,8.2417
aero_1,8.948
aero_2,7.62
aero_3,7.7006
nit_1,9.8535
nit_2,7.9395
nit_3,7.8675
ferm_1,9.5522
ferm_2,7.7106
ferm_3,8.1653
T-5.40H_1,7.0245
T-4.40H_1,7.4223
T-3.40H_1,7.3018
T-2.40H_1,7.102
T-1.40H_1,7.0895
T-1.10H_1,6.7273
T-0.40H_1,6.7256
T0.0H_1,6.7045
T0.30H_1,7.9054
T1.0H_1,7.3816
T1.30H_1,7.8766
T2.0H_1,7.9856
T2.30H_1,7.6132
T3.0H_1,7.3403
T3.30H_1,7.7682
T4.0H_1,7.1163
T5.0H_1,7.7178
HPh_1,7.827000000000001
HPh_2,7.3989
HPh_3,7.8621
LPh_1,7.7261
LPh_2,7.6487
LPh_3,7.874
LPhT_1,7.6598
LPhT_2,7.3983
LPhT_3,7.3846
SMMPr_1,7.443
SMMPr_2,7.6087
SMMPr_3,7.8775
HiTm_1,7.3415
HiTm_2,7.1127
HiTm_3,7.2146
LoTm_1,8.3934
LoTm_2,8.2047
LoTm_3,8.104
HiOs_1,7.0432
HiOs_2,7.7983
HiOs_3,7.3463
BMM_1,6.9128
BMM_2,6.9554
BMM_3,7.3376
Heat_1,7.4725
Heat_2,6.9108
Heat_3,7.5195
Cold_1,9.3098
Cold_2,8.9875
Cold_3,8.8584
Etha_1,7.6885
Etha_2,7.8626
Etha_3,7.4446
SMM_1,7.2687
SMM_2,7.2926
SMM_3,7.1115
Salt_1,7.7707
Salt_2,7.6134
Salt_3,7.6211
Mt0_1,7.6922
Mt0_3,7.3272
M0t45_1,7.3374
M0t45_2,7.3425
M0t45_3,6.9935
M0t90_1,7.4107
M0t90_2,7.1354
M0t90_3,7.198
M40t45_1,7.483
M40t45_2,7.5523
M40t45_3,7.0351
M40t90_1,7.1494
M40t90_2,6.9577
M40t90_3,7.1071
dia0_1,7.1707
dia0_2,7.2244
dia0_3,6.9906
dia5_1,7.1997
dia5_2,7.5299
dia5_3,7.0053
dia15_1,7.9394
dia15_2,7.9358
dia15_3,7.2409
Diami_1,7.6742
Diami_2,7.322999999999999
Diami_3,8.0997
Paraq_1,8.5221
Paraq_2,7.9354
Paraq_3,7.508999999999999
H2O2_1,8.472000000000001
H2O2_2,8.5543
H2O2_3,8.7782
Oxctl_1,8.3338
Oxctl_2,8.0999
Oxctl_3,7.9129
GM-0.1_1,7.1844
GM-0.2_1,7.7716
GM+5_1,6.9229
GM+15_1,7.0389
GM+25_1,6.8277
GM+45_1,7.1405
GM+60_1,6.7971
GM+90_1,7.2045
GM+120_1,8.0579
GM+150_1,7.5862
GM-0.1_2,6.7428
GM-0.2_2,7.5306
GM+5_2,7.05
GM+10_2,6.6932
GM+15_2,7.4417
GM+25_2,6.9893
GM+45_2,6.5835
GM+60_2,7.4368
GM+90_2,7.7667
GM+150_2,7.5624
GM-0.1_3,7.2865
GM-0.2_3,6.5691
GM+5_3,7.0344
GM+10_3,6.9873
GM+15_3,7.2449
GM+25_3,7.3066
GM+45_3,7.7937
GM+60_3,7.5941
GM+90_3,7.6412
GM+120_3,8.1552
GM+150_3,7.4552
MG-0.1_1,7.1285
MG+5_1,7.7613
MG+10_1,7.0387
MG+15_1,7.1751
MG+25_1,7.1311
MG+45_1,7.778
MG+120_1,7.6806
MG+150_1,7.3138
MG-0.1_2,6.9292
MG-0.2_2,7.1439
MG+5_2,6.6795
MG+10_2,7.0319
MG+15_2,7.5939999999999985
MG+25_2,7.2352
MG+45_2,7.16
MG+60_2,7.217
MG+90_2,6.8461
MG+120_2,7.0133
MG-0.1_3,7.2006
MG-0.2_3,7.2608
MG+5_3,7.4992
MG+10_3,7.83
MG+15_3,7.2181
MG+25_3,7.0787
MG+45_3,7.1686
MG+60_3,7.4812
MG+90_3,6.9635
MG+120_3,6.9815
MG+150_3,7.1062
