k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.020617393869906662,,,
7,Zinc - Steady,False,-0.01847995458170772,,,
10,Copper,False,0.014883538773283363,,,
8,Zinc - Fast,False,-0.012769411029294131,,,
9,UC-5,False,0.009401808638709135,,,
3,Cadmium,False,0.0075727870082482685,,,
4,UC-4,False,-0.0047919226530939345,,,
5,Lead,False,0.004604446771554649,,,
14,UC-7,False,0.0039218895137310035,,,
0,UC-1,False,-0.0032340532075613732,,,
2,UC-3,False,0.0018152501469012351,,,
13,UC-6,False,-0.0014779501839075238,,,
6,Iron,False,-0.0006397198612103237,,,
12,Zinc - Intermediate,False,-0.0006012040736007852,,,
1,UC-2,False,6.50629962910898e-05,,,
