,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,0.6909976058999999,0.3363893099506502,3.0,0.0,0.6917156399000001,1.0,1.0270273241,2.0,0.3542498537,,
1,AB0057_PGcoculture__AB ,0.0,0.13922899307111572,4.0,3.0,0.0431916161,4.0,0.0246974694,5.0,0.1294173146,6.0,-0.1973064001
2,AB0057_PGcoculture__ABPG,-0.16756310800000002,0.03911294285178381,4.0,7.0,-0.17311262900000002,8.0,-0.17191811440000002,9.0,-0.1152259638,10.0,-0.2099957248
3,AB5075_AZI__AZI_000,0.0,0.035928979435564966,2.0,11.0,-0.025405625,17.0,0.025405625,,,,
4,AB5075_AZI__preculture,-0.07175011455,0.01063726971671573,2.0,12.0,-0.0792718001,13.0,-0.064228429,,,,
5,AB5075_AZI__AZI_040,0.6289176155,0.01899899796952422,2.0,14.0,0.6154832952,18.0,0.6423519358,,,,
6,AB5075_AZI__AZI_028,0.4367805489,0.009507618621219776,2.0,15.0,0.4435034505,19.0,0.4300576473,,,,
7,AB5075_AZI__AZI_003,0.10011271620000001,0.021105570752634042,2.0,16.0,0.08518882400000001,20.0,0.1150366084,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.2128155349666667,0.14453342191459317,3.0,21.0,0.3337336998,28.0,0.052737136600000005,29.0,0.25197576850000003,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.07512415439204756,3.0,22.0,-0.0118815963,23.0,-0.0684753246,24.0,0.0803569209,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.16918328583333334,0.13922118071794576,3.0,25.0,0.0879251515,26.0,0.0896858619,27.0,0.3299388441,,
11,AB5075_VIR-O_LSO__VIR-O,3.3333345343204236e-11,0.16930054258747432,3.0,30.0,-0.1502560832,32.0,-0.0331771097,34.0,0.18343319300000002,,
12,AB5075_VIR-O_LSO__LSO,-0.6003981387,0.3196557123480389,3.0,31.0,-0.6261861986,33.0,-0.9063787023000001,35.0,-0.2686295152,,
13,AB5075_Zinc__Control,0.0,0.14729691805198017,3.0,36.0,-0.027029396100000002,37.0,0.1589397333,38.0,-0.1319103372,,
14,AB5075_Zinc__Zinc,1.30080439885,0.05525566504175852,2.0,39.0,1.2617327434,40.0,1.3398760543,,,,
