,-0.2960958616385406,-0.24674655136545054,-0.19739724109236045,-0.14804793081927037,-0.09869862054618028,-0.0493493102730902,-1.1102230246251565e-16,0.049349310273089975,0.09869862054618006,0.14804793081927015,0.19739724109236023,0.24674655136545032,0.2960958616385404,0.3454451719116305,0.3947944821847206,0.44414379245781066,0.49349310273090075,0.5428424130039908,0.5921917232770809,0.641541033550171
thresh,-0.32077051677508567,0.32077051677508567,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,104,4002,102,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ygcO'],[],[]
