,-0.11375980380098226,-0.07583986920065483,-0.0379199346003274,2.7755575615628914e-17,0.03791993460032746,0.0758398692006549,0.11375980380098231,0.15167973840130972,0.18959967300163716,0.2275196076019646,0.26543954220229204,0.30335947680261943,0.3412794114029469,0.3791993460032743,0.4171192806036017,0.4550392152039292,0.4929591498042566,0.530879084404584,0.5687990190049115,0.6067189536052389
thresh,-0.05687990190049114,0.05687990190049114,4,,,,,,,,,,,,,,,,,
unreg,1,1,78,3972,63,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0
ArgP,0,0,0,7,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0
BasR,0,0,3,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlyA,0,0,1,34,6,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0
unreg_genes,['sdiA'],['yhgN'],[],[],[],['ynjI' 'gltA' 'yaeI' 'maa' 'yqiD' 'glgP' 'sfmA'],['glgA' 'glgC' 'glgX'],['glgB'],['yjbD'],[],[],[],[],[],[],[],[],[],[],[]
ArgP_genes,[],[],[],['dnaA' 'dnaN' 'argP' 'yfaE' 'recF' 'nrdB' 'nrdA'],['argO'],[],['dapD' 'lysA'],['lysP'],['asd'],['gdhA'],[],['dapB'],[],['lysC'],[],[],[],[],[],[]
BasR_genes,[],[],['putA' 'fimB' 'dgkA'],"['csgG' 'waaH' 'csgD' 'cspI' 'arnB' 'qseB' 'csgE' 'eptA' 'qseC' 'arnC'
 'arnA' 'arnF' 'arnT' 'arnD' 'csgF' 'arnE' 'yrbL']",[],['tomB' 'hha'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
SlyA_genes,[],[],['rmf'],"['sgcA' 'paaB' 'paaK' 'cas2' 'sgcQ' 'paaA' 'paaG' 'paaJ' 'sgcR' 'sgcB'
 'paaH' 'hlyE' 'yjiN' 'mdtM' 'sgcE' 'slyA' 'gspO' 'leuO' 'pagP' 'gspL'
 'paaC' 'elfA' 'paaD' 'fecR' 'paaE' 'sgcC' 'cas1' 'gspM' 'casE' 'paaI'
 'fecI' 'paaF' 'sgcX' 'casD']",['rsd' 'gspK' 'casC' 'gspJ' 'casA' 'casB'],['gspH'],[],['gspF' 'gspG'],['gspE' 'gspD'],['gspC'],[],[],[],[],[],[],[],[],[],[]
