,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.5623644000323944,0.09636006532235032,2.0,0.0,0.4942275444073818,1.0,0.630501255657407,,
1,Chrom__sac_sta,-0.043773155013070664,0.3163259434619485,2.0,2.0,-0.2674493747002469,3.0,0.17990306467410555,,
2,Chrom__sac_MW001,8.890457814381136e-16,0.01534510747762135,2.0,4.0,-0.010850629555461566,5.0,0.010850629555463344,,
3,Chrom__sac_fadR,0.0785266565206344,0.0056820536376663575,2.0,6.0,0.08254447517889396,7.0,0.07450883786237482,,
4,FadR__wt_p,0.0,0.06778318293354012,2.0,8.0,0.04792994830271447,9.0,-0.04792994830271447,,
5,FadR__ko_p,0.118461143175276,0.02778009823081272,2.0,10.0,0.1381046390163121,11.0,0.09881764733423992,,
6,GDGT__75_2.4_log,0.0,0.15327111598006746,3.0,12.0,0.1120075166979202,27.0,-0.1746746146960394,50.0,0.0626670979981192
7,GDGT__80_3.5_stat,-0.27865586271804627,0.15930249468295238,3.0,13.0,-0.1270620754660392,20.0,-0.2642209572809868,42.0,-0.4446845554071128
8,GDGT__80_2.4_log,-0.04764533818712972,0.021642642854142077,3.0,14.0,-0.054239238466976765,37.0,-0.06522407603674374,41.0,-0.02347270005766866
9,GDGT__75_3.5_stat,-0.3908909239540919,0.06547518553748144,3.0,15.0,-0.31535851528729,24.0,-0.4258038228515062,28.0,-0.4315104337234797
10,GDGT__80_1.6_stat,-0.2404564742534614,0.1213406459011738,3.0,16.0,-0.2879168832009391,17.0,-0.10255891658881387,33.0,-0.3308936229706312
11,GDGT__75_2.4_stat,-0.37241497993967937,0.049636083866499786,3.0,18.0,-0.4147649505640061,26.0,-0.3846854847972114,31.0,-0.3177945044578205
12,GDGT__80_2.4_stat,-0.24712752023516357,0.07164091288338557,3.0,19.0,-0.32146509497743736,29.0,-0.241389038857486,30.0,-0.17852842687056736
13,GDGT__80_1.6_log,0.2552673400102403,0.2907005355783494,2.0,21.0,0.04971102000822825,39.0,0.4608236600122524,,
14,GDGT__65_3.5_stat,-0.39041223778490836,0.07413971901175541,3.0,22.0,-0.4683601172499152,23.0,-0.3820943578175413,34.0,-0.3207822382872685
15,GDGT__75_1.6_stat,-0.37710771917536867,0.0470710978943468,3.0,25.0,-0.3654638095326455,32.0,-0.4289079599929835,38.0,-0.3369513880004771
16,GDGT__75_1.6_log,0.25353266267554364,0.14068937144773808,2.0,35.0,0.15405025408397502,36.0,0.3530150712671123,,
17,GDGT__65_2.4_stat,0.2180184179741662,0.3937417133163254,3.0,40.0,-0.21109232182278248,46.0,0.5626911062759259,49.0,0.3024564694693552
18,GDGT__65_2.4_log,-0.32255987430398575,0.13810446457797743,3.0,43.0,-0.467393749927334,44.0,-0.3079374387421812,47.0,-0.192348434242442
19,GDGT__80_3.5_log,0.11813552152021363,0.13337231690390905,3.0,45.0,0.2664025759602584,51.0,0.08006908930479817,52.0,0.00793489929558433
20,GDGT__65_1.6_log,-0.13402486707967695,0.1410951962324353,3.0,48.0,0.028786504131577576,53.0,-0.2102154349394869,54.0,-0.2206456704311215
21,NutLim__t0,0.0,0.17896454535533957,2.0,55.0,-0.12654704361272806,56.0,0.12654704361272806,,
22,NutLim__t05,-0.2223244428237893,0.30847611303327155,3.0,57.0,0.009300684453673824,58.0,-0.5724868787099577,59.0,-0.103787134215084
23,NutLim__t1,-0.536529675737483,0.38804041042984594,3.0,60.0,-0.1916268068569682,61.0,-0.956684296279688,62.0,-0.4612779240757927
24,NutLim__t15,-0.5880630821870584,0.2499569893050083,3.0,63.0,-0.38704585092800414,64.0,-0.867938782464611,65.0,-0.5092046131685599
25,NutLim__t2,-0.6502488938956166,0.37866135722343625,3.0,66.0,-0.5745938906810473,67.0,-1.0610263436470824,68.0,-0.3151264473587201
26,NutLim__t4,0.08562462089429079,0.02369232833889548,2.0,69.0,0.06887161486375959,70.0,0.102377626924822,,
27,UV_irr__wt0,-1.1796119636642288e-15,0.09056760208164231,3.0,71.0,0.013374839175050113,72.0,-0.09651127947230263,73.0,0.08313644029724898
28,UV_irr__wt1,-0.45595413199314966,0.08936378449014937,3.0,74.0,-0.5571674704761254,75.0,-0.42274806800693376,76.0,-0.3879468574963898
29,UV_irr__wt2,-0.25628953281002903,0.1193552967744042,3.0,77.0,-0.36376644112972295,78.0,-0.2772653510593823,79.0,-0.12783680624098182
30,UV_irr__mut0,0.17847275644184593,0.04938561574563339,3.0,80.0,0.23437107171223026,81.0,0.14075258017884984,82.0,0.16029461743445772
31,UV_irr__mut1,-0.04878072103891581,0.07805269834794484,3.0,83.0,-0.12146857987703895,84.0,-0.0585841653538175,85.0,0.033710582114109044
32,UV_irr__mut2,0.08597897254180549,0.13979182824876424,3.0,86.0,0.07746986257630795,87.0,-0.04936393495535008,88.0,0.2298309900044586
33,YtrA__overexpr,0.15990626440899605,0.021342835497758735,3.0,89.0,0.1570037462205196,90.0,0.14016322785066393,91.0,0.18255181915580465
34,YtrA__wt,-5.874930171974787e-16,0.06930519434418819,3.0,92.0,0.04079783275220095,93.0,-0.08002158484312183,94.0,0.03922375209091911
