,STM0424
SRX3136375,0.1438816916
SRX3136376,-0.0806582893
SRX3136377,0.0871054134
SRX3136378,-0.1503288156
SRX3136379,-0.1697457624
SRX3136380,-0.1379812564
SRX3136381,-0.040052761400000005
SRX3136382,0.006319938000000001
SRX8914620,-0.0536817341
SRX8914621,-0.027536689200000002
SRX8914622,0.08121842330000001
SRX8914623,-0.3952860738
SRX8914625,-0.1876984361
ERX3503512,0.08329462600000001
ERX3503513,-0.0907616629
ERX3503514,0.0074670369000000006
ERX3503515,0.4683637297
ERX3503516,0.4874707782
ERX3503517,0.6455078665
ERX3503518,0.4103411535
ERX3503519,0.011391386
ERX3503520,0.5820505568000001
SRX2195704,-0.0474594842
SRX2195705,0.0474594842
SRX2195706,0.0742856039
SRX2195707,-0.1279702603
SRX2195708,0.7103958406
SRX2195709,0.5055222313000001
SRX2195710,0.6157538481
SRX2195711,0.6315325386
ERX3467881,-0.2560788503
ERX3467883,0.2560788503
SRX3798491,0.6097744428
SRX3798492,0.1243518725
SRX3798499,0.18941750440000002
SRX3798500,0.9297048137
SRX3798501,0.1438536883
SRX3798502,0.20727383230000002
SRX3798503,1.1149795156
SRX3798504,1.1056316418
SRX3798506,0.8142488304000001
SRX3798507,1.0010001236
SRX3798508,0.9681686927
SRX3798509,0.0488566018
SRX3798510,-0.0583025525
SRX3798517,0.151099693
SRX3798518,0.0094459507
SRX4341761,0.2235295656
SRX4341762,0.3426405273
SRX4341763,-0.0428296218
SRX4341764,-0.05804463
SRX4341765,-0.0617765958
SRX4341766,0.13428881480000002
SRX4341767,-0.1423412233
SRX4341768,0.010414160700000001
SRX4341769,0.1319270626
SRX1258665,-1.1257366701
SRX1258666,-0.6616429487000001
SRX1258667,-1.0648339737
SRX1258669,0.1579440785
SRX1258670,-0.1579440785
ERX2079594,-0.2372467393
ERX2079595,-0.23991553340000002
ERX2079596,-0.2434813188
ERX2079597,0.0503456658
ERX2079598,0.0297442752
ERX2079599,-0.0800899411
SRX2804001,0.5172208621000001
SRX2804004,-0.5996806692000001
SRX2804005,-0.6052256187
SRX2804006,-0.0854613131
SRX2804007,-0.209527757
SRX2804008,-0.3100732999
SRX2804009,-0.232373028
SRX2804010,0.4691391646
SRX2804011,0.36008691930000003
SRX2804012,-0.556164952
SRX2804013,-0.4707263712
SRX2804014,-0.36808152
SRX2804015,-0.4331189365
SRX2804016,-0.30641972370000004
SRX2804017,-0.1160964842
SRX2804019,-0.45387135440000004
SRX2804020,0.2442421351
SRX2804021,-0.2034280206
SRX2804022,0.2154745183
SRX2804023,-0.3497456922
SRX2804024,0.2929503209
SRX2804027,-0.0889921988
SRX2804028,-0.028939871000000002
SRX2804029,0.1179320697
SRX2804030,-0.1858163907
SRX2804031,-0.2754783343
SRX2804032,-0.3202806854
SRX2804033,-0.1366472978
SRX2804034,-0.6946948427
SRX2804035,-0.2132618826
SRX2804036,-0.1032475884
SRX2804037,-0.46421965940000004
SRX2804038,-0.48941788340000003
SRX2804039,0.2375028862
SRX2804040,0.050259787
SRX2804041,-0.6572018420000001
SRX2804042,-0.4557162153
SRX2804043,-0.35103001380000004
SRX2804044,-0.6516177517
SRX2804045,-0.1332793551
SRX2804046,-0.0407833021
SRX2804047,-0.4511495091
SRX2804048,0.08426858990000001
SRX2804049,-0.2111861957
SRX2804050,-0.1892890567
SRX2804051,-0.40391113630000003
SRX2804052,-0.40279477350000004
SRX2804053,0.0209594127
SRX2804054,-0.0453665438
SRX2804055,-0.2070109581
SRX2804056,-0.30904595830000003
SRX2804057,-0.3246310204
SRX2804058,-0.681645622
SRX2804059,-0.06960543720000001
SRX2070419,-0.1867896994
SRX2070420,-0.1396774234
SRX2070421,-0.1987478648
SRX2070422,-0.24645127760000002
SRX2070423,-0.3215763043
SRX2070424,-0.0785807701
SRX2070425,-0.1024609803
SRX2070426,0.2548186442
SRX2070427,-0.1523576639
SRX1470895,-0.2910368018
SRX1470896,0.2910368018
SRX2409106,0.12664637380000002
SRX2409107,0.0163559634
SRX2409108,-0.1430023372
SRX2409109,0.1260737488
SRX2409110,0.1375204811
SRX2409111,-0.206895551
SRX7973255,-0.15313775270000002
SRX7973256,-0.0006608827
SRX7973257,0.1537986354
SRX7973258,-0.1522294222
SRX7973259,-0.3766873149
SRX7973260,-0.1000477956
SRX7973261,-0.5929573194000001
SRX7973262,-0.8963990692
SRX7973264,-0.6035822096
SRX7973265,-0.5648089859000001
SRX7973266,-0.3516778302
ERX3475890,-1.1140295248
ERX3475891,-0.9015447841
ERX3475892,-0.5356898236000001
ERX3475894,0.4110956123
ERX3475895,-0.6755368303
ERX3475896,0.7411937666
ERX3475897,-0.07418391690000001
ERX3475899,-0.6670098497
ERX3475900,-0.6956836862
ERX3475901,-0.055567234800000004
SRX8524961,0.0021329713
SRX8524962,-0.0942299898
SRX8524963,-0.0773711016
SRX8524964,-0.0720660957
SRX8524965,0.1997641791
SRX8524966,-0.1997641791
SRX8524967,-0.1250285298
SRX8524968,-0.0744746772
SRX8524969,0.6465158014
SRX8524970,0.6446296152000001
SRX8524971,1.1398457401
SRX8524972,0.5000079914000001
SRX3266937,-0.2349336371
SRX3266939,0.2349336371
SRX4401053,-0.1087999337
SRX4401054,0.1087999337
SRX4401055,0.0860720521
SRX4401056,-0.2333371519
SRX4401057,0.080387287
SRX4401058,-0.2687483384
SRX4401081,0.5547597408
SRX4401082,0.7843168905
SRX4401083,0.6531917770000001
SRX4401084,0.5734360505
SRX4401085,0.59865976
SRX4401086,0.5125731709
SRX4401087,0.3626538646
SRX4401088,0.6911899668
SRX4401089,0.1094435862
SRX4401090,0.2578821076
SRX4401091,0.44149554160000004
SRX4401092,0.0203742175
SRX4401093,0.2314303738
SRX4401094,0.3334002068
SRX4401095,0.3270334609
SRX4401096,0.3661411812
SRX4401097,0.4270054527
SRX4401098,0.2901340805
SRX4401099,0.0455379263
SRX4401100,-0.23525399430000002
SRX4401101,0.18971606800000002
SRX4401102,0.053765138100000005
SRX4401103,0.046901363200000004
SRX4401104,-0.0308091398
SRX8757611,0.0982347254
SRX8757612,-0.06813835060000001
SRX8757613,0.1521074684
SRX8757614,0.0229790713
SRX8757615,0.2272481852
SRX8757616,0.1553496761
SRX8757617,-0.0331431444
SRX8757618,0.0130331857
SRX8757619,-0.6245503411000001
SRX8757620,0.0812830316
SRX8757621,-0.1881632407
SRX8757622,0.1978249498
SRX8757623,-0.1194806992
SRX8757625,0.3115795138
SRX8757626,-0.052099534600000004
SRX8757628,-0.013144681
SRX8757630,0.2634430983
SRX8757631,0.15993430490000002
SRX8757632,0.2533199555
SRX8757633,-0.8862779497000001
SRX8757634,0.1993967942
SRX6054568,-0.0160372102
SRX6054569,0.0160372102
ERX540771,0.0117916245
ERX540772,-0.0117916245
ERX540773,-0.5061058655
ERX540774,0.0374023077
SRX4702827,0.033797424300000004
SRX4702828,0.1669437412
SRX4702829,-0.2007411655
SRX4702830,-1.0762759878
SRX4702831,-1.0624865024
SRX4702832,-1.0560518303
SRX2993586,0.4081345932
SRX2993587,-0.4081345932
SRX2993588,3.0011455024
SRX2993589,2.2817764368
SRX2993590,3.3542227095
SRX1462169,-0.0582739545
SRX1462104,0.25453579400000004
SRX1462103,-0.1165427606
SRX1462105,0.1135785121
SRX1462171,-0.1651598825
SRX1462102,0.1165427606
ERX1045682,-0.9933884140000001
ERX1045674,0.4441710796
ERX1045681,-0.0193492423
ERX1045662,-0.6587101032
ERX1045684,0.0762809163
ERX1045660,0.18706200580000001
ERX1045664,0.3551576549
ERX1045670,-0.4543551438
ERX1045667,0.4520690075
ERX1045675,-0.5441617094
ERX1045673,-0.5961177893
ERX1045677,0.1670095073
ERX1045679,0.26965131130000003
ERX1045659,-0.8584974870000001
ERX1045663,0.1566878811
ERX1045668,-0.1472436551
ERX1045689,-0.0409881889
ERX1045685,0.0918671019
ERX1045683,-0.7745738799
ERX1045680,-0.8471354999999999
ERX1045666,0.316240517
ERX1045658,-0.2136195551
SRX1816875,0.2028002009
SRX1816859,-0.055975351000000007
SRX1816857,0.26195977940000004
SRX1816863,0.204991585
SRX1816867,-0.5152569056
SRX1816858,-0.2059844284
SRX1816879,-0.1293724631
SRX1816878,-0.3091927484
SRX1816868,-0.4321111696
SRX1816866,0.2901803381
SRX1816870,-0.22338904850000002
SRX1816880,-0.31094543750000003
SRX1816864,-0.054573008400000005
SRX1816874,-0.1659730137
SRX1816877,-0.0698664521
SRX1816861,-0.5234622273
SRX1816872,-0.362266753
SRX1816862,-0.3235628132
SRX1816871,-0.4919808667
SRX1816876,0.056019191
SRX1816869,-0.4967280364
SRX8370456,-0.11432776300000001
SRX8370458,0.1019026398
SRX8370457,0.0124251233
ERX321085,0.302527147
ERX321083,0.0428786889
ERX321086,-0.0428786889
ERX321081,0.2565489288
SRX974437,0.0
SRX976478,-0.3998418076
SRX976341,-1.2436823787
SRX976476,0.7879852493
SRX976336,-0.3500449124
SRX976480,-0.1423951051
SRX976335,0.5258441224
SRX976343,-1.7061207977000001
SRX976468,1.1270139578
SRX976471,0.5576596991
SRX976474,-1.3707796735
SRX976469,0.9649287235
SRX976470,0.09128257890000001
SRX976482,-0.45434324200000004
SRX976344,-1.4024832767
SRX976475,-0.5663941828
SRX976473,-0.43887944040000004
SRX3456073,-5.4459350871
SRX3456063,-5.7071747744
SRX3456076,-3.3056404428
SRX3456082,-3.4587012271
SRX3456094,-2.5514061857
SRX3456067,-5.6828407249
SRX3456061,-2.2644147415
SRX3456065,-0.0869498985
SRX3456064,-5.6381315834
SRX3456085,-0.0563186491
SRX3456079,-4.5025737308
SRX3456084,-2.1031621198
SRX3456074,-5.3268328082
SRX3456080,-0.09619676540000001
SRX3456070,0.0573047971
SRX3456069,-3.8799669721
SRX3456089,-1.56996991
SRX3456062,-5.3519026968
SRX3456087,-3.0316787821
SRX3456066,-2.5158265446
SRX3456092,-3.0708969085
SRX3456075,-0.0126637337
SRX3456098,-2.4591492005
SRX3456096,-3.4718835424
SRX3456068,-5.0101636097
SRX3456060,0.0869498985
SRX3456072,-5.0407945843
SRX3456093,-2.9625244667
SRX3456097,-2.3198783232
SRX3456077,-5.4584480543
SRX3456071,-2.8291651773
SRX3456078,-5.1876979179
SRX4029144,0.0209477924
SRX4029145,-0.2710983839
SRX4029142,-0.12572158020000002
SRX4029141,-0.0350592511
SRX4029146,-0.4721537368
SRX4029143,0.16078083140000002
ERX2173642,0.11310213990000001
ERX2173639,-0.0073223068
ERX2173641,0.30888273
ERX2173640,0.0073223068
SRX3139264,0.021129865600000002
SRX3139266,-0.23226068360000002
SRX3139265,-0.021129865600000002
SRX3139267,-0.0988714541
SRX2949967,0.0219773873
SRX2949969,-0.2677400359
SRX2949968,-0.0219773873
SRX2949970,-0.1508159727
SRX7514165,0.46042669950000004
SRX7514167,0.3054430727
SRX7514159,-0.6494994188000001
SRX7514156,0.1182321833
SRX7514162,0.3525557442
SRX7514172,0.4482119278
SRX7514171,-0.3297164858
SRX7514155,0.6222204239
SRX7514161,-0.5592597271
SRX7514173,0.4579421148
SRX7514166,0.1918064675
SRX7514160,-0.5421846082
SRX7514164,0.1867565267
SRX7514175,0.641442462
SRX7514168,0.46109393930000003
SRX7514158,5.08864e-05
SRX7514163,0.45015442580000004
SRX7514169,-0.1293190287
SRX7514152,-0.45926806200000003
SRX7514157,-0.11828306970000001
SRX7514170,0.041689980700000004
SRX7514174,0.5283990169
SRX7514154,0.4739353095
SRX7476251,-0.030272612
SRX7476248,-0.0471967805
SRX7476249,-0.3905939007
SRX7476252,-2.435949162
SRX7476246,0.9592884126000001
SRX7476255,0.09804772490000001
SRX7476247,0.847251219
SRX7476254,-0.2168860736
SRX7476244,0.880385288
SRX7476250,0.030272612
SRX7476245,0.4525071987
SRX7476253,-1.7522683112
SRX1639010,-0.0397828353
SRX1639002,1.212518366
SRX1639013,0.2748306659
SRX1638990,0.1430102315
SRX1638991,0.43495806000000004
SRX1639016,-0.16049958590000002
SRX1639008,0.4136241404
SRX1638993,0.389612112
SRX1639000,1.4552187588
SRX1639009,-0.0658946916
SRX1639012,0.5504295192
SRX1639015,0.3278194331
SRX1639001,0.8236499299000001
SRX1638989,0.0
SRX1638992,0.6305011425
SRX1638995,0.2709669339
SRX1639011,0.053256314400000004
SRX1639014,0.1855150834
SRX1639007,0.07355439650000001
SRX1638994,0.5078137622000001
SRX334198,-1.1441833736
SRX334211,0.7684777172
SRX334183,-0.3409335844
SRX334205,0.1572591068
SRX334185,-0.3158614396
SRX334203,-0.0356556341
SRX334202,0.7491088060000001
SRX334201,-0.0741783166
SRX334184,-0.2659894371
SRX334199,-0.43117356970000004
SRX334188,0.3107073776
SRX334207,-0.0274770758
SRX334186,0.2694968886
SRX334196,0.0739634589
SRX334194,-0.8473919238000001
SRX334212,0.4013907027
SRX334190,0.1301659634
SRX334181,-0.3405429702
SRX334189,0.1773398066
SRX334204,0.1189475775
SRX334200,-0.2476210321
SRX334214,0.0
SRX334197,-0.2580023971
SRX334213,-1.0919270261
SRX334210,0.4394937658
SRX334195,0.08524355060000001
SRX334206,0.2717935405
SRX666590,0.0401142207
SRX666587,0.017665722000000002
SRX666588,-0.017665722000000002
SRX666589,-0.11384761380000001
SRX4665717,0.089572224
SRX4665719,0.5990504875
SRX4665716,0.3889944718
SRX4665710,0.0112950687
SRX4665712,0.8305802824
SRX4665726,0.056742834000000006
SRX4665731,0.6371765892
SRX4665733,0.9627415699
SRX4665732,0.48714489660000004
SRX4665725,0.0
SRX4665713,0.8817026104000001
SRX4665711,0.46845492190000004
SRX4665728,0.6811407046
SRX4665709,1.0952802806
SRX4665727,0.6235843187
SRX4665706,1.0896337093
SRX4665722,0.5510979474000001
SRX4665708,0.2784845106
SRX4665715,0.24453262080000002
SRX4665718,0.3508073439
SRX4665705,0.3133312632
SRX4665704,0.6995225792
SRX4665714,0.4979772619
SRX4665723,0.5157604261000001
SRX4665703,-0.4994966361
SRX4665720,0.2592427519
SRX4665729,1.0400612132
SRX4665695,0.7865255163
SRX4665685,0.2097521829
SRX4665673,0.7688390255
SRX4665700,1.2364581993
SRX4665682,0.5067671406
SRX4665670,-0.3544494789
SRX4665701,0.6179421563
SRX4665699,0.6797583059
SRX7268193,1.183258482
SRX4665686,0.4154243918
SRX4665679,1.2139800402
SRX4665690,0.8468035625
SRX4665681,0.9481814896
SRX4665687,0.5502060134
SRX4665676,1.1584086066000001
SRX4665693,0.106812501
SRX4665692,0.0
SRX7268192,1.0372093854
SRX4665684,0.7460411356000001
SRX4665677,-0.22250016490000002
SRX4665698,0.460689332
SRX4665675,1.1010511803
SRX4665683,0.32809562410000004
SRX4665696,0.6364380884
SRX4665694,1.1474908434
SRX4665678,1.0135169049
SRX4665689,0.6522713635
SRX4665697,0.4844702603
SRX4665680,0.31857031620000004
SRX4665702,1.0451756292
SRX4665672,0.6297027732
SRX4665671,1.0682383291
SRX3471976,-0.069604224
SRX3471978,0.38912790700000005
SRX3471973,0.5842961974
SRX3471974,-0.1540840664
SRX3471975,0.0
SRX3471977,0.1141636193
SRX1392948,-1.5009441651
SRX1392949,-0.8813378872000001
SRX1392950,-0.6636463927
SRX1392951,-1.0275972419
SRX1392954,0.0864601312
SRX1392955,-0.0864601312
SRX4340129,-0.0305633794
SRX4340130,0.0305633794
SRX4340131,0.8138732098
SRX4340132,0.7178402477
SRX4340133,0.6557833154
SRX4340134,0.4497963721
SRX8537506,-0.0043258004000000004
SRX8537507,-0.0779886471
SRX8537508,0.0823144475
SRX8537509,-0.12252432840000001
SRX8537510,0.0029103717
SRX8537511,0.2339928199
