,SP5448_08660
SRX1726505,-0.42064659940000004
SRX1726506,-0.14144044050000001
SRX1726507,0.5620870398
SRX1726508,-2.2951529199
SRX1726509,-2.2661983732
SRX1726510,-1.1337950781
SRX1726511,-2.6605029351000002
SRX1726512,-2.342908331
SRX1726513,-2.2548937135
SRX1081650,0.1449028622
SRX1081651,-0.16797959410000002
SRX1081652,-0.1125801669
SRX1081653,0.0575984873
SRX1081654,-0.088910583
SRX1081655,-0.3208299763
SRX1081656,-0.34997654380000004
SRX1081657,0.0213526107
SRX1081658,0.16328090680000001
SRX1081659,0.0007264889
SRX1081660,-0.5603968349
SRX1081661,-0.2119918231
SRX1081662,-0.0213668794
SRX1081663,0.2855833446
SRX1081664,0.23053656660000002
SRX1081665,0.0568375319
SRX1081666,0.40848739030000003
SRX1081668,0.0064374882
SRX1081669,0.14214352530000002
SRX1081670,-0.0756248336
SRX1081671,0.3917700322
SRX1081672,-2.1248654973
SRX1081673,-1.8163756335999999
SRX1081674,-1.9388534702
SRX1081675,-1.7604742847
SRX1081676,-1.3947701278
SRX1081677,-1.6357284861
SRX1081678,-1.5028777191
SRX1081679,-2.0675664208
SRX1081680,-2.359225651
SRX1081681,-2.1633911381
SRX1081682,-1.9484954793
SRX1081683,-2.0748018127
SRX1081684,-1.8111461505
SRX1081685,-2.066480803
SRX1081686,-2.4620418815000003
SRX1081687,-1.9384729506
SRX1081688,-2.456746715
SRX1081689,-2.3779256143
SRX1081690,-1.704780885
SRX1081691,-1.3466535544
SRX1081692,-1.6430719225
SRX1962715,-0.2321844201
SRX1962716,0.1428333911
SRX1962717,0.0893510291
SRX1962718,-0.3322007865
SRX1962719,-0.6413926398
SRX1962720,-0.5981220927
SRX1962721,-0.3256554271
SRX4892146,-0.0731198162
SRX4892147,0.0698808077
SRX4892148,0.040257763
SRX4892149,-0.0370187546
SRX4892150,0.2822424942
SRX4892151,0.4124627973
SRX4892152,0.2437320802
SRX4892153,0.40179032130000003
SRX4892154,0.722470903
SRX4892155,0.6027486398
SRX4892156,0.6315241228
SRX4892157,0.47270945600000003
SRX4892158,-1.3519686511
SRX4892159,-1.2198342622
SRX4892160,-1.2562433169
SRX4892161,-1.2154207562
SRX7620814,-0.0666033617
SRX7620815,0.021086459300000002
SRX7620816,-0.020788133400000002
SRX7620817,-2.2341517428
SRX7620818,-2.1166725028
SRX7620819,-2.1233118345
SRX7620856,0.0652717535
SRX7620857,-2.8069230998
SRX7620858,0.09205797980000001
SRX7620859,-2.7125989501000003
SRX7620860,-0.0229022129
SRX7620861,-3.2758081357
SRX7620862,-0.215411717
SRX7620863,-2.1850227475
SRX7620864,-0.0432318599
SRX7620865,-2.3306654293999998
SRX7620866,0.32494861270000003
SRX7620867,-2.5731615071
SRX2161502,-0.0469476661
SRX2161503,-0.056481786000000006
SRX2161504,0.1034294521
SRX2161505,-0.12969323200000002
SRX2161506,0.19770384430000001
SRX2161507,-0.1926817832
SRX2161508,0.3155367724
SRX2161509,0.8485521587
SRX2161510,0.4498366354
SRX2161511,-0.12872580720000001
SRX2161512,-0.2638475236
SRX2161513,-0.1591971602
SRX2161514,-1.7043440202
SRX2161515,-2.1461252484
SRX2161516,-1.8292382452
SRX2161517,-0.7829538082
SRX2161518,-0.7759831458
SRX2161519,-0.7846128412000001
SRX2161520,-1.0867252357
SRX2161521,-1.4026280653
SRX2161522,-1.0903530536
SRX2161523,-0.4533105679
SRX2161524,-0.5186358754
SRX2161525,-0.8201119015
