,-0.0756488882337665,-0.05673666617532488,-0.03782444411688325,-0.018912222058441626,0.0,0.01891222205844162,0.03782444411688325,0.056736666175324885,0.0756488882337665,0.09456111029220812,0.11347333235064974,0.1323855544090914,0.151297776467533,0.17020999852597463,0.18912222058441627,0.2080344426428579,0.2269466647012995,0.24585888675974113,0.2647711088181828,0.28368333087662434
thresh,-0.0661927772045457,0.0661927772045457,1,,,,,,,,,,,,,,,,,
unreg,1,2,33,670,2651,468,29,15,6,7,2,1,2,2,2,0,4,0,0,0
unreg_genes,['ABUW_2123'],[],[],[],[],[],[],[],['cysD' 'ssuD' 'ABUW_0178' 'sbp' 'ABUW_2420' 'ssuA2'],['msuE' 'ABUW_2169' 'ABUW_2337' 'ABUW_2414' 'ABUW_2335' 'srpH' 'ABUW_2336'],['cysW' 'ABUW_2421'],['ssuA1'],['ABUW_2424' 'ABUW_2423'],['ABUW_2422' 'cysT'],['tauD' 'tauA'],[],['tauC' 'cysP' 'tauB' 'ABUW_1020'],[],[],[]
