,-0.30372732512284156,-0.2531061042690346,-0.2024848834152277,-0.15186366256142075,-0.10124244170761382,-0.05062122085380688,5.551115123125783e-17,0.05062122085380699,0.10124244170761393,0.15186366256142086,0.2024848834152278,0.25310610426903474,0.3037273251228417,0.3543485459766486,0.40496976683045555,0.4555909876842625,0.5062122085380694,0.5568334293918764,0.6074546502456832,0.6580758710994903
thresh,-0.32903793554974503,0.32903793554974503,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,98,4003,107,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ymjC'],[],[]
