,new_2404091_2404172_c
M9exp_1,13.1449
M9exp_2,12.9548
M9exp_3,12.6452
M9tran_1,12.5933
M9tran_2,12.7702
M9tran_3,12.7906
M9stat_1,11.2501
M9stat_2,11.2155
M9stat_3,11.0487
MG-0.1_1,13.0828
MG-0.1_2,12.3348
MG-0.1_3,13.6745
MG-0.2_2,13.2423
MG-0.2_3,13.3491
MG+5_1,12.9395
MG+5_2,12.958
MG+5_3,12.977
MG+10_1,13.2666
MG+10_2,12.9484
MG+10_3,11.535
MG+15_1,12.6796
MG+15_2,13.6263
MG+15_3,13.1941
MG+25_1,13.0144
MG+25_2,12.6488
MG+25_3,13.4493
MG+45_1,12.8747
MG+45_2,12.5181
MG+45_3,13.4416
MG+60_2,12.8831
MG+60_3,13.1105
MG+90_2,11.8926
MG+90_3,13.2353
MG+120_1,12.2449
MG+120_2,13.2392
MG+120_3,13.0999
MG+150_1,12.6252
MG+150_3,12.9216
GM-0.1_1,12.3417
GM-0.1_2,13.235
GM-0.1_3,13.5535
GM-0.2_1,12.9281
GM-0.2_2,13.43
GM-0.2_3,13.1897
GM+5_1,12.8381
GM+5_2,13.2859
GM+5_3,13.2813
GM+10_2,13.4167
GM+10_3,11.9938
GM+15_1,12.9663
GM+15_2,13.1833
GM+15_3,13.0303
GM+25_1,13.2748
GM+25_2,13.2642
GM+25_3,12.9657
GM+45_1,13.3771
GM+45_2,12.2993
GM+45_3,12.6377
GM+60_1,13.0183
GM+60_2,12.7073
GM+60_3,12.6967
GM+90_1,13.2697
GM+90_2,13.1338
GM+90_3,12.8186
GM+120_1,12.3445
GM+120_3,12.9596
GM+150_1,12.8569
GM+150_2,12.6544
GM+150_3,12.9583
BT_1,11.5456
BT_2,10.7342
B36_1,11.3076
B36_2,11.2849
B60_1,13.299
B60_2,13.7462
S0_1,12.0897
S0_2,11.6866
S0_3,11.9674
S1_1,13.5197
S1_2,13.4363
S1_3,13.8351
S2_1,12.8715
S2_2,12.545
S2_3,12.6363
S3_1,12.6648
S3_2,12.8668
S4_1,12.9926
S4_2,12.1692
S4_3,12.0117
S5_1,12.0744
S5_2,12.1313
S5_3,12.537
S6_1,12.3709
S6_2,12.0988
S6_3,12.7965
S6/t_1,12.0564
S6/t_2,11.3558
S6_4,11.0712
S6_5,11.7799
S6_6,11.5912
S7_4,11.678
S7_5,11.2929
S7_6,11.403
S8_4,10.9347
S8_5,11.0972
G135_1,11.8425
G135_3,10.2972
G150_1,11.9591
G150_2,12.1213
G150_3,12.0425
G180_1,12.0401
G180_2,12.3745
G180_3,11.2022
T-5.40H_1,13.4505
T-4.40H_1,12.8508
T-3.40H_1,13.1318
T-2.40H_1,12.7094
T-1.40H_1,13.0732
T-1.10H_1,13.2662
T-0.40H_1,13.2342
T0.0H_1,12.9825
T0.30H_1,11.8195
T1.0H_1,11.4782
T1.30H_1,11.2597
T2.0H_1,11.5732
T2.30H_1,12.2384
T3.0H_1,11.924
T3.30H_1,12.384
T4.0H_1,12.4762
T5.0H_1,11.9128
LBexp_1,12.7491
LBexp_2,13.0678
LBexp_3,12.6287
LBtran_1,13.3892
LBtran_2,12.8027
LBtran_3,12.7878
LBstat_1,12.0016
LBstat_2,11.3497
LBstat_3,10.4957
LBGexp_1,10.0831
LBGexp_2,12.9637
LBGexp_3,12.1924
LBGtran_2,12.2267
LBGtran_3,12.836
LBGstat_1,11.3721
LBGstat_2,10.5859
LBGstat_3,12.4052
Mt0_1,12.7098
Mt0_3,12.6597
M0t45_1,13.126
M0t45_2,12.3927
M0t45_3,13.1723
M0t90_1,12.0484
M0t90_2,12.8692
M0t90_3,12.7336
M40t45_1,12.6211
M40t45_2,13.4191
M40t45_3,13.4619
M40t90_1,11.6848
M40t90_2,12.4257
M40t90_3,12.5847
dia0_1,12.1883
dia0_2,12.8072
dia0_3,12.886
dia5_1,14.7769
dia5_2,14.5047
dia5_3,14.2405
dia15_1,14.7484
dia15_2,14.3609
dia15_3,13.4928
C30_1,11.8537
C30_2,12.1184
C90_1,13.6671
C90_2,13.4975
SMM_1,13.1987
SMM_2,12.8313
SMM_3,12.9837
Salt_1,13.5376
Salt_2,13.4633
Salt_3,13.3691
M+G_1,12.6764
M+G_2,12.4869
M+G_3,12.8068
Glu_1,13.2679
Glu_2,12.9051
Glu_3,13.0371
Fru_1,13.1069
Fru_2,13.1438
Fru_3,12.5449
Mal_1,11.6352
Mal_2,12.1298
Mal_3,12.5091
G+S_2,12.7104
G+S_3,13.4749
Pyr_1,12.3667
Pyr_2,13.288
Pyr_3,13.329
Gly_1,11.9289
Gly_2,12.4149
Gly_3,11.2238
Glucon_1,12.2914
Glucon_2,12.8505
Glucon_3,11.3034
BI_1,12.1668
BI_2,12.4016
BC_2,13.213
BC/t_1,12.6522
BC/t_2,13.2728
BC_1,12.8698
Sw_1,11.9328
Sw_2,12.3725
BMM_1,12.8948
BMM_2,12.7675
BMM_3,13.2241
Heat_1,13.8517
Heat_2,13.7302
Heat_3,13.4411
Cold_1,13.0665
Cold_2,12.6433
Cold_3,11.8661
Etha_1,14.0343
Etha_2,13.1041
Etha_3,13.7036
SMMPr_1,12.7661
SMMPr_2,13.0323
SMMPr_3,13.1552
HiTm_1,11.6586
HiTm_2,12.8214
HiTm_3,13.3827
LoTm_1,13.5303
LoTm_2,13.36
LoTm_3,13.2508
HiOs_1,13.2171
HiOs_2,12.8479
HiOs_3,13.0608
Oxctl_1,12.2405
Oxctl_2,12.423
Oxctl_3,13.1195
Diami_1,13.754
Diami_2,14.6856
Diami_3,14.2517
Paraq_1,12.6861
Paraq_2,13.3523
Paraq_3,11.6497
H2O2_1,13.078
H2O2_2,13.5719
H2O2_3,13.5322
HPh_1,12.9477
HPh_2,12.8508
HPh_3,13.348
LPh_1,12.9615
LPh_2,13.2513
LPh_3,12.8978
LPhT_1,13.5306
LPhT_2,13.4686
LPhT_3,13.5758
aero_1,13.0723
aero_2,11.982
aero_3,12.9605
nit_1,12.9108
nit_2,12.9102
nit_3,12.4965
ferm_1,12.8132
ferm_2,12.2631
ferm_3,12.5252
