,new_783392_785083_c
LBexp_1,9.7927
LBexp_2,10.2356
LBexp_3,9.6876
LBtran_1,8.0982
LBtran_2,7.8711
LBtran_3,7.7057
LBstat_1,7.8894
LBstat_2,7.9565
LBstat_3,7.8936
LBGexp_1,9.5963
LBGexp_2,8.9915
LBGexp_3,9.1684
LBGtran_2,7.6756
LBGtran_3,7.793
LBGstat_1,7.9707
LBGstat_2,7.7492
LBGstat_3,8.0258
S0_1,7.6261
S0_2,8.0586
S0_3,8.117
S1_1,9.3466
S1_2,9.2631
S1_3,9.1757
S2_1,9.3931
S2_2,8.4993
S2_3,8.3792
S3_1,8.5738
S3_2,8.3191
S4_1,8.9448
S4_2,8.6628
S4_3,8.7106
S5_1,9.054
S5_2,8.8421
S5_3,9.1387
S6_1,8.7937
S6_2,7.815
S6_3,8.3167
S6/t_1,9.3907
S6/t_2,8.0569
S6_4,8.9331
S6_5,9.1495
S6_6,9.3513
S7_4,9.7525
S7_5,9.7344
S7_6,10.1334
S8_4,9.8042
S8_5,9.3367
G135_1,8.7128
G135_3,7.8989
G150_1,8.6251
G150_2,9.4457
G150_3,8.7752
G180_1,8.318200000000001
G180_2,8.4755
G180_3,8.1823
C30_1,9.1013
C30_2,9.3307
C90_1,8.7047
C90_2,8.3939
BI_1,9.0841
BI_2,8.9505
BC_2,8.4887
BC/t_1,8.2147
BC/t_2,8.9659
BC_1,8.0573
Sw_1,7.6156
Sw_2,8.2783
BT_1,8.1176
BT_2,7.8407
B36_1,8.7771
B36_2,8.9425
B60_1,9.6838
B60_2,10.4184
M9exp_1,9.0789
M9exp_2,8.7833
M9exp_3,8.6701
M9tran_1,8.477
M9tran_2,8.5945
M9tran_3,8.7365
M9stat_1,7.9855
M9stat_2,8.1361
M9stat_3,7.932
M+G_1,9.2162
M+G_2,8.8828
M+G_3,8.7927
Glu_1,9.2365
Glu_2,9.6482
Glu_3,9.4165
Fru_1,8.9537
Fru_2,9.562
Fru_3,8.9829
Mal_1,7.7548
Mal_2,8.8603
Mal_3,8.5023
G+S_2,8.784
G+S_3,9.3422
Pyr_1,9.1468
Pyr_2,9.6726
Pyr_3,9.6824
Gly_1,8.3176
Gly_2,8.5177
Gly_3,8.348700000000001
Glucon_1,9.0712
Glucon_2,9.5622
Glucon_3,8.9323
aero_1,9.8476
aero_2,8.2028
aero_3,8.8536
nit_1,10.1824
nit_2,10.1014
nit_3,9.5628
ferm_1,8.77
ferm_2,8.5121
ferm_3,9.3479
T-5.40H_1,9.9847
T-4.40H_1,9.7223
T-3.40H_1,9.725999999999999
T-2.40H_1,9.3396
T-1.40H_1,9.3439
T-1.10H_1,9.3934
T-0.40H_1,9.6132
T0.0H_1,9.107
T0.30H_1,8.7025
T1.0H_1,8.3911
T1.30H_1,8.4549
T2.0H_1,8.509
T2.30H_1,8.6057
T3.0H_1,8.1723
T3.30H_1,8.5602
T4.0H_1,8.409
T5.0H_1,8.2638
HPh_1,8.3844
HPh_2,7.9496
HPh_3,8.2475
LPh_1,8.2281
LPh_2,8.5258
LPh_3,8.3523
LPhT_1,9.4325
LPhT_2,9.3253
LPhT_3,10.0293
SMMPr_1,8.1383
SMMPr_2,8.4424
SMMPr_3,8.5277
HiTm_1,7.4395
HiTm_2,7.5747
HiTm_3,7.7049
LoTm_1,9.3342
LoTm_2,8.9816
LoTm_3,8.8672
HiOs_1,8.9918
HiOs_2,9.0065
HiOs_3,9.167300000000001
BMM_1,8.6864
BMM_2,8.4324
BMM_3,8.9332
Heat_1,8.5353
Heat_2,7.9264
Heat_3,8.2162
Cold_1,8.1049
Cold_2,7.948
Cold_3,7.7984
Etha_1,7.7495
Etha_2,7.8809000000000005
Etha_3,7.5485
SMM_1,8.5564
SMM_2,8.5035
SMM_3,8.6099
Salt_1,9.5644
Salt_2,9.6662
Salt_3,9.6762
Mt0_1,9.7369
Mt0_3,9.4994
M0t45_1,8.5517
M0t45_2,9.5696
M0t45_3,9.0268
M0t90_1,7.7946
M0t90_2,8.0382
M0t90_3,8.2954
M40t45_1,8.1076
M40t45_2,8.243
M40t45_3,9.4197
M40t90_1,7.751
M40t90_2,7.9475999999999996
M40t90_3,8.2914
dia0_1,8.7769
dia0_2,9.4149
dia0_3,9.4567
dia5_1,7.8884
dia5_2,9.9414
dia5_3,8.9669
dia15_1,11.556000000000001
dia15_2,11.7588
dia15_3,8.6618
Diami_1,9.1154
Diami_2,8.8189
Diami_3,9.0198
Paraq_1,10.057
Paraq_2,10.3178
Paraq_3,8.8574
H2O2_1,10.8305
H2O2_2,11.0598
H2O2_3,11.1944
Oxctl_1,8.9723
Oxctl_2,8.9099
Oxctl_3,9.3715
GM-0.1_1,8.6503
GM-0.2_1,8.7849
GM+5_1,8.8493
GM+15_1,9.1887
GM+25_1,9.7142
GM+45_1,9.2401
GM+60_1,9.1527
GM+90_1,8.5735
GM+120_1,8.2461
GM+150_1,8.3453
GM-0.1_2,9.4705
GM-0.2_2,9.1093
GM+5_2,9.4658
GM+10_2,9.2339
GM+15_2,9.0619
GM+25_2,9.6473
GM+45_2,8.4307
GM+60_2,8.4521
GM+90_2,8.7944
GM+150_2,7.2871
GM-0.1_3,9.323
GM-0.2_3,9.3008
GM+5_3,9.6659
GM+10_3,8.5863
GM+15_3,9.1345
GM+25_3,9.4803
GM+45_3,9.0774
GM+60_3,8.723
GM+90_3,8.6642
GM+120_3,8.7088
GM+150_3,8.2083
MG-0.1_1,8.4301
MG+5_1,8.4658
MG+10_1,8.622
MG+15_1,8.1049
MG+25_1,8.3197
MG+45_1,8.4863
MG+120_1,8.2553
MG+150_1,8.1944
MG-0.1_2,7.727
MG-0.2_2,8.198
MG+5_2,7.9338
MG+10_2,8.2773
MG+15_2,8.8569
MG+25_2,8.0923
MG+45_2,8.1321
MG+60_2,8.6142
MG+90_2,8.1205
MG+120_2,8.4213
MG-0.1_3,8.8398
MG-0.2_3,8.493
MG+5_3,8.4308
MG+10_3,7.9575
MG+15_3,8.4489
MG+25_3,8.524000000000001
MG+45_3,9.0821
MG+60_3,8.797
MG+90_3,8.4605
MG+120_3,8.2084
MG+150_3,8.175
