k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.012260189428925514,,,
4,UC-4,False,-0.007973319748416544,,,
8,Zinc - Fast,False,-0.007061773203313352,,,
6,Iron,False,0.0053675054945051676,,,
10,Copper,False,-0.005074773454107344,,,
1,UC-2,False,-0.004557827604003251,,,
14,UC-7,False,-0.0038656951580196617,,,
11,Chromium,False,0.00233150782994926,,,
13,UC-6,False,0.0018781514477450398,,,
9,UC-5,False,-0.0018484919691031953,,,
12,Zinc - Intermediate,False,0.0017641029950816547,,,
0,UC-1,False,-0.0017522607732098551,,,
3,Cadmium,False,-0.0013341508584562688,,,
5,Lead,False,-0.0011621518898755313,,,
2,UC-3,False,-0.001159879254410043,,,
