,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.333331758762862e-11,0.3785066560963029,3.0,0.0,-0.32882301820000004,6.0,0.4137583674,12.0,-0.0849353491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.10889764353333335,0.2549166672867261,3.0,1.0,-0.0701359622,7.0,0.40075755420000003,13.0,-0.0039286614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.3152342973666667,0.15475355951979033,3.0,2.0,0.1408713942,8.0,0.3685506093,14.0,0.4362808886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.29574339066666666,0.2019197379232819,3.0,3.0,0.26409309999999997,9.0,0.5116192168,15.0,0.1115178552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.13617541826666668,0.36470836556036307,3.0,4.0,0.247770337,10.0,0.4320484332,16.0,-0.2712925154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.012088509666666672,0.30680066383188764,3.0,5.0,0.36605496870000004,11.0,-0.15234654320000002,17.0,-0.1774428965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.11531842005000002,0.40812263639410035,2.0,18.0,-0.40390470380000004,71.0,0.1732678637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.6092538629,0.341347168933886,3.0,19.0,-1.8327326812,70.0,-1.2163369243,205.0,-1.7786919831999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.14210715301250001,0.6130562649312252,8.0,20.0,-0.4443633075,32.0,-0.6719725783,55.0,-0.3775970146,67.0,0.5146689382,126.0,-0.2244806036,147.0,-0.2373735039,203.0,1.0417727279,210.0,-0.7375118823,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.003709189433333352,0.5358515541237371,3.0,21.0,-0.5630335528,34.0,0.0720482696,61.0,0.5021128515000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
