,new_1269672_1269732_c
M9exp_1,8.6308
M9exp_2,8.4987
M9exp_3,8.149
M9tran_1,11.6873
M9tran_2,13.5328
M9tran_3,11.084
M9stat_1,12.6765
M9stat_2,12.6128
M9stat_3,12.4333
MG-0.1_1,8.2883
MG-0.1_2,8.1426
MG-0.1_3,9.5066
MG-0.2_2,8.6867
MG-0.2_3,9.3633
MG+5_1,7.9032
MG+5_2,7.5503
MG+5_3,8.4422
MG+10_1,8.2242
MG+10_2,7.657999999999999
MG+10_3,7.4441
MG+15_1,7.6904
MG+15_2,8.1098
MG+15_3,8.033
MG+25_1,7.9566
MG+25_2,7.5089
MG+25_3,7.8537
MG+45_1,7.706
MG+45_2,7.2969
MG+45_3,7.8836
MG+60_2,7.7183
MG+60_3,8.1128
MG+90_2,7.6661
MG+90_3,8.0187
MG+120_1,8.2398
MG+120_2,8.8143
MG+120_3,8.2589
MG+150_1,9.1784
MG+150_3,8.8723
GM-0.1_1,7.8021
GM-0.1_2,8.6209
GM-0.1_3,8.5442
GM-0.2_1,8.1664
GM-0.2_2,8.4762
GM-0.2_3,8.4322
GM+5_1,8.4027
GM+5_2,7.9614
GM+5_3,8.2372
GM+10_2,7.7001
GM+10_3,7.4908
GM+15_1,7.4323
GM+15_2,7.7313
GM+15_3,8.0185
GM+25_1,8.642000000000001
GM+25_2,8.2739
GM+25_3,7.8902
GM+45_1,7.9319
GM+45_2,7.0283
GM+45_3,8.0626
GM+60_1,8.107000000000001
GM+60_2,7.2732
GM+60_3,7.835
GM+90_1,8.0567
GM+90_2,8.4003
GM+90_3,8.3464
GM+120_1,7.8481
GM+120_3,9.137
GM+150_1,9.7613
GM+150_2,14.6721
GM+150_3,8.8842
BT_1,16.1628
BT_2,15.1665
B36_1,15.2595
B36_2,15.3675
B60_1,15.8225
B60_2,14.711
S0_1,12.932
S0_2,12.1358
S0_3,12.3541
S1_1,12.1978
S1_2,11.4892
S1_3,11.817
S2_1,15.6083
S2_2,14.5039
S2_3,15.8095
S3_1,15.9081
S3_2,13.5525
S4_1,13.4631
S4_2,13.4372
S4_3,13.1754
S5_1,13.0927
S5_2,13.1008
S5_3,13.0943
S6_1,12.4351
S6_2,10.2794
S6_3,12.7305
S6/t_1,11.8015
S6/t_2,9.1842
S6_4,11.809
S6_5,12.5612
S6_6,12.4292
S7_4,12.3561
S7_5,12.3894
S7_6,11.8207
S8_4,11.816
S8_5,10.7369
G135_1,8.0091
G135_3,7.699
G150_1,8.3415
G150_2,7.6696
G150_3,8.7816
G180_1,7.4737
G180_2,7.3166
G180_3,7.5651
T-5.40H_1,10.224
T-4.40H_1,9.7701
T-3.40H_1,10.4983
T-2.40H_1,10.7628
T-1.40H_1,11.3052
T-1.10H_1,11.3816
T-0.40H_1,11.4095
T0.0H_1,11.7563
T0.30H_1,13.4803
T1.0H_1,12.8082
T1.30H_1,13.2499
T2.0H_1,13.5884
T2.30H_1,14.2923
T3.0H_1,13.7576
T3.30H_1,13.8667
T4.0H_1,13.6553
T5.0H_1,12.6333
LBexp_1,7.7231
LBexp_2,8.259
LBexp_3,8.3878
LBtran_1,12.009
LBtran_2,12.021
LBtran_3,12.2025
LBstat_1,16.3552
LBstat_2,16.3878
LBstat_3,16.4232
LBGexp_1,7.3553
LBGexp_2,7.3223
LBGexp_3,7.6411
LBGtran_2,9.4865
LBGtran_3,8.6435
LBGstat_1,11.2563
LBGstat_2,11.0735
LBGstat_3,10.6341
Mt0_1,8.6553
Mt0_3,7.6122
M0t45_1,11.9188
M0t45_2,8.7815
M0t45_3,11.9809
M0t90_1,13.0913
M0t90_2,15.3995
M0t90_3,14.3566
M40t45_1,10.8818
M40t45_2,13.0329
M40t45_3,11.3986
M40t90_1,13.106
M40t90_2,15.0044
M40t90_3,13.952
dia0_1,8.2099
dia0_2,9.1696
dia0_3,8.5767
dia5_1,9.405
dia5_2,9.852
dia5_3,9.7717
dia15_1,9.7109
dia15_2,8.2396
dia15_3,7.7465
C30_1,9.4785
C30_2,9.5098
C90_1,9.7002
C90_2,8.149
SMM_1,9.0043
SMM_2,9.2377
SMM_3,9.1015
Salt_1,8.5375
Salt_2,8.7774
Salt_3,8.7719
M+G_1,10.987
M+G_2,10.098
M+G_3,9.9327
Glu_1,9.128
Glu_2,8.3557
Glu_3,8.4759
Fru_1,8.523
Fru_2,9.973
Fru_3,8.7398
Mal_1,10.7677
Mal_2,9.9749
Mal_3,10.3192
G+S_2,12.1671
G+S_3,12.2076
Pyr_1,11.7644
Pyr_2,12.3293
Pyr_3,12.0839
Gly_1,9.1036
Gly_2,9.7687
Gly_3,8.9205
Glucon_1,9.5035
Glucon_2,9.2032
Glucon_3,8.7163
BI_1,15.6069
BI_2,15.8964
BC_2,14.1152
BC/t_1,13.9931
BC/t_2,13.8107
BC_1,14.2377
Sw_1,13.2434
Sw_2,13.8681
BMM_1,7.5396
BMM_2,7.5548
BMM_3,7.6836
Heat_1,8.7503
Heat_2,8.4688
Heat_3,8.9614
Cold_1,7.3393
Cold_2,7.3692
Cold_3,7.5622
Etha_1,7.9506
Etha_2,8.0205
Etha_3,7.7982
SMMPr_1,11.1607
SMMPr_2,12.6522
SMMPr_3,12.2436
HiTm_1,10.0293
HiTm_2,9.2036
HiTm_3,9.452
LoTm_1,14.0157
LoTm_2,14.1097
LoTm_3,13.6849
HiOs_1,9.2737
HiOs_2,9.5567
HiOs_3,9.5686
Oxctl_1,8.1517
Oxctl_2,8.1282
Oxctl_3,8.1112
Diami_1,7.9681
Diami_2,7.8797
Diami_3,8.4525
Paraq_1,7.7338
Paraq_2,8.0203
Paraq_3,7.4634
H2O2_1,7.9863
H2O2_2,8.307
H2O2_3,7.9043
HPh_1,8.2001
HPh_2,7.7721
HPh_3,8.5183
LPh_1,8.0032
LPh_2,7.8717
LPh_3,8.1125
LPhT_1,12.1474
LPhT_2,11.8626
LPhT_3,12.4715
aero_1,8.5906
aero_2,8.2629
aero_3,9.214
nit_1,15.5883
nit_2,16.1852
nit_3,16.0469
ferm_1,15.7076
ferm_2,15.3508
ferm_3,15.7219
