,ABUW_1084
SRX3737100,1.3624701781000002
SRX3737101,1.0183358643
SRX3737103,1.0773255757
SRX3737104,0.1039604323
SRX3737105,0.039896162000000006
SRX3737106,-0.0143909268
SRX3737107,-0.1294656676
SRX3737108,-0.5130951259000001
SRX3737109,-0.6520519119
SRX3737110,0.1473410383
SRX3737111,-0.7037542125
Abaum_0017,-0.0413248785
Abaum_0018,-0.46540144390000004
Abaum_0019,-0.4100948587
Abaum_0020,0.2022208492
Abaum_0021,1.120748318
Abaum_0022,0.08811014040000001
Abaum_0023,0.0413248785
Abaum_0024,-0.1354734094
Abaum_0025,0.9481553932000001
Abaum_0026,0.0632493296
SRX3141471,-0.2654418664
SRX3141472,-0.4044369917
SRX3141473,0.1647194901
SRX3141474,0.23971750160000002
SRX3141475,-0.5253108145000001
SRX3141476,-0.3737288327
SRX3141477,-0.5026121112
SRX3141478,-0.1417510827
SRX3141479,-0.1674637386
SRX8944518,-0.0507355191
SRX8944519,0.0675586299
SRX8944520,-0.0589363808
SRX8944521,-0.3973307361
SRX8944522,0.10967189999999999
SRX8944523,0.1281995326
SRX5930997,0.44145663
SRX5930998,-0.5723687461
SRX5930999,0.1309121161
SRX5931001,0.7155401374
SRX5931002,0.49574511260000004
SRX4488546,1.1460367222
SRX4488547,-0.3998423991
SRX4488548,0.6274149938
SRX4488549,-0.7461943231
SRX4488550,1.7500354636000002
SRX4488551,1.3950156477
SRX4488552,1.854225558
SRX4488553,1.0527713208
SRX4488554,1.7823725127
SRX4488555,1.5573441927
SRX4488556,1.4143245683
SRX4488557,0.8193480325
SRX2568047,0.9360880335
SRX2568048,0.4500586683
SRX2568049,0.5425249479
SRX2568050,-0.8788867032000001
SRX2568051,-0.8295069180000001
SRX2568052,-0.5637471516
SRX2568053,1.1832069848
SRX2568054,2.1497688948
SRX2568055,1.0581809352
SRX2568056,-0.29624962050000003
SRX2568057,0.2025481582
SRX2568058,-0.1191529531
SRX2568059,2.6323398182
SRX2568060,2.1540756244
SRX2568061,2.1240001759
SRX2568062,0.6446063169
SRX2568063,0.2475152247
SRX2568064,-0.8921215416
Abaum_0001,-0.38045432090000003
Abaum_0002,-0.4387336135
Abaum_0003,-1.1699471594
Abaum_0004,-0.3623786818
Abaum_0005,-1.0369448434
Abaum_0006,-0.010174546000000001
Abaum_0007,-1.0445926961
Abaum_0008,-0.3192440462
Abaum_0009,-0.3731509045
Abaum_0010,-0.3054487537
Abaum_0011,-0.083237924
Abaum_0012,0.083237924
Abaum_0013,-0.2388561385
Abaum_0014,-0.012432844600000001
Abaum_0015,0.15680884620000002
Abaum_0016,0.132931445
ERX1221046,-0.3520196621
ERX1221048,0.1808939984
ERX1221049,0.1711256637
ERX1221050,-0.6023065784
ERX1221052,-0.0507406533
ERX1221053,-0.2298057258
ABNM035,0.4677916365
ABNM036,-0.4677916365
ABNM037,0.3293748245
ABNM038,-2.4516430435
ABNM041,-0.4571979035
ABNM042,-0.5724870525
ABNM019,-0.0689482916
ABNM020,0.0689482916
ABNM021,1.0120213704
ABNM022,0.5897955168
ABNM023,-0.5280312377
ABNM024,-0.656077706
ABNM025,0.8519997051
ABNM026,0.7448949472
ABNM027,0.1718668385
ABNM028,-0.1718668385
ABNM029,-0.20277675250000002
ABNM030,-0.4615024862
ABNM031,-0.5270365907
ABNM032,-0.44206712340000004
ABNM033,-0.33624262590000004
ABNM034,-0.3961877596
ABNM001,-0.41098460800000003
ABNM002,0.41098460800000003
ABNM003,-0.3763689778
ABNM004,0.38559078
ABNM005,-1.3840197069
ABNM006,-0.1864260658
ABNM007,-0.47322546120000003
ABNM008,-0.8349058783000001
ABNM009,-1.2650141708
ABNM010,-0.3707840114
ABNM043,-0.056618605
ABNM044,0.056618605
ABNM045,-0.457899374
ABNM046,-0.48014130400000005
ABNM047,0.7561090880000001
ABNM048,0.6048742570000001
ABNM011,0.0218736562
ABNM012,-0.0218736562
ABNM013,-0.236265098
ABNM014,-0.6358851455
ABNM015,-0.4656309007
ABNM016,-0.6897631512
ABNM017,-0.5047978023
ABNM018,-0.1717285225
