,-0.07015462391666667,-0.057399237750000005,-0.04464385158333334,-0.03188846541666667,-0.019133079250000004,-0.006377693083333344,0.00637769308333333,0.019133079250000004,0.031888465416666664,0.044643851583333324,0.057399237749999985,0.07015462391666667,0.08291001008333333,0.09566539624999999,0.10842078241666668,0.12117616858333334,0.13393155475000001,0.14668694091666667,0.15944232708333334,0.17219771325
thresh,-0.0382661585,0.0382661585,3,,,,,,,,,,,,,,,,,
unreg,1,1,2,24,410,2766,1892,281,81,32,16,18,7,9,1,1,0,0,0,0
Sfa3,0,0,0,0,0,1,0,1,5,1,1,4,0,0,0,0,0,0,0,0
RpoS,0,0,0,0,0,3,4,0,0,2,1,4,0,1,2,0,0,0,0,0
unreg_genes,['putA'],['putP'],['PA2107' 'PA2140'],[],[],[],[],[],[],"['PA4648' 'PA2755a' 'PA3289' 'PA0256' 'PA4362' 'PA1650' 'PA0788' 'PA1289'
 'PA1733' 'PA3430' 'PA4573' 'mmsB' 'PA5059' 'PA4377' 'PA3957' 'PA4929'
 'PA1951' 'snr1' 'PA1728' 'PA4915' 'PA2118a' 'PA0110' 'PA1880' 'PA2142a'
 'PA4311' 'PA5359' 'phaC2' 'PA4925' 'PA0776' 'PA1354' 'PA3688' 'PA2174']","['PA1745' 'PA4112' 'PA3311' 'PA0052' 'PA1190' 'PA0007' 'rmf' 'PA2573'
 'PA3250' 'PA2572' 'PA1860' 'PA0050' 'PA0451' 'PA4702' 'PA0484' 'pprB']","['PA4781' 'PA1166' 'PA1930' 'pmtA' 'PA1881' 'PA5460' 'PA2504' 'PA0174'
 'PA4607' 'PA0175' 'PA4703' 'PA1887' 'PA2939' 'PA4294' 'PA2024' 'PA0587'
 'PA3723' 'PA2072']",['PA0109' 'PA0586' 'PA1888' 'PA1837a' 'aer2' 'PA0588' 'PA3415'],"['PA0459' 'PA0178' 'flp' 'PA3417' 'PA2937' 'ldh' 'PA3451' 'PA0177'
 'PA0179']",['PA3416'],['PA1041'],[],[],[],[]
Sfa3_genes,[],[],[],[],[],['sfa3'],[],['PA2370'],['PA2361' 'PA2364' 'PA2371' 'PA2362' 'PA2360'],['PA2369'],['PA2363'],['PA2368' 'PA2365' 'PA2367' 'PA2366'],[],[],[],[],[],[],[],[]
RpoS_genes,[],[],[],[],[],['pelA' 'pelG' 'pelE'],['pelD' 'pelB' 'pelC' 'pelF'],[],[],['coxA' 'PA0107'],['coIII'],['napC' 'napB' 'coxB' 'napD'],[],['napA'],['napE' 'napF'],[],[],[],[],[]
