,Value,list
TF,dsrA+Crp+RbsR,
reg_genes,6,['rbsR']
comp_genes,0,[]
both_genes,0,['rbsD' 'rbsA' 'rbsK' 'rbsC' 'rbsB']
reg_genes2,0,
comp_genes2,5,
both_genes2,0,
