,A,RbsR,Crp
oxyR__oxyR_ale20_h2o2__2,-0.7837894858362248,-0.3827376645000009,-0.05797147799999891
svns_pgi__BmePgi24_15__1,0.2778827409543808,0.22231570049999935,0.20789728299999946
svns_pgi__BmePgi24_15__2,-0.0883074435845478,0.13926952649999969,0.2882144130000004
svns_pgi__BmePgi24_26__1,0.2952276563432697,0.15153881749999965,0.16856253300000112
svns_pgi__BmePgi24_26__2,-0.081787142286408,0.1135321634999995,0.14498237199999942
svns_pgi__BmePgi24_41__1,-1.8044872271985493,-0.004353173500001084,0.4958493130000008
svns_pgi__BmePgi24_41__2,-0.0674079842958059,0.11099502449999933,0.08223337899999983
svns_pgi__BmePgi24_52__1,0.3154323950741081,0.2632334574999993,0.2600776430000007
svns_pgi__BmePgi24_52__2,0.069572088425483,0.09062469149999952,0.11009234900000033
svns_pgi__PaePgi2_34__1,1.1318610576522972,-0.07924414450000095,0.9464174330000006
svns_pgi__PaePgi2_34__2,1.2086129598199151,0.15632602449999933,0.980365153000001
svns_pgi__PaePgi2_63__1,1.525436807274831,-0.018735836500001213,0.998691483
svns_pgi__PaePgi2_63__2,1.412242103736292,-0.14454200050000088,0.974959343
svns_pgi__PaePgi24_54__1,0.9237664860285664,-0.2106150745000006,0.8303385730000006
svns_pgi__PaePgi24_54__2,0.953365293711581,-0.253935819500001,0.9265034130000008
svns_pgi__PaePgi24_90__1,0.8473838540967543,0.10369150749999888,0.809689723
svns_pgi__PaePgi24_90__2,0.9279101750252956,-0.3328292105000008,0.9991721830000008
abx_media__m9_ctrl__1,-1.8597983119265245,0.16048317849999896,-0.21908725299999965
abx_media__m9_ctrl__2,-1.684261696260425,0.4200869474999989,0.06872792999999966
abx_media__rpmi_ctrl__1,11.444980356913891,2.7780981805000002,0.1818832429999997
abx_media__rpmi_ctrl__2,10.894718251422828,2.888820557499999,0.4604582229999998
abx_media__camhb_ctrl__1,4.728395962188406,0.009709798499999422,-1.4667156490000008
abx_media__camhb_ctrl__2,5.835605107055028,0.2385563884999993,-1.5642143070000003
abx_media__m9_mero__1,-0.256050992268608,0.2261521774999986,0.10006032100000084
abx_media__m9_mero__2,-1.854184882529793,0.14230601949999944,-0.24440689100000054
abx_media__rpmi_mero__1,10.81857646283823,2.241284037499999,-0.15585906599999966
abx_media__rpmi_mero__2,10.819154426871066,2.5269665775,0.12222331400000107
abx_media__camhb_mero__1,0.1475693318549458,-1.4697860235000006,-2.568928611
abx_media__camhb_mero__2,1.0397943230977758,-1.2172447685000003,-2.3720532899999998
abx_media__m9_trisulf__1,-5.03624465139489,0.04509027649999897,-0.13952741599999996
abx_media__m9_trisulf__2,-4.2565663845770425,0.0048307154999989175,-0.12156318199999915
abx_media__rpmi_trisulf__1,-0.5065833199644595,0.08875694049999883,-1.1385435739999998
abx_media__rpmi_trisulf__2,-0.5369528793644288,-0.17405488850000062,-1.1257448149999991
abx_media__camhb_trisulf__1,1.7264335509414084,0.08472510950000077,-0.6163487490000001
abx_media__camhb_trisulf__2,1.9948044820811568,-0.0853866395000007,-0.6510849729999997
abx_media__m9_cef__1,-3.045075089252363,0.23312551849999966,-0.4245596339999995
abx_media__m9_cef__2,-3.054600056887117,0.0017367894999997804,-0.35219075799999894
abx_media__rpmi_cef__1,4.660683447010042,1.263206950499999,0.17718560299999986
abx_media__rpmi_cef__2,4.31133618775575,1.2913420134999996,0.25364192300000177
abx_media__camhb_cef__1,0.4581147849096834,-0.49117678150000105,-0.8382274849999991
abx_media__camhb_cef__2,-0.493103215333488,-0.8037536235000005,-0.9034556939999998
abx_media__m9_cipro__1,-0.8194048218687574,0.9726566494999992,-0.29610201100000033
abx_media__m9_cipro__2,-1.2916591246921942,0.8888221384999992,-0.23094071100000055
abx_media__rpmi_cipro__1,3.267911446462336,1.2751063994999994,-0.7087974589999995
abx_media__rpmi_cipro__2,2.9258181169070863,1.0584482064999996,-0.9681077109999999
abx_media__camhb_cipro__1,0.5422391466063978,0.019726579499999453,-1.3565894469999993
abx_media__camhb_cipro__2,0.3663965759726008,0.35995434249999914,-1.1236836730000004
hot_tale__42c_ale3_30c__1,-0.8533573474249309,0.015397786499999457,0.06220796800000095
hot_tale__42c_ale3_30c__2,-1.3142813417787127,-0.14797600650000087,0.017358810000001057
hot_tale__42c_ale3_37c__1,0.7978252799439407,-0.07626648250000079,0.4355665230000003
hot_tale__42c_ale3_37c__2,0.537283533940428,0.051666874499999516,0.4006368030000012
hot_tale__42c_ale3_44c__1,-0.3186222129244851,0.06762418249999858,0.3718853430000007
hot_tale__42c_ale3_44c__2,-0.8842015358342953,-0.2950049095000007,0.3553441930000005
hot_tale__hot_ale3_mid_30c__1,-4.295565158349621,-0.2163201335000009,0.7396188830000003
hot_tale__hot_ale3_mid_30c__2,-2.320236099246479,0.2397119424999996,0.5625003330000009
hot_tale__hot_ale3_mid_37c__1,1.4999372413788097,0.10961298249999896,0.5847484430000005
hot_tale__hot_ale3_mid_37c__2,0.4240193505430217,0.09937868549999962,0.1894337430000004
hot_tale__hot_ale3_mid_44c__1,5.217403560144411,0.9695473854999994,-0.07124534099999913
hot_tale__hot_ale3_mid_44c__2,5.453732042375038,1.0314692794999996,-0.002275452999999317
hot_tale__hot_ale3_30c__1,-1.1112171294463382,-0.002643490500000567,0.5150203330000007
hot_tale__hot_ale3_30c__2,-1.3447134972733974,-0.20649435850000095,0.5286701730000001
hot_tale__hot_ale3_37c__1,1.642962325062062,0.0022913384999991853,0.3493771030000001
hot_tale__hot_ale3_37c__2,1.6287100711631104,0.24891968649999896,0.3963193829999998
hot_tale__hot_ale3_44c__1,6.755199078561277,1.0920265624999992,0.28643448300000074
hot_tale__hot_ale3_44c__2,6.157577829337749,0.8724995944999998,0.30231870300000097
hot_tale__hot_ale4_30c__1,-0.7573423583765766,-0.2966186275000009,-0.0598787810000001
hot_tale__hot_ale4_30c__2,-1.0573620061745996,-0.4751102855000005,0.0276806220000001
hot_tale__hot_ale4_37c__1,2.366647366024974,0.3398105244999998,-0.15436083400000022
hot_tale__hot_ale4_37c__2,2.1004140103617748,0.07310942649999941,-0.04945322999999924
hot_tale__hot_ale4_44c__1,5.074852956946947,0.7997660474999986,0.16471379300000066
hot_tale__hot_ale4_44c__2,5.511491794769712,1.0141658294999996,0.0758041020000011
hot_tale__hot_ale8_30c__1,-2.373073561536573,0.250966062499999,-0.056768664999999885
hot_tale__hot_ale8_30c__2,-1.703106432428727,-0.24831604550000064,-0.10699186199999923
hot_tale__hot_ale8_37c__1,0.6625507392759177,0.14065125849999927,-0.007091699000000062
hot_tale__hot_ale8_37c__2,0.0804001066612888,0.15957179649999895,-0.04404757799999892
hot_tale__hot_ale8_44c__1,3.148278529536629,1.1286585224999994,0.07381628000000083
hot_tale__hot_ale8_44c__2,3.4616847816387684,1.173409767499999,0.1405062560000001
hot_tale__hot_ale9_mid_30c__1,-2.5248970678822884,-0.14926167150000058,0.11993167500000013
hot_tale__hot_ale9_mid_30c__2,-2.266761353092566,-0.0896592535000007,0.10594186400000004
hot_tale__hot_ale9_30c__1,-1.824578865296009,-0.3711010135000006,0.057352916000001024
hot_tale__hot_ale9_30c__2,-1.4534306672068558,-0.10207933450000084,0.17408408300000033
hot_tale__hot_ale9_mid_37c__1,0.91391643967216,-0.023203736500001067,-0.07088768000000023
hot_tale__hot_ale9_mid_37c__2,1.0054027412882658,0.3236247164999995,0.028525377000001132
hot_tale__hot_ale9_37c__1,1.0789443861942118,0.2358514854999996,0.032825572000000136
hot_tale__hot_ale9_37c__2,1.170493405705901,0.08516762849999893,0.03721724300000062
hot_tale__hot_ale9_mid_44c__1,4.832459419525869,1.2215424154999992,0.2861256930000007
hot_tale__hot_ale9_mid_44c__2,3.5299080825032525,0.5769317364999997,0.3056119630000005
hot_tale__hot_ale9_44c__1,4.469559167363393,0.8793751774999992,-0.02729796100000037
hot_tale__hot_ale9_44c__2,4.492282077764773,0.8950872764999991,-0.08631352099999923
hot_tale__hot_ale10_30c__1,-2.728076226391752,-0.0620547095000008,0.23749544300000025
hot_tale__hot_ale10_30c__2,-2.001355510566496,-0.011200640500000249,0.4220348329999997
hot_tale__hot_ale10_37c__1,1.5446080003829232,0.14814047349999893,0.06875389400000033
hot_tale__hot_ale10_37c__2,1.4488589076531602,0.1825970674999988,0.12083432100000024
hot_tale__hot_ale10_44c__1,6.378969386858562,1.2361523104999996,-0.03575344399999913
hot_tale__hot_ale10_44c__2,6.135994386388068,1.234810198499999,0.11004349699999948
hot_tale__hot_ale16_30c__1,-2.975006184155345,-0.145392342500001,0.12930916100000012
hot_tale__hot_ale16_30c__2,-3.260590002606932,-0.4931090835000007,0.25108644300000016
hot_tale__hot_ale16_37c__1,0.927900426033432,0.06080758449999912,-0.02264786099999938
hot_tale__hot_ale16_37c__2,1.3915210603748198,0.1493636064999997,-0.007290675000000134
hot_tale__hot_ale16_44c__1,4.505404469340981,1.1045353484999991,0.039920518000000633
hot_tale__hot_ale16_44c__2,4.819034924095764,1.1871699254999992,0.206041613
pdhr_ale__pdhR-13_51__1,-1.364595383933213,-0.5644582205000006,0.42604259299999997
pdhr_ale__pdhR-13_51__2,-1.1472120233732055,-0.2241719035000007,0.3453698430000003
pdhr_ale__pdhR-14_46__1,-3.342181827460164,-0.053596502500001364,0.4137442230000001
pdhr_ale__pdhR-14_46__2,-2.9021253278123065,-0.005704976500000568,0.3746890430000001
pdhr_ale__pdhR-15_51__1,-1.629709730050067,-0.3451415355000007,0.20815125300000048
pdhr_ale__pdhR-15_51__2,-1.9258029204739475,-0.4792526985000008,0.29122772299999866
pdhr_ale__pdhR-16_49__1,-3.9242648814722543,-0.06366382250000058,0.3586398129999999
pdhr_ale__pdhR-16_49__2,-3.3671906980332973,-0.1544624195000006,0.2910247429999995
tcs__del_atoC_LiAcet__1,2.6974892474429826,0.7437192324999993,0.3723211630000005
tcs__del_atoC_LiAcet__2,2.7023340412783328,0.5084359684999997,0.5545006830000005
tcs__del_atoC_LiCl__1,2.334139366187506,0.4804118464999991,0.7297175930000002
tcs__del_atoC_LiCl__2,1.953040149303832,0.5542206234999991,0.803204053
tcs__del_atoC_m9__1,2.746265842158744,0.4880059104999992,0.6994936329999994
tcs__del_atoC_m9__2,2.319084260303702,0.6701834044999995,0.8078232029999999
tcs__del_baeR_etoh__1,3.886643054302376,0.6989608804999996,0.725387413
tcs__del_baeR_etoh__2,4.270640827564791,0.882621338499999,0.8432000029999998
tcs__del_baeR_lb__1,3.932821692586953,0.10761743249999968,0.452954033000001
tcs__del_baeR_lb__2,3.7761319642294513,-0.12859699950000092,0.5136486629999997
tcs__del_btsR_01xlb__1,2.005468067968559,-0.6895845355000003,-1.0043266899999992
tcs__del_btsR_01xlb__2,1.872299979144016,-0.6904493015000006,-1.1325108709999991
tcs__del_btsR_lb__1,5.360488046963463,1.7517957574999992,0.9059306429999996
tcs__del_btsR_lb__2,5.732562436447904,1.9217299955,0.882795573000001
tcs__del_btsR_pyruvate__1,1.334405350377644,-0.6047700705000008,-1.2074819320000003
tcs__del_btsR_pyruvate__2,0.9271269676326244,-0.8148444905000005,-1.2602474279999996
tcs__del_cpxR_etoh__1,3.504917115996047,1.1079973674999986,1.209290043000001
tcs__del_cpxR_etoh__2,3.4662686005926093,1.1165703314999993,1.1967784130000003
tcs__del_cpxR_lb__1,3.740328552255537,0.02824442149999928,0.5608460330000007
tcs__del_cpxR_lb__2,4.304524278297907,-0.006797563500001047,0.6407895630000002
tcs__del_cusR_CuSO4__1,0.0461525841958968,0.03714772549999879,1.0462541129999998
tcs__del_cusR_CuSO4__2,-0.0349070538306246,0.10275159349999896,1.048489943
tcs__del_cusR_lb__1,4.295026200322342,1.634631263499999,0.9952246930000008
tcs__del_cusR_lb__2,3.722008521957389,1.6060361854999998,1.0406022430000004
tcs__del_kdpE_01-kcl__1,-4.534012034332954,-0.4685328375000006,0.08810516099999965
tcs__del_kdpE_01-kcl__2,-4.211081974874918,-0.32595275350000064,0.12273579200000027
tcs__del_kdpE_115-kcl__1,-4.84178954710417,-0.40105098750000057,0.04519701000000076
tcs__del_kdpE_115-kcl__2,-5.24602101440377,-0.2783838745000007,-0.003365354999999681
tcs__del_phoB_m9__1,0.6377878989589557,0.3862368154999993,0.7310639430000005
tcs__del_phoB_m9__2,0.431653084753372,0.3534531714999991,0.7578592129999997
tcs__del_phoB_m9p__1,-2.72418731809153,-1.3133093525000006,-0.5173016199999996
tcs__del_phoB_m9p__2,-3.188260728105176,-1.7910156035000004,-0.4868159799999994
tcs__del_rcsB_etoh__1,3.59084131857753,1.2147345054999992,0.8584217130000003
tcs__del_rcsB_etoh__2,3.4422979573753003,1.1122090234999993,0.921416013
tcs__del_rcsB_lb__1,3.4174263504631703,0.5019838264999992,0.6655188230000011
tcs__del_rcsB_lb__2,3.50610540795204,0.5578841824999996,0.7005509330000006
tcs__del_zraR_lb__1,7.879193743802343,2.3008372805,0.5367675730000006
tcs__del_zraR_lb__2,8.04644662717665,2.3833824155000003,0.5696375729999996
tcs__del_zraR_zncl2__1,3.2860027587494023,1.4885594464999992,0.8338904830000011
tcs__del_zraR_zncl2__2,3.7672251499917535,1.2869990545,0.8158754130000005
tcs__wt_01-kcl__1,-4.863574565806424,-0.4638165165000006,-0.042192379999999474
tcs__wt_01-kcl__2,-5.010696464971768,-0.5252538605000003,-0.04159150899999986
tcs__wt_01xlb__1,2.1624650285921625,-0.4811123285000005,-1.1868215099999997
tcs__wt_01xlb__2,2.164108953515357,-0.5697626095000006,-1.1874649749999993
tcs__wt_115-kcl__1,-5.182014326333294,-0.36124286750000056,-0.09970663000000002
tcs__wt_115-kcl__2,-5.196016317122802,-0.5428448915000006,-0.12142913199999937
tcs__wt_CuSO4__1,3.285921268006783,1.0533199095,0.7338502030000011
tcs__wt_CuSO4__2,3.107747821791286,0.7371891984999994,0.7305206129999995
tcs__wt_etoh__1,1.0084394810852388,1.4032913984999995,0.5754630630000008
tcs__wt_etoh__2,0.6880055023661515,1.4346968844999992,0.5394844130000003
tcs__wt_lb__1,1.32911563983033,0.07316242849999899,0.9893765630000004
tcs__wt_lb__2,1.182223584241673,0.05320429549999961,1.0922559429999996
tcs__wt_LiAcet__1,1.518974075421496,0.5109067754999996,0.6491752730000009
tcs__wt_LiAcet__2,1.6059947527859255,0.3102626104999988,0.4062179429999997
tcs__wt_LiCl__1,1.9775132326398743,0.5257869844999998,0.5743156230000004
tcs__wt_LiCl__2,2.0780295051272133,0.4149890554999995,0.6016396030000006
tcs__wt_m9p__1,-3.292993338601223,-1.5724638625000007,-0.39549780799999995
tcs__wt_m9p__2,-3.048536900760612,-1.1957456415000007,-0.4201194360000001
tcs__wt_pyr__1,2.9632862703039,-0.7240562125000007,-1.287916309
tcs__wt_pyr__2,2.6677092800110325,-0.9233086755000004,-1.1631474849999996
tcs__wt_zncl2__1,5.857412850663748,1.8404625574999989,0.6655301930000004
tcs__wt_zncl2__2,6.009861674441477,1.8591913084999991,0.6831118230000008
ros_tale__0_0_0pq__1,1.4103709305340295,0.12828992549999896,0.3292272530000009
ros_tale__0_0_0pq__2,1.0480385133746928,-0.1442628565000006,0.30771033300000106
ros_tale__0_0_250pq__1,-4.582403746504981,0.19430986649999935,1.4522597630000007
ros_tale__0_0_250pq__2,-4.363032428958629,0.3387712714999997,1.4384985730000004
ros_tale__1_mid_250pq__1,1.1486125175242543,0.4969919554999995,0.6546866229999999
ros_tale__1_mid_250pq__2,1.1714140549077166,0.7097696014999997,0.6257248529999995
ros_tale__1_0_0pq__3,3.4934952370443697,0.649084178499999,0.6079365029999995
ros_tale__1_0_0pq__4,3.6880053800550248,0.8623539714999993,0.6228776230000008
ros_tale__1_0_250pq__1,1.904812325379547,0.10123023149999977,0.4961959629999999
ros_tale__1_0_250pq__2,1.865182533479989,0.3323554454999993,0.6021915230000001
ros_tale__1_0_750pq__1,4.431971009453121,1.2688208634999991,0.6259014130000011
ros_tale__1_0_750pq__2,3.931055428477421,0.7690962994999992,1.045357503
ros_tale__1_1_0pq__1,3.603165706669865,1.7912084084999993,0.7677037930000008
ros_tale__1_1_0pq__2,3.177149450424117,1.6236332304999994,0.727341753000001
ros_tale__1_1_250pq__1,2.647177952253118,1.348310732499999,0.616797033000001
ros_tale__1_1_250pq__2,2.969750442000625,1.2189618284999997,0.8796841830000002
ros_tale__1_1_750pq__1,3.674506125712788,1.1343061154999994,0.9722065830000002
ros_tale__1_1_750pq__2,3.627208212842746,0.9829928854999991,1.0968635530000004
ros_tale__1_2_0pq__1,2.991263180237067,0.654752157499999,0.4026113930000008
ros_tale__1_2_0pq__2,3.083332681361509,0.7613642674999994,0.2011867830000007
ros_tale__1_2_250pq__1,2.817043549914055,1.027042987499999,0.6133156930000006
ros_tale__1_2_250pq__2,3.43209293913994,0.8014558664999996,0.8060088329999999
ros_tale__1_2_750pq__1,2.780000397948973,0.9447976354999996,1.0991647330000005
ros_tale__1_2_750pq__2,1.9009323194764256,1.1616040504999994,1.1248291229999996
ros_tale__1_3_0pq__1,5.114143610665406,0.28847841249999906,1.6003325529999994
ros_tale__1_3_0pq__2,4.753445280259447,0.21774692749999855,1.5980901030000003
ros_tale__1_3_250pq__1,4.000823074816348,0.6652348954999994,0.982030343
ros_tale__1_3_250pq__2,3.907067746016774,0.4956745624999997,1.2771547729999997
ros_tale__1_3_250pq__3,3.705616247165196,0.3485367254999989,1.2324065130000008
ros_tale__1_3_250pq__4,3.427725403072577,0.11229324649999928,0.6953416529999998
ros_tale__1_3_750pq__1,5.124843635331433,0.30608890149999896,1.0045313030000005
ros_tale__1_3_750pq__2,3.929795652074442,0.3582837924999991,0.8300577430000011
ros_tale__1_4_0pq__1,1.617297248884696,-0.7370109665000006,0.9822872229999984
ros_tale__1_4_0pq__2,1.5492750954796772,-0.29150416750000074,0.8874455430000001
ros_tale__1_4_250pq__1,0.5165680257342387,-0.2723386875000009,0.5704754429999994
ros_tale__1_4_250pq__2,0.9314226159582224,-0.6624600795000006,0.5921552030000008
ros_tale__1_4_750pq__1,-0.805565377465723,-0.3753305405000007,0.3072018029999999
ros_tale__1_4_750pq__2,2.047581693705888,0.41485537249999904,0.4223943630000005
ros_tale__1_4_750pq__3,-2.022577632716648,-0.5268906525000006,0.6522730330000002
ros_tale__1_4_750pq__4,0.2694532624870904,-0.19667391350000066,0.2525884729999994
ros_tale__2_mid_250pq__1,-2.1556568771342657,-0.2252911195000009,0.4665373430000006
ros_tale__2_mid_250pq__2,-0.9565466451085258,-0.18918858450000095,0.22496456300000034
ros_tale__2_0_0pq__1,0.8910929631419772,0.6782302074999986,1.323272493000001
ros_tale__2_0_0pq__2,0.4759430364386861,0.5566933594999997,1.432955703000001
ros_tale__2_0_250pq__1,1.6842938815482842,-0.18318708550000065,0.4367484630000007
ros_tale__2_0_250pq__2,1.5816996772031238,-0.2561667825000007,0.4668021630000006
ros_tale__2_0_750pq__1,-1.879869123544566,0.6252562064999996,0.39065801299999947
ros_tale__2_0_750pq__2,-2.1883327090708757,0.7165185964999994,0.5452427929999999
ros_tale__2_1_0pq__1,3.637479314517404,1.474061248499999,0.040594261000000735
ros_tale__2_1_0pq__2,3.410109607493467,1.4036217574999992,0.21928040300000085
ros_tale__2_1_250pq__1,0.2773250040171378,0.3906817854999991,1.1107003029999998
ros_tale__2_1_250pq__2,0.4481905119903521,0.4492832234999993,0.8431179929999999
ros_tale__2_1_750pq__1,0.6470355293001987,0.6103037994999996,0.9049245530000009
ros_tale__2_1_750pq__2,0.1915091692305289,0.22484704049999935,1.0484879629999997
ros_tale__2_1_750pq__3,-0.0693592068311068,0.6857457424999991,0.7018120830000001
ros_tale__2_2_0pq__1,3.955800574474599,2.1321610564999984,0.07986402600000098
ros_tale__2_2_0pq__2,1.9402006234703608,2.1022186905,0.7592634930000006
ros_tale__2_2_250pq__1,5.458828715553879,2.2259383754999997,0.17330999300000016
ros_tale__2_2_250pq__2,3.547421225139396,2.3554979504999998,0.4292550130000006
ros_tale__2_2_750pq__1,3.495930114275368,2.1695072065,0.5576607930000002
ros_tale__2_2_750pq__2,3.1394113877214407,1.9736441245000007,0.305956793
ros_tale__2_3_0pq__1,3.776341238093762,2.922308647499998,0.860010453000001
ros_tale__2_3_0pq__2,2.817069522106231,2.3607272974999987,0.9657211629999995
ros_tale__2_3_250pq__1,3.30302308359282,2.0336616204999998,0.8571940530000006
ros_tale__2_3_250pq__2,2.935530790763787,2.521723679499999,0.8164901330000003
ros_tale__2_3_750pq__1,2.775330556809172,2.0470991455000003,1.0268770230000008
ros_tale__2_3_750pq__2,2.37546727766926,1.8585563414999993,0.8530044829999994
ros_tale__3_0_0pq__1,2.0628973139453355,1.2198561324999986,-0.037079375999999435
ros_tale__3_0_0pq__2,2.3126183851995794,1.2159847745,-0.11367244899999918
ros_tale__3_0_250pq__1,3.3725904199966577,1.1023951704999997,0.40781697300000097
ros_tale__3_0_250pq__2,3.2790372203072646,1.0009692295000001,0.32149887299999946
ros_tale__3_0_750pq__1,-1.2884812273105826,0.8242063624999991,0.9638811429999999
ros_tale__3_0_750pq__2,-1.201056077637448,0.6712073424999989,1.2263716430000002
ros_tale__3_1_0pq__1,1.9674773258172469,1.2703120754999988,-0.3878339709999992
ros_tale__3_1_0pq__2,3.2095792689767517,1.7387180114999996,-0.1844513249999995
ros_tale__3_1_250pq__1,2.5128324893451097,1.4964619174999996,0.006036631000000625
ros_tale__3_1_250pq__2,3.008641879308162,1.3829085164999988,0.018638845999999987
ros_tale__3_1_750pq__1,1.1625361631759925,1.334381593499999,0.2312163030000001
ros_tale__3_1_750pq__2,2.416376456394264,1.2489875334999994,-0.14456363200000055
ros_tale__3_2_0pq__1,3.5274349690343563,0.754635541499999,0.4066879429999997
ros_tale__3_2_0pq__2,3.578745851613505,0.7133030874999989,0.36532405300000015
ros_tale__3_2_0pq__3,3.5900566038391037,0.7003387014999998,0.38919050299999997
ros_tale__3_2_0pq__4,3.322767508553804,0.7250532714999993,0.4372882229999995
ros_tale__3_2_250pq__1,0.0659665993257198,0.39147866149999894,-0.6105627419999989
ros_tale__3_2_250pq__2,1.8010049436491788,0.5027297184999995,-0.7734190759999997
ros_tale__3_2_750pq__1,0.9496568602425012,0.8582362004999995,0.05165385599999972
ros_tale__3_2_750pq__2,-0.4627178358436656,0.2669005414999992,-0.942500268
ros_tale__3_3_0pq__1,3.920315634383741,1.056137313499999,0.7026568829999995
ros_tale__3_3_0pq__2,4.8063601607464514,1.1278966314999996,0.9474771730000012
ros_tale__3_3_0pq__3,4.012283831235553,1.1120048084999992,0.7939082030000009
ros_tale__3_3_0pq__4,4.283194462787312,1.045393731499999,1.056964733000001
ros_tale__3_3_250pq__1,4.187724868262772,0.37000861749999897,-0.2424749009999996
ros_tale__3_3_250pq__2,3.2955305069796235,0.6702048624999986,-0.20438087800000027
ros_tale__3_3_750pq__1,5.69998725075351,0.2520583764999991,0.08859772899999996
ros_tale__3_3_750pq__2,5.675006669143259,0.3316395724999994,0.14973729299999938
ros_tale__3_4_0pq__1,4.362731452124006,0.6566270024999996,-0.77576
ros_tale__3_4_0pq__2,4.541933134254824,0.6815844624999992,-0.5738246280000006
ros_tale__3_4_250pq__1,2.7513694284102166,0.9041126784999988,-0.9101530370000006
ros_tale__3_4_250pq__2,1.39291591826947,1.110109101499999,-0.9544832509999992
ros_tale__3_4_750pq__1,4.920908090897454,0.5964149584999996,-0.5881765019999996
ros_tale__3_4_750pq__2,4.547551291575325,0.4725180904999995,-0.8824148349999987
pcoli__atASMT_325G__1,0.4178815438898888,-0.04360531150000035,0.39244801300000104
pcoli__atASMT_325G__2,0.4299530900383614,-0.026606544500000773,0.3862526830000004
pcoli__bpTDC__1,1.7615492213764323,0.2540829644999993,0.4069758429999997
pcoli__bpTDC__2,1.847435416445236,0.1362327024999992,0.4233997630000008
pcoli__BRCA__1,1.7645926170705208,-0.07416833450000082,0.1922484830000002
pcoli__BRCA__2,2.086413637705222,-0.2928289275000009,0.13060547899999975
pcoli__BRCActrl__1,3.4747583590150093,0.5777200874999986,0.5297558630000001
pcoli__BRCActrl__2,4.347871110578549,0.647294336499999,0.6039318930000004
pcoli__BRCAswap__1,0.9021297555001956,0.021855334499999657,0.5027589629999998
pcoli__BRCAswap__2,0.9843047833285864,0.04624951149999923,0.5975511529999995
pcoli__btAANAT__1,1.0629787203168084,0.33600627649999915,0.4415692730000007
pcoli__btAANAT__2,1.2305686464015857,0.2030231364999997,0.5931168230000008
pcoli__btASMT__1,0.585127159202674,0.4032848064999994,0.5267685130000004
pcoli__btASMT__2,0.728397338019044,0.4855924734999988,0.4398579030000001
pcoli__CC1__1,-0.1754317193224242,0.1810619984999988,0.5250160430000008
pcoli__CC1__2,-0.832991460053485,0.2721058644999994,0.7535511330000002
pcoli__ccCOMT__1,0.9811255816069644,0.09556573049999884,0.32429840300000023
pcoli__ccCOMT__2,0.8703133691900357,0.41138702449999975,0.3246729930000001
pcoli__ckDDC__1,0.666960123909134,0.3627719264999998,0.4412481530000001
pcoli__ckDDC__2,1.3242981178387796,0.4405510624999991,0.3277997730000006
pcoli__CNTF_belt__1,-0.3461942230729146,0.20733346649999973,0.4538994830000007
pcoli__CNTF_belt__2,-0.7593406886465239,0.4025571824999989,0.7698701030000006
pcoli__cobPNMT__1,0.6770572936825359,0.3005547194999991,0.31993813300000085
pcoli__cobPNMT__2,0.8543878379561705,0.2792516474999989,0.31512674300000043
pcoli__cvPhhB__1,0.4702418435018566,0.07727078649999974,0.3107973630000007
pcoli__cvPhhB__2,0.7887875751398661,0.041347447499998864,0.44784689299999947
pcoli__ggAANAT__1,1.5189716929361814,0.3509876024999992,0.30753451300000023
pcoli__ggAANAT__2,1.278747301138503,0.3257907054999993,0.22264438300000045
pcoli__ggTPH__1,1.1547894181008973,0.1122793144999994,0.34126333300000056
pcoli__ggTPH__2,1.4594735333422917,0.14125647349999948,0.2785746030000009
pcoli__hsAANAT__1,-0.438135967750981,0.3092128614999989,0.7291858229999999
pcoli__hsAANAT__2,-1.4451320818863185,0.3675673694999997,0.8515544630000011
pcoli__hsASMT__1,2.1325490906908824,0.2084417614999996,0.3583849729999997
pcoli__hsASMT__2,1.5305616138699123,0.0785738424999991,0.4368300129999998
pcoli__hsPNMT_mb__1,-0.1458428870437243,0.00401697249999966,0.30390439299999983
pcoli__hsPNMT_mb__2,-0.2604888848596987,-0.017575691500001156,0.3157969930000011
pcoli__hsTPH__1,1.176871880376551,-0.03179244550000071,0.05462641999999995
pcoli__hsTPH__2,1.845941325395795,-0.017003788500000283,0.23617991300000085
pcoli__hsTPH_E2K__1,0.6185962444782687,0.3145621934999996,0.7089765630000002
pcoli__hsTPH_E2K__2,1.3732476969400182,0.2382256134999992,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,1.3359177536708793,0.196587856499999,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,1.848155797494356,0.047209953499999464,0.04870661100000007
pcoli__hsTPH_N158trunc__1,2.4978135474334957,0.22068266949999948,0.4504965429999999
pcoli__hsTPH_N158trunc__2,2.571243429002001,0.3646721244999993,0.3858976930000004
pcoli__hsTPH_N174trunc__1,0.6754309257425629,0.08983881249999914,0.3836390329999997
pcoli__hsTPH_N174trunc__2,1.9681639841027283,0.3468535994999993,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,1.5709612817226783,0.758393311499999,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,-0.6035212576578172,-0.028162272500000363,0.580596903
pcoli__hsTPH1__1,1.071944924311249,0.3386493594999997,0.5255677930000004
pcoli__hsTPH1__2,0.8323587456932593,0.2241528714999994,0.5415309229999998
pcoli__MBP__1,-0.7936413765153324,-0.7378194635000006,-0.3459770999999989
