,A,PhoP
SRX1254786,34.73429400207007,1.623001375409589
SRX1473807,-0.5919992487350934,-0.004691605370765295
SRX1473808,0.3448938877511842,-0.1244992810735015
SRX1473809,0.2471053609839246,0.12919088644426768
SRX7520944,0.19163776293616044,0.02917782284989645
SRX7520945,-0.7082148864592411,0.09533609375423424
SRX7520946,0.4739218491271414,0.010834291783378802
SRX7520947,0.042655274395913434,-0.13534820838750505
SRX7520948,33.747581340208576,-1.4298354928492245
SRX7520949,33.65148549426902,-1.2332976450507234
SRX7520950,33.18319539907955,-1.3788572094765108
SRX7520951,33.07924267364896,-1.1984649092113902
SRX959206,-3.4376162433434425,0.07076908305559204
SRX959207,-4.081807228175629,0.30714485538576497
SRX959208,-3.7819075178803234,0.38848952720400654
SRX959209,-3.035234749060222,0.041222952812167264
SRX959210,-2.0608943666801816,-0.2163739683462316
SRX959211,-3.550164032761764,-0.2381124390180567
SRX959212,0.5030056459398482,0.060252545735131065
SRX959213,0.3278675175547985,0.3337137145867484
SRX959214,0.6104270949482382,0.3639021288382871
SRX959215,-0.617148060553998,-0.20945192541675967
SRX959216,-0.01884729911879629,-0.43241746161020345
SRX959217,-0.8053048987700452,-0.11599900213320513
SRX3269802,3.297771200289367,-0.10190552136860376
SRX3269803,-3.2977712002893558,0.10190552136860376
SRX3269804,0.6098009560447081,-1.4410244466251347
SRX3269805,-0.5540237390902802,-0.8153525827579298
SRX3269806,-0.022797570172144208,-1.1776844111204134
SRX3269807,-3.351093402443302,2.4851887028228723
SRX3269808,0.3752317922977759,1.8286095350095424
SRX3269809,-1.190918810373243,1.7230423410052291
SRX3269810,-3.718148512246538,1.4380169921122574
SRX3269811,-4.004837227546135,1.6701067726449628
SRX2529102,-0.7243738007881843,0.1558649908360925
SRX2529103,0.7243738007881904,-0.1558649908360934
SRX2529104,-0.1934732837350842,1.1480054934248036
SRX2529105,-0.8061028302140444,0.8273310759564714
ERX1981712,2.9024501500120934,0.6423189337424402
ERX1981713,0.5055964349238585,0.43577171414111415
ERX1981714,-0.14996777434556827,0.3427112440074138
ERX1981715,1.0873810301538929,-0.13441404786824052
ERX1981716,-0.3033795170475989,0.016398607419373157
ERX1981717,-0.7840015131063119,0.11801544044886915
ERX2274784,-0.10148516867970206,-0.5756811145715721
ERX2274785,-2.0659050716924834,-0.03742903956579813
ERX2274786,-0.4528030145161753,-0.019170119625453445
ERX2274787,0.06638339220108921,1.5819129118541486
ERX2274788,-0.6109719462697261,1.6187847694044668
ERX2274789,-1.101146172749034,0.8562289504370826
ERX2274790,-0.8850189727183968,-0.2416718926281716
ERX2274791,-1.8827694489224909,0.04628501764131876
ERX2274792,0.3751339441399089,0.12877883590157246
ERX2274793,-1.857654929880727,1.2428559814174065
ERX2274794,0.9567055472298032,1.1438242263922422
ERX2274795,-0.4354226989929712,1.5429824010824538
ERX2274796,-0.4814555855566088,-0.4173796171092857
ERX2274797,1.2651463931290576,0.20880212079450367
ERX2274798,-0.7836908075724649,0.20857749631478484
ERX2274799,0.8986160983535917,1.3714779183181012
ERX2274800,-1.325653840863797,1.174667216111291
ERX2274801,1.2427353556328642,1.1837106868084628
ERX1819430,-2.0914429404987938,0.5320853042513942
ERX1819431,-1.72528814195617,0.22113168324607813
ERX1819432,-2.776479722662891,0.6327448714746059
ERX1819433,-1.1433434768310116,0.4023585338616621
ERX1819434,1.0353168269034967,0.07666271724818685
ERX1819435,0.6013115900648401,0.20323938089303265
ERX1819436,2.379982479058938,0.2172913917121626
ERX1819437,-0.022466223735073728,0.294267010411466
ERX1819438,-0.020628160441672774,0.23770408725076475
ERX1819439,-0.3781167799947681,0.16344254997209884
ERX1819440,-1.340068310063398,0.16549275393228768
ERX1819441,-0.6663640829775547,0.1039318933946678
ERX1819442,-1.0146886664617978,-0.3143668044989525
ERX1819443,-1.2676686019397323,-0.12233321686584553
ERX1819444,-0.09155374826843772,-0.18692652425821346
ERX1819445,-0.8726322036901645,-0.04444957327154153
ERX3440914,-0.6058041432568311,-0.0753004713718104
ERX3440915,-0.3524201648483844,-0.16825000904497234
ERX3440916,-0.19506697926303265,-0.1175041466094191
ERX3440917,0.19877101737787464,0.062100205593241135
ERX3440918,1.1023020122450675,1.3313894607292225
ERX3440919,1.6629924184105342,1.4020587370054958
ERX3440920,1.206602132158259,1.4115532478227584
ERX3440921,21.90778119400573,1.3056480107302528
ERX3440922,21.342716469805623,1.3217617951191878
ERX3440923,20.12591105526265,0.9783062786954196
ERX3440924,20.058476906660086,1.084626481832081
ERX3440925,0.12588174450153855,-0.03529966500179249
ERX3440926,19.773154010848,0.9882208548618284
ERX3440927,20.057392904800974,1.1161943623074544
ERX3440928,19.602731157706998,0.9888100123885772
ERX3440929,19.613791337943304,0.7070825338149467
ERX3440930,19.440374494625896,0.7731551869943347
ERX3440931,21.165443170890946,1.4107448275315189
ERX3440932,20.607477413998488,1.3244681099983078
ERX3440933,21.31140683175107,1.2066301814459672
ERX3440934,19.34396943443666,1.0218555311748725
ERX3440935,18.86143050372619,1.0333500078152182
ERX3440936,0.4799223987553201,0.11060013637360112
ERX3440937,19.21072595055995,1.024051984203795
ERX3440938,0.09691544303719346,0.059482420470549975
ERX3440939,-0.027547548025788682,0.11625606754071872
ERX3440940,-0.9367520644048294,0.1258192827742599
ERX3440941,-0.7477302838896766,-0.26829021267959874
ERX3440942,-1.4799023359506804,-0.5210186407822777
ERX3440943,0.0679311046044534,-0.3648288285190837
SRX5347612,-1.4008464201560789,-0.1226733656955803
SRX5347613,-0.1854184306064293,-0.14905213000636142
SRX5347614,1.5862648507624868,0.2717254957019408
SRX5347615,-0.7937016197529453,-0.18190737157862105
SRX5347616,0.04951411222708302,0.08251801859204022
SRX5347617,0.6850125568627139,0.17701714295209214
SRX5347618,-0.8527952893198267,-0.18963408701127893
SRX5347619,-0.3002241040060669,0.28208482996704465
SRX5347620,1.0376007835185723,0.00957318438997934
SRX5347621,-0.18471271304434692,-0.1968473939645401
SRX5347622,0.917660916843686,-0.5869149269066058
SRX5347623,-1.0644585998016949,-0.18526186723937954
SRX8170783,2.1412464640664632,-0.2187603952032875
SRX8170784,-1.6018627575149869,-0.11540620901369357
SRX8170785,-0.5393837065514743,0.3341666042169802
SRX8170786,-2.1956772767017845,0.7390412530136476
SRX8170787,-2.316442639686468,0.8100633936242891
SRX8170788,-1.3787947408523484,1.1044248441631144
SRX5177009,3.075137583103676,2.2227321449634445
SRX5177010,0.05680570354699549,1.9481913772366217
SRX5177011,-0.7197351029690201,1.469518728035769
SRX5177012,0.4638010388939893,1.4923911446376277
SRX7354731,-0.24355534591994216,0.035095161892405365
SRX7354732,0.2435553459199495,-0.035095161892405365
SRX7354733,2.7568212805103682,1.3363395596583416
SRX7354734,2.801008720076644,1.7232894104611347
SRX7354735,-2.84612956691888,1.3917287076720373
SRX7354736,-1.6559725113549202,1.3756834760074217
SRX7354737,1.2284394581479692,2.00480512759644
SRX7354738,0.14043737320426025,1.9660758776834653
SRX2508581,0.13480252988809774,-0.08661523257718873
SRX2508582,-1.213976742682285,-0.1500397843725132
SRX2508583,0.8246563103898721,-0.9361690629847086
SRX2508584,0.3701379880965532,-1.2273034206084867
SRX2508585,-0.011474874413036051,-0.041669566592337226
SRX2508586,-0.6089466371499206,-0.020036301834332804
SRX2508587,2.016681240006539,-0.8866546084558359
SRX2508588,0.31225998313420195,-1.2261642607448635
SRX2508589,-0.12332765547506234,0.12828479916952684
SRX2508590,-1.1822348345618423,-0.06748399740866695
SRX2508591,-0.3179684298734236,-0.8688546247169526
SRX2508592,-1.0668576904190732,-0.6621118051167842
SRX1736086,-1.807026618473748,0.15771166809483272
SRX1736087,-0.7300440175741091,-0.6405388890500179
SRX1736088,2.5370706360479085,0.4828272209551861
SRX1736089,-2.4854011741844166,-2.781129076973848
SRX1736090,-0.8016871331909979,-4.577196616468914
SRX1736091,-2.951198483887533,-2.237576316440829
SRX1736092,-1.1692077396910354,-0.2640773670835541
SRX1736093,-0.6781238877784055,-0.5773820297960288
SRX1736094,-4.076845111381902,-0.04104334894979722
SRX1736095,-2.3000180689881127,-2.4600556115657217
SRX1736096,-3.4586343652773364,-2.6508212992790483
SRX1736097,-1.9224349549655095,-1.6980291620419037
SRX7176371,0.9076796776925028,-0.08852907644464825
SRX7176372,-0.2306775625458332,0.026502345160422717
SRX7176373,-0.6770021151466876,0.06202673128422731
SRX7176374,-0.11208214358077888,0.28678949120161606
SRX7176375,-0.5953386488838606,0.2946549082596421
SRX7176376,-0.8846630990601909,0.2900757395044433
