,BSU_13000
LBexp_1,-2.343
LBexp_2,-2.3298
LBexp_3,-2.4589
LBtran_1,-2.1361
LBtran_2,-2.2366
LBtran_3,-2.07
LBstat_1,-0.5043
LBstat_2,-0.6488
LBstat_3,-0.7976000000000001
LBGexp_1,-2.5615
LBGexp_2,-2.4038
LBGexp_3,-2.3721
LBGtran_2,-2.3237
LBGtran_3,-1.9651
LBGstat_1,-2.5593
LBGstat_2,-2.5291
LBGstat_3,-2.3832
S0_1,-2.0031
S0_2,-2.0616
S0_3,-1.85
S1_1,3.7428
S1_2,3.8208
S1_3,3.875
S2_1,3.2898
S2_2,3.5956
S2_3,3.0914
S3_1,3.977
S3_2,3.6943
S4_1,3.2052
S4_2,3.2212
S4_3,2.7363
S5_1,2.8227
S5_2,2.759
S5_3,3.0507
S6_1,2.1734
S6_2,-1.9459
S6_3,2.2749
S6/t_1,1.9675
S6/t_2,-2.1607
S6_4,1.2993999999999999
S6_5,2.0869
S6_6,2.2017
S7_4,1.5662
S7_5,1.5177
S7_6,1.5109
S8_4,1.2637
S8_5,-0.8133
G135_1,-2.3949
G135_3,-2.7874
G150_1,-2.3890000000000002
G150_2,-2.4206
G150_3,-2.1453
G180_1,-2.5816
G180_2,-2.482
G180_3,-3.0729
C30_1,-1.0114
C30_2,-0.6016
C90_1,-1.3414000000000001
C90_2,-1.4592
BI_1,-0.8012
BI_2,-0.7476
BC_2,3.0066
BC/t_1,2.626
BC/t_2,3.0171
BC_1,2.5048
Sw_1,3.4383
Sw_2,3.5266
BT_1,2.946
BT_2,2.1595
B36_1,1.4972
B36_2,1.1344
B60_1,1.1401
B60_2,0.6426000000000001
M9exp_1,0.5184
M9exp_2,0.1114
M9exp_3,-0.6298
M9tran_1,0.4722
M9tran_2,0.5227
M9tran_3,1.2822
M9stat_1,1.8791
M9stat_2,1.1608
M9stat_3,1.3078
M+G_1,-0.43960000000000005
M+G_2,-0.7516
M+G_3,-0.7223
Glu_1,0.6302
Glu_2,0.7611
Glu_3,1.1286
Fru_1,0.37870000000000004
Fru_2,2.1745
Fru_3,1.1126
Mal_1,-0.7155
Mal_2,-0.6905
Mal_3,-0.35810000000000003
G+S_2,1.983
G+S_3,2.2785
Pyr_1,2.6052
Pyr_2,2.7504
Pyr_3,2.5006
Gly_1,1.5215
Gly_2,2.5095
Gly_3,0.558
Glucon_1,1.6936
