,PSPTO_2129
SRX1828913,0.32057868510000004
SRX1828914,0.2057861524
SRX1828915,-0.2026889781
SRX1828916,-0.1346403586
SRX1828917,-0.11788970700000001
SRX1828918,0.0949683243
SRX3983989,0.4907385624
SRX3983990,0.40996478540000003
SRX3983993,-0.6342562165
SRX3983994,-0.7575331277
SRX3983995,0.16677887930000002
SRX3983996,-0.1358713149
SRX3983997,-0.7517001862
SRX3983998,0.17502606310000002
SRX3983999,0.4967807628
SRX3984000,0.3021564838
SRX3984001,-0.7865819792000001
SRX3984002,-0.6552421110000001
SRX3984003,-0.10454601200000001
SRX3984004,0.2268885109
SRX3984005,0.1147603472
SRX3984006,-0.2188780974
SRX3984007,-0.2941938966
SRX3984008,0.4945816731
SRX3984009,0.3045920646
SRX3984010,-0.7912992396
SRX3984011,0.2934952033
SRX3984012,0.4856546044
SRX3984013,0.2278489438
SRX3984014,0.5798902718
SRX3984015,-0.2566612719
SRX3984016,0.5404754738
SRX3984017,-0.951333827
SRX3984019,0.5040351348000001
SRX3984020,-1.020464725
SRX3984021,-0.47164501080000004
SRX3984022,-0.6381181966
SRX3984023,0.09350327750000001
SRX3984024,0.4312976316
SRX3984025,0.4400281937
SRX3984026,0.6427546534
SRX3984027,0.31937295400000004
SRX3984028,0.4638940432
SRX3984029,0.43896738620000003
SRX3984031,-0.3991106521
SRX3984032,-0.8844550381
SRX3984034,0.0404073478
SRX3984035,0.2925104119
SRX3984036,-0.4539578823
SRX3984037,0.5947710475
SRX3984038,-1.0039853768
SRX3984039,-0.021656692
SRX3984040,0.4369268
SRX3984041,-0.43686468380000004
SRX3984042,-0.4631575277
SRX3984043,-0.1155261528
SRX3984045,0.0714638382
SRX3984046,-0.11285670800000001
SRX3984047,0.012955252
SRX3984048,-0.2037108544
SRX3984049,-0.2087079359
SRX3984050,-0.4666581755
SRX3984051,-0.0450045338
SRX3984052,0.662913576
SRX3984056,-0.6976168952
SRX3984057,-0.6373160064
SRX3984058,-0.806460006
SRX3984059,0.1907730706
SRX3984061,0.3004125278
SRX3984062,0.3138008442
SRX3984063,0.45423289450000004
SRX3984064,0.6854355724
SRX3984065,0.3029130109
SRX3984066,0.3830028754
SRX3984067,0.33791034410000004
SRX3984068,0.1693720413
SRX3984069,-0.67794147
SRX3984070,-0.4623152077
SRX3984071,-0.5086316309
SRX3984073,0.428353374
SRX3984074,0.4841116
SRX3984077,0.4364065487
SRX3984078,0.2813710475
SRX3984079,0.0036555354000000003
SRX3984080,-0.021053917300000002
SRX3984082,0.43046154750000004
SRX3984084,-0.6437055498
