,-0.16151374216710485,-0.1366654741413964,-0.11181720611568796,-0.08696893808997952,-0.06212067006427108,-0.037272402038562635,-0.012424134012854193,0.012424134012854249,0.03727240203856269,0.06212067006427113,0.08696893808997957,0.11181720611568802,0.13666547414139646,0.1615137421671049,0.18636201019281334,0.21121027821852179,0.23605854624423023,0.26090681426993867,0.2857550822956471,0.31060335032135555
thresh,-0.04969653605141688,0.04969653605141688,1,,,,,,,,,,,,,,,,,
unreg,1,0,3,4,9,81,2879,2456,102,17,10,7,1,0,1,1,0,0,0,0
unreg_genes,['PA2501'],[],['napE' 'PA2319' 'rpmH'],['PA3993' 'PA4346' 'PA0722' 'lppL'],"['PA2149' 'PA2632' 'PA2142a' 'PA3369' 'PA1940' 'PA1414' 'PA2182' 'PA3520'
 'PA4940']",[],[],[],[],"['PA3808' 'acpP' 'PA3928' 'PA2376' 'PA0960' 'ccoQ2' 'rnpA' 'PA4797'
 'PA3612' 'PA4637' 'PA3434' 'PA3242' 'rpsO' 'PA4108a' 'PA0805' 'PA3031'
 'PA0039']","['PA3142' 'pqqA' 'rmf' 'PA3966' 'PA2690' 'PA4703' 'PA0445' 'PA5444' 'rpmF'
 'PA1159']",['PA0456' 'PA4738' 'PA4605' 'PA3577' 'rpmA' 'PA3990' 'PA1571'],['cspD'],[],['capB'],['rpmG'],[],[],[],[]
