k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.006629392998293042,,,
11,Chromium,False,0.005972529477439821,,,
7,Zinc - Steady,False,0.004406523955985904,,,
0,UC-1,False,-0.002442264179699123,,,
12,Zinc - Intermediate,False,-0.0019783463570322976,,,
14,UC-7,False,-0.0017772778857033699,,,
10,Copper,False,-0.001695051995338872,,,
4,UC-4,False,-0.0014974220562726259,,,
8,Zinc - Fast,False,0.0009827127744210882,,,
13,UC-6,False,0.0009634006815031172,,,
6,Iron,False,0.0008614816016051919,,,
2,UC-3,False,-0.000457115269091446,,,
5,Lead,False,-0.0004308753757504746,,,
9,UC-5,False,0.0004131142114897831,,,
1,UC-2,False,-0.00021601891771297232,,,
