,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.003335952788372933,,1.0,0.0,-0.003335952788372933
1,Cr__2,0.002326932797937027,,1.0,1.0,0.002326932797937027
2,Cr__3,0.009731694036325707,,1.0,2.0,0.009731694036325707
3,Cr__4,0.010774244365661316,,1.0,3.0,0.010774244365661316
4,Cr__5,0.017935813514975214,,1.0,4.0,0.017935813514975214
5,Cr__6,0.02316666004651514,,1.0,5.0,0.02316666004651514
6,Fe__1,-0.01915274665630761,,1.0,6.0,-0.01915274665630761
7,Fe__2,-0.02607507002215512,,1.0,7.0,-0.02607507002215512
8,Fe__3,-0.020590669759695916,,1.0,8.0,-0.020590669759695916
9,Fe__4,-0.007169036079797031,,1.0,9.0,-0.007169036079797031
10,Fe__5,0.003761407295813349,,1.0,10.0,0.003761407295813349
11,Fe__6,0.015549368042901959,,1.0,11.0,0.015549368042901959
12,Cd__1,-0.013761066689818658,,1.0,12.0,-0.013761066689818658
13,Cd__2,-0.018813479885615127,,1.0,13.0,-0.018813479885615127
14,Cd__3,-0.004742499317721459,,1.0,14.0,-0.004742499317721459
15,Cd__4,0.013983579964582457,,1.0,15.0,0.013983579964582457
16,Cd__5,0.02076861691108059,,1.0,16.0,0.02076861691108059
17,Cd__6,0.023850406234586487,,1.0,17.0,0.023850406234586487
18,Zn__1,-0.018017704209708992,,1.0,18.0,-0.018017704209708992
19,Zn__2,-0.025013557862266517,,1.0,19.0,-0.025013557862266517
20,Zn__3,-0.0039849495019373465,,1.0,20.0,-0.0039849495019373465
21,Zn__4,0.004929530472105372,,1.0,21.0,0.004929530472105372
22,Zn__5,0.005442603000093858,,1.0,22.0,0.005442603000093858
23,Zn__6,0.009964538641375016,,1.0,23.0,0.009964538641375016
24,Cu__1,0.002872164032164812,,1.0,24.0,0.002872164032164812
25,Cu__2,0.0066312603637722475,,1.0,25.0,0.0066312603637722475
26,Cu__3,0.009145304266519431,,1.0,26.0,0.009145304266519431
27,Cu__4,0.005474213544098642,,1.0,27.0,0.005474213544098642
28,Cu__5,0.007146884483583998,,1.0,28.0,0.007146884483583998
29,Cu__6,0.011693297687832022,,1.0,29.0,0.011693297687832022
30,Pb__1,0.003822771227805012,,1.0,30.0,0.003822771227805012
31,Pb__2,0.005014536754824866,,1.0,31.0,0.005014536754824866
32,Pb__3,0.018140006562404262,,1.0,32.0,0.018140006562404262
33,Pb__4,0.031240065390243182,,1.0,33.0,0.031240065390243182
34,Pb__5,0.03559675259026708,,1.0,34.0,0.03559675259026708
35,Pb__6,0.04019272731410788,,1.0,35.0,0.04019272731410788
