,-0.29708248536714127,-0.24756873780595107,-0.19805499024476086,-0.14854124268357066,-0.09902749512238046,-0.04951374756119026,-5.551115123125783e-17,0.04951374756119015,0.09902749512238035,0.14854124268357055,0.19805499024476075,0.24756873780595096,0.29708248536714116,0.34659623292833136,0.39610998048952156,0.44562372805071176,0.49513747561190197,0.5446512231730922,0.5941649707342824,0.6436787182954726
thresh,-0.32183935914773637,0.32183935914773637,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,93,3988,128,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['exoD'],[],[]
