,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.06540238827254931,3.0,0.0,-0.0754954196,2.0,0.0394221071,4.0,0.0360733125,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.06233501413333333,0.2678427381725298,3.0,1.0,0.3710095147,3.0,-0.0752758523,5.0,-0.10872862,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.8100216471750001,0.09929920484896843,4.0,6.0,0.9436618599000001,20.0,0.7366264749,40.0,0.7323612156,63.0,0.8274370383,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.619226849475,0.061770656667032305,4.0,7.0,0.6369442078,33.0,0.5402624456,81.0,0.6887216979,82.0,0.6109790466,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.5533069089499998,0.32132631302178977,4.0,8.0,1.4586139197999999,51.0,1.9344615593,65.0,1.6493207511999999,76.0,1.1708314055,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.6281737113666666,0.4639964109738095,3.0,9.0,1.4936722365000001,22.0,1.2462867368000001,49.0,2.1445621608,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.46906101665,0.013046049048660316,2.0,10.0,0.47828596640000004,26.0,0.4598360669,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.1023324846,0.332620191379727,3.0,11.0,2.1608722719,54.0,1.7443286382,83.0,2.4017965437,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.5784631803000002,0.1972446483951826,4.0,12.0,1.5269482708000002,48.0,1.8650209143,64.0,1.5074426738,78.0,1.4144408623,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.44309357385000003,0.1870605500271801,4.0,13.0,0.4347233616,38.0,0.6773523558,67.0,0.2194359479,72.0,0.44086263010000004,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.6833364567000001,0.09259582947820508,3.0,14.0,0.6810270549,41.0,0.7770653853,85.0,0.5919169299,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.7186098256,0.049855090220345226,4.0,15.0,0.7633119377,52.0,0.7529121978000001,71.0,0.6550160473000001,80.0,0.7031991196,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,1.4630129877666667,0.11862952378640679,3.0,16.0,1.5187214044,53.0,1.5435349445000002,77.0,1.3267826144,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.4498752419333334,0.12870774438668245,3.0,17.0,1.4450836272,50.0,1.5809118818,66.0,1.3236302168,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,1.4786345608333333,0.06444561373034399,3.0,18.0,1.4415405714,25.0,1.55304983,62.0,1.4413132811,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.4774722692,0.1413649962095977,4.0,19.0,0.5054040462,28.0,0.2755698413,56.0,0.5239945361,73.0,0.6049206532,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,1.45963774835,0.07508296979029988,4.0,21.0,1.461051709,34.0,1.3532252866,45.0,1.5182363079,58.0,1.5060376898999999,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.63457429805,0.11207289863567074,4.0,23.0,0.6323852653,42.0,0.7791519334,70.0,0.5057767753,79.0,0.6209832182,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.3950051968,0.1289157756330815,4.0,24.0,0.3312131069,29.0,0.5407806161000001,68.0,0.2511123784,74.0,0.4569146858,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.509332604175,0.16735421185130697,4.0,27.0,0.5185906598,31.0,0.6988879872,69.0,0.2910941758,75.0,0.5287575939,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,1.50618018935,0.12883759983015733,4.0,30.0,1.3351405613,32.0,1.627280483,59.0,1.4830324099,86.0,1.5792673032,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,1.9582366006,,1.0,35.0,1.9582366006,,,,,,,,,,,,,,,,,,,,,,,,,,
