,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.05170068848613951,0.14555682330148165,2.0,0.0,-0.05122352831831023,1.0,0.15462490529058925,,
1,Chrom__sac_sta,-0.5433675946030609,0.0689587892861007,2.0,2.0,-0.4946063670764449,3.0,-0.592128822129677,,
2,Chrom__sac_MW001,0.0,0.12426689333889893,2.0,4.0,0.08786996295692084,5.0,-0.08786996295692084,,
3,Chrom__sac_fadR,-0.22991150278245434,0.12746628328051002,2.0,6.0,-0.13977922950216026,7.0,-0.3200437760627484,,
4,FadR__wt_p,0.0,0.07179435742552608,2.0,8.0,-0.05076627698652025,9.0,0.05076627698652025,,
5,FadR__ko_p,-0.056890550029071285,0.05629302114141345,2.0,10.0,-0.017085373046500152,11.0,-0.09669572701164242,,
6,GDGT__75_2.4_log,-5.921189464667501e-16,0.021788967449415407,3.0,12.0,0.02233622111468847,27.0,-0.02119701988231526,50.0,-0.0011392012323749867
7,GDGT__80_3.5_stat,-0.6265380464397872,0.07867262053034653,3.0,13.0,-0.6009509403397413,20.0,-0.5638441421066087,42.0,-0.7148190568730115
8,GDGT__80_2.4_log,-0.11967520941623633,0.29006958716642905,3.0,14.0,0.08684339039957756,37.0,0.0054356208297132716,41.0,-0.4513046394779998
9,GDGT__75_3.5_stat,-0.5904530603130311,0.26939764775105735,3.0,15.0,-0.28059213851517306,24.0,-0.7216190630708823,28.0,-0.7691479793530379
10,GDGT__80_1.6_stat,-0.9793787126584755,0.13705736165597004,3.0,16.0,-1.10217295703041,17.0,-1.0044448806362514,33.0,-0.8315183003087654
11,GDGT__75_2.4_stat,-0.5721679533949064,0.05933941023966546,3.0,18.0,-0.5251729010113628,26.0,-0.6388483974616008,31.0,-0.5524825617117557
12,GDGT__80_2.4_stat,-0.4367246532034663,0.1644360518540053,3.0,19.0,-0.4806660733236416,29.0,-0.5747260621132161,30.0,-0.2547818241735413
13,GDGT__80_1.6_log,-0.11253333318314505,0.10965390457835225,2.0,21.0,-0.19007035269408054,39.0,-0.03499631367220957,,
14,GDGT__65_3.5_stat,-0.2528609463165772,0.4274732065938969,3.0,22.0,-0.0983541830478405,23.0,0.07587715894728042,34.0,-0.7361058148491715
15,GDGT__75_1.6_stat,-0.6471664934593431,0.1029882002032423,3.0,25.0,-0.6645476096026837,32.0,-0.7403581810554627,38.0,-0.5365936897198829
16,GDGT__75_1.6_log,0.06994183354761763,0.05065187730720496,2.0,35.0,0.034125547623863994,36.0,0.10575811947137126,,
17,GDGT__65_2.4_stat,0.1294312182305699,0.1470509809958293,3.0,40.0,0.23462701568542246,46.0,-0.03859793345814922,49.0,0.1922645724644365
18,GDGT__65_2.4_log,-0.28643357441608747,0.13422960046284457,3.0,43.0,-0.3584462341710477,44.0,-0.369289426357204,47.0,-0.13156506272001067
19,GDGT__80_3.5_log,-0.17676585241905643,0.11614258504655865,3.0,45.0,-0.04958126337731095,51.0,-0.2035184903996079,52.0,-0.2771978034802505
20,GDGT__65_1.6_log,-0.43766995282588894,0.16806271509984627,3.0,48.0,-0.4249736744662425,53.0,-0.27631543969039285,54.0,-0.6117207443210315
21,NutLim__t0,0.0,0.5232740944399832,2.0,55.0,-0.370010660597762,56.0,0.370010660597762,,
22,NutLim__t05,-0.9562884939731701,0.23486664655682973,3.0,57.0,-0.8281994645348423,58.0,-1.2273529161119132,59.0,-0.8133131012727546
23,NutLim__t1,-1.216739005365498,0.2717241330974376,3.0,60.0,-0.9197129049046406,61.0,-1.4528056177240118,62.0,-1.2776984934678417
24,NutLim__t15,-1.3530893602332892,0.05998124868094431,3.0,63.0,-1.2839866177033663,64.0,-1.3916852864129066,65.0,-1.383596176583595
25,NutLim__t2,-1.5371658365601857,0.20832695225013664,3.0,66.0,-1.6965137776495762,67.0,-1.6135568982512858,68.0,-1.3014268337796953
26,NutLim__t4,-1.6894081268439805,0.025404176665774613,2.0,69.0,-1.7073715924348107,70.0,-1.6714446612531502,,
27,UV_irr__wt0,-6.013708050052932e-16,0.15717275143786624,3.0,71.0,0.07847316329263876,72.0,-0.1809572427253752,73.0,0.10248407943273463
28,UV_irr__wt1,-0.35827621252156483,0.09890771642382046,3.0,74.0,-0.3640943809412498,75.0,-0.2565878387042595,76.0,-0.4541464179191852
29,UV_irr__wt2,-0.2911346977254989,0.024007478047923095,3.0,77.0,-0.29373889044386026,78.0,-0.3137339117370015,79.0,-0.26593129099563484
30,UV_irr__mut0,-0.33255116801703427,0.13159316511921412,3.0,80.0,-0.2821928560024389,81.0,-0.4818866424876838,82.0,-0.2335740055609801
31,UV_irr__mut1,-0.22305333828168195,0.04610773937668825,3.0,83.0,-0.2757034743181315,84.0,-0.1898802039717129,85.0,-0.20357633655520144
32,UV_irr__mut2,-0.05809025492255535,0.12435062659842552,3.0,86.0,-0.16907208053820003,87.0,-0.08150025543444707,88.0,0.07630157120498103
33,YtrA__overexpr,-0.12313029452841977,0.09685077791630374,3.0,89.0,-0.18782379159369,90.0,-0.16978441156757818,91.0,-0.01178268042399111
34,YtrA__wt,-1.1796119636642288e-15,0.18057449814829316,3.0,92.0,-0.09347559910762547,93.0,0.20814995417703308,94.0,-0.11467435506941115
