,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.42798570520307366,2.0,0.0,-0.30263159440000004,1.0,0.30263159440000004,,,,,,,,
1,fur__wt_dpd,-3.5704472633,0.3029445567479099,2.0,2.0,-3.3562331129,3.0,-3.7846614137,,,,,,,,
2,fur__wt_fe,-0.11755152,0.16542734833303763,2.0,4.0,-0.0005767202,5.0,-0.23452631980000002,,,,,,,,
3,fur__delfur_dpd,-1.8493577848,0.3002240703218401,2.0,6.0,-2.0616482608,7.0,-1.6370673088,,,,,,,,
4,fur__delfur_fe2,-0.13126901465000002,0.0639586880698697,2.0,8.0,-0.1764946367,9.0,-0.0860433926,,,,,,,,
5,acid__wt_ph5,-0.81871572935,0.0007507248751161159,2.0,10.0,-0.8181848867,11.0,-0.8192465720000001,,,,,,,,
6,acid__delgadx_ph5,0.2913308101,,1.0,12.0,0.2913308101,,,,,,,,,,
7,acid__delgadw_ph5,-0.7183108140500001,0.33958970361882357,2.0,13.0,-0.47818463180000004,14.0,-0.9584369963,,,,,,,,
8,acid__delgade_ph5,-0.7371891624,0.06146439824416559,2.0,15.0,-0.6937272696,16.0,-0.7806510552,,,,,,,,
9,oxidative__wt_pq,-3.2713022178499997,0.2319077934379734,2.0,17.0,-3.1073186445,18.0,-3.4352857912,,,,,,,,
10,oxidative__deloxyr_pq,-2.9661373380000002,0.04760837711598563,2.0,19.0,-2.9324731317,20.0,-2.9998015443,,,,,,,,
11,oxidative__delsoxr_pq,-4.7061536919,0.05854792543571769,2.0,21.0,-4.747553327,22.0,-4.6647540568,,,,,,,,
12,oxidative__delsoxs_pq,-5.26517040125,0.11098127077541994,2.0,23.0,-5.1866947921,24.0,-5.3436460104,,,,,,,,
13,nac_ntrc__wt_csn,-1.41298374025,0.13993404247087204,2.0,25.0,-1.5119320506,26.0,-1.3140354299,,,,,,,,
14,nac_ntrc__wt_cytd,-1.1383112525499999,0.27977762342772405,2.0,27.0,-1.3361439072999999,28.0,-0.9404785978,,,,,,,,
15,nac_ntrc__wt_gln,-1.7745585091000002,0.22959129359158326,2.0,29.0,-1.6122129485,30.0,-1.9369040697000002,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-3.16663204965,0.8875132185791282,2.0,31.0,-3.7941986649,32.0,-2.5390654344,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-1.4258732706,0.11377480309975359,2.0,33.0,-1.5063242054,34.0,-1.3454223358,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-2.1787473877499997,0.12043107351778298,2.0,35.0,-2.093589759,36.0,-2.2639050165,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-1.2592765883500001,0.3475640540988714,2.0,37.0,-1.0135116888,38.0,-1.5050414879,,,,,,,,
20,misc__wt_no_te,-1.0133750736,0.5328468252952572,2.0,39.0,-1.3901546771,40.0,-0.6365954701000001,,,,,,,,
21,misc__bw_delcbl,0.6891331376500001,0.25847597733867855,2.0,41.0,0.871903254,42.0,0.5063630213,,,,,,,,
22,misc__bw_delfabr,0.6619467317500001,0.0657375763982906,2.0,43.0,0.7084302178,44.0,0.6154632457,,,,,,,,
23,misc__bw_delfadr,-0.02526506025,0.03211135722938246,2.0,45.0,-0.0025589018,46.0,-0.0479712187,,,,,,,,
24,misc__nitr_031,-1.4461339716000001,,1.0,47.0,-1.4461339716000001,,,,,,,,,,
25,omics__wt_glu,-0.16198475925000003,0.23063553665309217,2.0,48.0,0.0010991927,49.0,-0.3250687112,,,,,,,,
26,omics__wt_gly,1.2905659882,0.12080132360866831,2.0,50.0,1.3759854233,51.0,1.2051465531,,,,,,,,
