,new_4140150_4140220_c
M9exp_1,9.5841
M9exp_2,8.677
M9exp_3,8.636000000000001
M9tran_1,9.1212
M9tran_2,8.3896
M9tran_3,9.3758
M9stat_1,10.854
M9stat_2,9.1822
M9stat_3,8.863
MG-0.1_1,7.9756
MG-0.1_2,7.7169
MG-0.1_3,8.9472
MG-0.2_2,7.9084
MG-0.2_3,8.3427
MG+5_1,8.4072
MG+5_2,8.1999
MG+5_3,8.6466
MG+10_1,9.2198
MG+10_2,8.5507
MG+10_3,8.0818
MG+15_1,8.3644
MG+15_2,9.7597
MG+15_3,8.8492
MG+25_1,9.0256
MG+25_2,8.4796
MG+25_3,8.8644
MG+45_1,8.7517
MG+45_2,8.1385
MG+45_3,9.1945
MG+60_2,8.3941
MG+60_3,8.419
MG+90_2,7.739
MG+90_3,8.4506
MG+120_1,8.0729
MG+120_2,8.9911
MG+120_3,8.5266
MG+150_1,9.6601
MG+150_3,8.9473
GM-0.1_1,8.2118
GM-0.1_2,8.9087
GM-0.1_3,9.329
GM-0.2_1,8.4273
GM-0.2_2,9.3817
GM-0.2_3,9.087
GM+5_1,8.1445
GM+5_2,8.3972
GM+5_3,8.8018
GM+10_2,8.3122
GM+10_3,7.9011
GM+15_1,8.3618
GM+15_2,8.3751
GM+15_3,8.5646
GM+25_1,9.0545
GM+25_2,9.1532
GM+25_3,8.1693
GM+45_1,9.4779
GM+45_2,7.7923
GM+45_3,8.4886
GM+60_1,9.0077
GM+60_2,7.9806
GM+60_3,8.2071
GM+90_1,9.1784
GM+90_2,9.0578
GM+90_3,9.467
GM+120_1,8.0662
GM+120_3,8.9908
GM+150_1,8.8044
GM+150_2,7.9423
GM+150_3,9.8154
BT_1,12.2019
BT_2,11.6548
B36_1,12.6944
B36_2,12.5671
B60_1,12.1852
B60_2,11.8543
S0_1,8.0273
S0_2,8.1455
S0_3,7.9429
S1_1,9.4213
S1_2,9.3049
S1_3,9.4313
S2_1,9.553
S2_2,9.616
S2_3,8.7348
S3_1,12.908
S3_2,13.1108
S4_1,14.0835
S4_2,13.8633
S4_3,13.5734
S5_1,13.7881
S5_2,14.0538
S5_3,14.232
S6_1,13.7713
S6_2,11.5427
S6_3,14.1115
S6/t_1,13.4892
S6/t_2,10.7999
S6_4,12.5807
S6_5,13.2092
S6_6,13.3172
S7_4,12.6778
S7_5,12.487
S7_6,12.6319
S8_4,12.3543
S8_5,11.3354
G135_1,7.7357
G135_3,7.5907
G150_1,8.042
G150_2,8.192
G150_3,8.068
G180_1,7.8385
G180_2,7.6582
G180_3,7.5283
T-5.40H_1,9.8581
T-4.40H_1,9.5516
T-3.40H_1,9.9102
T-2.40H_1,9.1999
T-1.40H_1,9.0322
T-1.10H_1,8.6338
T-0.40H_1,9.7075
T0.0H_1,8.8399
T0.30H_1,9.9457
T1.0H_1,9.508
T1.30H_1,9.3576
T2.0H_1,8.8016
T2.30H_1,10.2422
T3.0H_1,10.091
T3.30H_1,10.7601
T4.0H_1,11.5154
T5.0H_1,11.2643
LBexp_1,8.4757
LBexp_2,8.9413
LBexp_3,8.5167
LBtran_1,9.6341
LBtran_2,9.5136
LBtran_3,9.6088
LBstat_1,9.1275
LBstat_2,8.7326
LBstat_3,8.8116
LBGexp_1,7.619
LBGexp_2,8.2774
LBGexp_3,8.6326
LBGtran_2,7.855
LBGtran_3,8.3755
LBGstat_1,7.6357
LBGstat_2,7.746
LBGstat_3,7.8610000000000015
Mt0_1,8.1206
Mt0_3,8.0622
M0t45_1,8.4177
M0t45_2,8.8707
M0t45_3,9.116
M0t90_1,7.673999999999999
M0t90_2,9.1486
M0t90_3,9.2644
M40t45_1,8.4846
M40t45_2,8.7333
M40t45_3,9.4428
M40t90_1,8.8971
M40t90_2,9.4176
M40t90_3,10.0201
dia0_1,8.6884
dia0_2,8.6055
dia0_3,8.0169
dia5_1,9.1928
dia5_2,9.4197
dia5_3,9.4366
dia15_1,10.4429
dia15_2,10.2776
dia15_3,8.9955
C30_1,9.8694
C30_2,9.554
C90_1,10.7729
C90_2,9.1276
SMM_1,9.1428
SMM_2,9.6008
SMM_3,9.5195
Salt_1,9.396
Salt_2,9.2964
Salt_3,9.1175
M+G_1,10.5425
M+G_2,8.7808
M+G_3,8.468
Glu_1,9.7151
Glu_2,8.6932
Glu_3,9.0351
Fru_1,8.6488
Fru_2,9.4194
Fru_3,8.8614
Mal_1,8.1498
Mal_2,8.4716
Mal_3,8.3277
G+S_2,11.1967
G+S_3,11.805
Pyr_1,11.4644
Pyr_2,11.6338
Pyr_3,11.1217
Gly_1,8.3407
Gly_2,8.7476
Gly_3,8.3195
Glucon_1,9.9284
Glucon_2,9.8091
Glucon_3,8.6066
BI_1,8.8682
BI_2,9.5926
BC_2,10.3525
BC/t_1,10.154
BC/t_2,11.2401
BC_1,9.421
Sw_1,9.3204
Sw_2,9.5512
BMM_1,8.5814
BMM_2,8.7699
BMM_3,8.7357
Heat_1,9.2191
Heat_2,8.2153
Heat_3,8.7222
Cold_1,9.1622
Cold_2,8.6888
Cold_3,8.3813
Etha_1,8.3985
Etha_2,8.2922
Etha_3,8.3024
SMMPr_1,9.9915
SMMPr_2,10.0605
SMMPr_3,9.5856
HiTm_1,7.9452
HiTm_2,8.7504
HiTm_3,9.0469
LoTm_1,13.1992
LoTm_2,13.0089
LoTm_3,13.5836
HiOs_1,10.1042
HiOs_2,9.997
HiOs_3,10.2219
Oxctl_1,8.3083
Oxctl_2,8.3963
Oxctl_3,8.9341
Diami_1,8.3364
Diami_2,8.6723
Diami_3,9.1418
Paraq_1,8.3365
Paraq_2,9.0739
Paraq_3,8.0889
H2O2_1,9.5423
H2O2_2,9.5928
H2O2_3,9.1486
HPh_1,8.8364
HPh_2,7.9807
HPh_3,8.2558
LPh_1,8.584
LPh_2,8.3487
LPh_3,8.4874
LPhT_1,8.1717
LPhT_2,8.051
LPhT_3,9.1262
aero_1,9.3478
aero_2,8.9132
aero_3,9.6826
nit_1,11.3494
nit_2,10.3432
nit_3,11.0253
ferm_1,10.9356
ferm_2,9.3015
ferm_3,11.0658
