,-0.0576199501867767,-0.02880997509338835,0.0,0.028809975093388347,0.0576199501867767,0.08642992528016505,0.11523990037355339,0.14404987546694176,0.1728598505603301,0.20166982565371847,0.2304798007471068,0.2592897758404952,0.2880997509338835,0.31690972602727185,0.34571970112066025,0.3745296762140486,0.40333965130743693,0.43214962640082527,0.46095960149421367,0.489769576587602
thresh,-0.07202493773347088,0.07202493773347088,2,,,,,,,,,,,,,,,,,
unreg,2,88,4025,74,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
EvgA,0,1,2,3,0,0,1,0,4,1,0,2,2,0,1,1,0,0,0,0
unreg_genes,[],[],[],[],[],['asr'],['ogrK'],[],['ypdI'],[],[],[],[],[],[],[],[],[],[],[]
EvgA_genes,[],['gadE'],['acrD' 'evgS'],['evgA' 'mdtF' 'mdtE'],[],[],['emrY'],[],['yegZ' 'emrK' 'yfdE' 'ydeP'],['safA'],[],['yegR' 'ydeO'],['oxc' 'yfdV'],[],['frc'],['yfdX'],[],[],[],[]
