,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.333333296522944e-11,0.09536045836785935,3.0,0.0,-0.0954950291,1.0,0.0952253155,2.0,0.0002697135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.06045643836666667,0.2750010354889214,3.0,3.0,0.1343284675,4.0,-0.2439356698,5.0,0.2909765174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.08499619846666667,0.05363747550684975,3.0,6.0,-0.1467820612,7.0,-0.0578260555,8.0,-0.0503804787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761903834212451e-12,0.24864868571079848,21.0,9.0,0.1492513276,10.0,-0.3314633665,11.0,-0.2056799837,12.0,0.1297589482,13.0,0.3278750414,14.0,0.209960484,15.0,-0.0847447819,16.0,-0.6138583952000001,17.0,-0.1700372407,18.0,0.3834759017,19.0,0.047346019600000004,20.0,0.1360181497,21.0,0.2359328401,22.0,0.0318884263,23.0,0.1687291783,24.0,0.1606643774,25.0,0.0189599475,26.0,0.0677956266,27.0,-0.0807163443,28.0,-0.39458216300000004,29.0,-0.18657399300000002
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.0340310613047619,0.34016628266152127,21.0,30.0,0.0845870548,31.0,-0.21554063010000002,32.0,-0.1224464809,33.0,0.5172517547000001,34.0,0.022945337700000002,35.0,0.1850401099,36.0,-0.1422721683,37.0,-0.052312246900000005,38.0,-0.15801882620000002,39.0,0.2469782928,40.0,0.2318568169,41.0,-0.4011506521,42.0,-0.0320340957,43.0,0.130390629,44.0,0.6113970716,45.0,-0.7227778297,46.0,0.3988044893,47.0,-0.6582326408,48.0,-0.197541518,49.0,-0.24269987380000002,50.0,-0.1988768816
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.3129646346357427e-18,0.15661063579300513,3.0,51.0,-0.1301336553,52.0,0.17381339110000002,53.0,-0.0436797358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.307195327325,0.5279062879281821,4.0,54.0,1.043798456,55.0,-0.210944337,56.0,0.174098108,57.0,0.2218290823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-6.938893903907228e-18,0.2626067858437524,4.0,58.0,-0.3459724712,59.0,0.2610321282,60.0,-0.0454070673,61.0,0.1303474103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.211216461425,0.2811509799524199,4.0,62.0,-0.5573070637,63.0,-0.024262639000000003,64.0,-0.31838977350000003,65.0,0.055093630500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.019406295025,0.44788265911237063,4.0,66.0,0.6492466312,67.0,-0.2556558913,68.0,-0.18364787130000002,69.0,-0.2875680487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.155381024325,0.24379601500737214,4.0,70.0,-0.1493419774,71.0,0.1242099606,72.0,0.2048600525,73.0,0.4417960616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666686549389926e-11,0.5432928229564197,6.0,74.0,-0.414500297,75.0,-0.5152386097,76.0,-0.5269075216,86.0,0.5604985216,88.0,0.2977019617,90.0,0.5984459451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.2735331563166667,0.20589188808805123,6.0,77.0,0.3313176309,78.0,0.34291556900000003,79.0,0.4594991855,87.0,0.4701157285,89.0,0.0003536785,91.0,0.0369971455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.3242173969,0.07902537410912801,3.0,80.0,0.3926348237,82.0,0.3422992327,84.0,0.23771813430000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
