locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b2238,0.5578830794,yfaH,putative uncharacterized protein YfaH,Transcription,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12881
b1436,-0.10297688170000001,yncJ,protein YncJ,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G6747
b2848,-0.10662095710000001,yqeJ,protein YqeJ,No COG annotation,yqeIJ,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7468
