,PSPTOB0042
SRX1828913,0.0927497428
SRX1828914,1.2074626535
SRX1828915,-0.058321744200000004
SRX1828916,1.1107682853
SRX1828917,-0.034427998700000004
SRX1828918,0.9506492325
SRX3983989,2.2451202323
SRX3983990,0.5223950832
SRX3983993,1.5814989923
SRX3983994,1.411449895
SRX3983995,1.1843780552
SRX3983996,1.3341515983
SRX3983997,1.9901727963
SRX3983998,1.0942466075
SRX3983999,1.358258065
SRX3984000,1.6102128384
SRX3984001,2.0455525147999998
SRX3984002,2.278460621
SRX3984003,2.0172591407
SRX3984004,1.0343048763
SRX3984005,1.8628888365
SRX3984006,2.2043750522
SRX3984007,1.3396493676
SRX3984008,1.0595627069
SRX3984009,0.5465460155
SRX3984010,2.7683583032
SRX3984011,0.9080097020000001
SRX3984012,0.6279274143
SRX3984013,0.7962346463000001
SRX3984014,0.9783637165
SRX3984015,1.6413352213999999
SRX3984016,1.1449417673
SRX3984017,3.0084277221
SRX3984019,0.5274221341
SRX3984020,2.3020801572
SRX3984021,2.7240285532
SRX3984022,3.0649611762
SRX3984023,0.06356863060000001
SRX3984024,1.185770506
SRX3984025,1.5975924422
SRX3984026,2.2603082889
SRX3984027,1.5033158789
SRX3984028,1.2473300355
SRX3984029,1.5503365051
SRX3984031,2.0151347414
SRX3984032,2.2888935021
SRX3984034,-0.0152692259
SRX3984035,0.0601333428
SRX3984036,3.3640809453
SRX3984037,3.2898617988
SRX3984038,3.0938967884
SRX3984039,3.4039949497
SRX3984040,1.5378462729
SRX3984041,2.9810027067
SRX3984042,1.0828053978
SRX3984043,0.3237805592
SRX3984045,0.8349558338
SRX3984046,0.0365523738
SRX3984047,2.6546825188
SRX3984048,1.9448666514
SRX3984049,1.6152271981
SRX3984050,1.5295858504000002
SRX3984051,2.5750956922
SRX3984052,0.8855793496000001
SRX3984056,2.3379460355
SRX3984057,2.6039554343
SRX3984058,2.4596977335
SRX3984059,0.19181685880000002
SRX3984061,0.40911890030000003
SRX3984062,0.6757361328
SRX3984063,0.7958494898
SRX3984064,0.7685389835
SRX3984065,1.0343007862
SRX3984066,1.1060267203
SRX3984067,1.0211859235
SRX3984068,1.0866430818
SRX3984069,1.3537558216
SRX3984070,2.2098403964
SRX3984071,1.9196978052
SRX3984073,1.6299219491999999
SRX3984074,1.6732386754
SRX3984077,-0.001646833
SRX3984078,0.5913370164
SRX3984079,1.5876333947
SRX3984080,-0.0848517785
SRX3984082,1.0848002407
SRX3984084,1.9162449583
SRX6997963,1.2521188173
SRX6997964,0.6061775429
SRX6997965,0.8458947584000001
SRX6997967,-0.039897302600000004
SRX6997968,-0.5592486892
SRX6997969,0.6547611763
SRX6997971,-1.2122215146
SRX6997972,1.0341617216
SRX6997973,0.9036267520000001
SRX3159100,0.0111399779
SRX3159101,0.1727473814
SRX3159102,-0.1906697447
SRX3159103,0.0067823853
SRX3159000,-0.8816251506
SRX3159001,0.6074864562
SRX3159002,0.0091101498
SRX3159003,-0.5369139841
SRX3159004,-1.2230832623
SRX3159005,0.1797117456
SRX3159006,-0.9770044986
SRX3159007,0.1626029397
SRX3159008,-0.4477843341
SRX3159009,-0.5564062710000001
SRX3159010,0.046963379
SRX3159012,-1.5054099726999999
SRX3159013,0.3167383221
SRX3159014,-0.5120274058000001
SRX3159015,-1.1654096252
SRX3159016,0.0529024219
SRX3159017,0.1797928922
SRX3159018,-0.14202566590000001
SRX3159019,0.8452467654
SRX3159020,0.2392374598
SRX3159021,-0.6964829361
SRX3159022,-0.6599247095
SRX3159023,-0.5163915993
SRX3159024,1.1832363499
SRX3159025,-2.1611059347
SRX3159026,1.1105213407
SRX3159027,-0.24898062410000002
SRX3159028,-0.0233050918
SRX3159029,0.43176035620000003
SRX3159030,-0.0772408074
SRX3159034,-0.1508045922
SRX3159036,-0.0886203753
SRX3159037,-0.9653993123000001
SRX3159041,-0.9293285359000001
SRX3159042,0.18863435820000002
SRX3159043,-0.1934505595
SRX3159045,-0.5998489049
SRX3159047,-0.3125585225
SRX3159048,0.0929135856
SRX3159049,-0.0181990996
SRX3159050,-0.4652225088
SRX3159051,0.5119012390000001
SRX3159052,-2.1611059347
SRX3159053,-0.9440898480000001
SRX3159054,0.22239387900000002
SRX3159055,-1.5645609181
SRX3159056,-0.45717415650000004
SRX3159057,-0.6752713485
SRX3159058,-0.1563656837
SRX3159060,1.18244985
SRX3159061,-0.787155739
SRX3159062,-1.4904225054
SRX3159063,0.0319657158
SRX3159066,0.29705671780000004
SRX3159069,0.3303191769
SRX3159070,-0.2357525721
SRX3159071,-0.6320260225000001
SRX3159073,0.7458840812
SRX3159074,0.0182333706
SRX3159075,0.0027951745000000003
SRX3159076,-0.3990888114
SRX3159080,0.5951362086
SRX3159082,-0.5975865265
SRX3159083,0.044615776100000004
SRX3159086,-0.13307411430000002
SRX3159087,-0.45123116560000004
SRX3159088,0.7016856041
SRX3159089,-1.44847546
SRX3159090,0.48552493090000004
SRX3159091,-0.19304789020000002
SRX3159092,-0.08548949530000001
SRX3159093,-0.6157788081000001
SRX3159094,0.1357754762
SRX3159095,-2.1611059347
SRX3159096,-0.40414181050000003
SRX3159097,-0.8421076971
SRX3159098,-0.3087796927
SRX3159099,-0.3225066173
SRX3158988,-0.5013213161
SRX3158989,-2.2972253647
SRX3158990,0.16280963
SRX3158991,0.0744175675
SRX3158992,1.1182357553
SRX3158996,-0.6169144392
SRX3644656,-0.11455525820000001
SRX3644657,-0.14828701290000001
SRX3644658,0.2628422711
SRX3644659,0.2798109051
SRX3644660,-0.165611154
SRX3644661,0.168488464
SRX3644662,0.2030225027
SRX3644663,0.1255137948
SRX3644664,0.6008967538000001
SRX3644665,-0.0123796618
SRX3644666,0.7272650226
SRX3644667,0.2508653739
SRX3644668,0.1857191439
SRX3644669,-0.17021794110000002
SRX3644670,0.3240934414
SRX3644671,0.0604513034
SRX3644672,0.033544065000000005
SRX3644673,-0.2045465366
