,-0.08747404717110546,-0.0656055353783291,-0.04373702358555273,-0.021868511792776366,0.0,0.021868511792776366,0.04373702358555273,0.06560553537832908,0.08747404717110546,0.10934255896388184,0.1312110707566582,0.15307958254943455,0.17494809434221092,0.1968166061349873,0.21868511792776363,0.24055362972054,0.2624221415133164,0.28429065330609277,0.30615916509886915,0.32802767689164547
thresh,-0.09840830306749365,0.09840830306749365,2,,,,,,,,,,,,,,,,,
unreg,4,2,30,674,2946,616,41,3,1,2,0,0,0,0,0,0,0,0,0,0
CcpN,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['putB' 'putC'],[],[],[],[],[],[],[],[],[],[]
CcpN_genes,[],[],[],[],['thyB' 'dfrA'],[],[],[],[],[],[],[],[],['speD'],[],['pckA'],['rgpA'],['gapB'],[],[]
