,A,Fnr
codY:wt:1,3.4775461749881007,0.2685687146295717
codY:wt:2,-3.4775461749880874,-0.2685687146295717
codY:ctrl:1,0.13921296749024775,-0.15865247816094996
codY:ctrl:2,-3.0473818870195597,-0.9398296862027142
codY:codYR61K:1,2.367117714532018,-0.06588917639528535
codY:codYR61K:2,-2.522574303475433,-0.575017417923986
codY:codYR61H:1,2.5533166649458736,-0.2016370958372544
codY:codYR61H:2,-3.293902290118233,-0.7719453444854691
codY:codYF71Y:1,-3.150787485508489,-0.3966052788046355
codY:codYF71Y:2,-2.5884909849318496,-0.4290160727538997
decay:wt:1,-3.9186897660401465,-0.17963251672944305
decay:wt:2,0.4812038349373866,0.15124390361691642
decay:wt:3,3.4374859311027004,0.028388613112525718
decay:delpnpA:1,-7.250023469484132,-1.862922573412104
decay:delpnpA:2,-9.882552119930251,-1.6913407207734288
decay:delpnpA:3,-9.286398624041471,-1.5326076890021536
ecm_tasA:deltasA:1,9.608523196142306,0.9038625103171628
ecm_tasA:deltasA:2,8.196887240650659,1.5008517184183887
ecm_tasA:deltasA:3,9.663643471114897,1.02611785010492
ecm_tasA:delcssRS:1,-0.8332718021019291,0.10800245666128117
ecm_tasA:delcssRS:2,-0.02213157010454089,0.39295299744193546
ecm_tasA:delcssRS:3,0.10022024585815248,0.23542391737371826
ecm_tasA:wt:1,-0.5173046149379956,-0.2328965990452643
ecm_tasA:wt:2,0.5173046149380043,0.2328965990452643
heatshock:wt_37C:1,1.7097713421848504,0.35011692488980106
heatshock:wt_37C:2,-1.1671779103143398,0.2333544559763867
heatshock:wt_37C:3,-0.5425934318704834,-0.5834713808661873
heatshock:wt_48C:1,-0.2427810239425676,1.3482753152970668
heatshock:wt_48C:2,-0.1663087864974455,0.542608573019697
heatshock:wt_48C:3,0.3303520200555098,1.419936712017032
heatshock:wt_53C:1,5.1943175325858055,-0.0412926929715125
heatshock:wt_53C:2,4.858654671281443,-0.9123749804125292
heatshock:wt_48_53C:1,3.858674134899333,0.7437032077291601
heatshock:wt_48_53C:2,4.823247224073147,0.39945943364581016
heatshock:wt_48_53C:3,3.6413291204233396,0.8752105305837325
heatshock:delrelA_37C:1,6.626069844163862,0.3160934529000379
heatshock:delrelA_37C:2,4.612178944137399,0.03404788768661682
heatshock:delrelA_48C:1,4.017958053889761,1.3784162069081685
heatshock:delrelA_48C:2,3.581676020021572,2.5179727181150766
heatshock:delrelA_48C:3,11.599542653040984,3.766572196671365
heatshock:ppGpp_null_37C:1,-1.231595182141779,-0.9168369091343216
heatshock:ppGpp_null_37C:2,-0.6218817253133339,-0.4829849316675516
heatshock:ppGpp_null_37C:3,-1.6792458202044227,-0.6774236487408971
heatshock:ppGpp_null_48C:1,1.6081646065039727,-0.2777831929645376
heatshock:ppGpp_null_48C:2,3.1433117704932974,0.21446184160350248
heatshock:ppGpp_null_48C:3,-0.5000707042239737,1.227569026195762
ldar:yfiJKplus:1,5.197361360958056,-1.8776235060739528
ldar:yfiJKplus:2,6.637387033020869,-1.0620750980265452
ldar:yfiJ_A152E:1,6.3723806329868165,-0.5415813389219489
ldar:yfiJ_A152E:2,6.285962560841472,-1.2420157530419944
ldar:wt:1,-0.013499266282690369,0.0231333555333606
ldar:wt:2,0.14327321888006042,0.2654812616236697
ldar:wt:3,-0.129773952597408,-0.2886146171570312
mk7:shake:1,0.3268082076093181,0.793668172656234
mk7:shake:2,-0.23500535159060645,0.7989637434298227
mk7:shake:3,0.07462616218670601,-0.7980344337493248
mk7:shake:4,-0.16642901820538644,-0.7945974823367323
mk7:static:1,3.3308740202418563,1.4901148390152552
mk7:static:2,3.0248396932063666,1.5087369966497641
mk7:static:3,6.195191099954856,1.0898862270610097
mk7:static:4,5.726260789355207,1.071758812306474
nusA:nusA_induced:1,0.4722108714199008,-0.3560899441202934
nusA:nusA_induced:2,1.5269316927780752,-0.4195653703292632
nusA:nusA_induced:3,-0.1100688887268839,0.02917132895129715
nusA:nusA_induced:4,1.099263395286156,1.1393065976880532
nusA:nusA_induced:5,1.8068173177904587,0.4240985853579953
nusA:nusA_induced:6,2.148553950378347,1.044618167445118
nusA:no_nusA:1,-0.3860746549300619,0.36507715875206337
nusA:no_nusA:2,0.03645351956297955,-0.30683303245122673
nusA:no_nusA:3,-0.4246692086537865,-0.453014226798
nusA:no_nusA:4,0.3876177190831247,0.3938422071222889
nusA:no_nusA:5,-0.24918547865259275,-0.2473618787646221
nusA:no_nusA:6,0.6358581035903819,0.2482897721394979
pamR:wt_exp:1,-0.616134024316248,0.2894465066565601
pamR:wt_exp:2,0.6161340243162113,-0.28944650665655924
pamR:delydhC_exp:1,3.383053119441381,-0.514475241225127
pamR:delydhC_exp:2,1.0456650481538716,0.6203728239478714
pamR:delydhC_exp:3,1.7655192951585144,0.4561945307306665
pamR:wt_stat:1,26.13881090486877,2.5487805869289257
pamR:wt_stat:2,29.08911064922944,3.2592321985538324
pamR:wt_stat:3,30.64604870024766,2.7486399365960423
pamR:delydhC_stat:1,31.73119454810585,3.8362983653665736
pamR:delydhC_stat:2,31.353331564385055,3.6631438810088657
rho_strains:ncib3610:1,0.4170191150068852,-0.022669390218049482
rho_strains:ncib3610:2,-0.41701911500688,0.022669390218049482
rho_strains:ncib3610_delrho:1,0.6909447095078667,-0.9437187610434448
rho_strains:ncib3610_delrho:2,1.8757019566636741,-0.9014252022502588
rnase_j1:delrnjA:1,6.754688037002121,-0.267842771723072
rnase_j1:delrnjA:2,0.35909992833403753,-0.8480595237820445
rnase_j1:delrnjA:3,2.7173394309509953,-0.7669592956476419
rnase_j1:wt:1,-0.44480578506481255,-0.04995381141171951
rnase_j1:wt:2,0.36005430916174497,-0.02434976191781235
rnase_j1:wt:3,0.08475147590308517,0.07430357332953275
sigI:delrsgI_37C:1,0.7500822096956075,0.4563754305503185
sigI:delrsgI_37C:2,0.4816582475439827,0.6630745353685619
sigI:delrsgI_37C:3,0.6656800832252439,0.016003347154139647
sigI:delrsgI_52C:1,3.1120935381640225,0.5949303862201623
sigI:delrsgI_52C:2,2.9935486267481677,0.9281444937365784
sigI:delrsgI_52C:3,2.329522542760477,0.1335755115374715
sigI:delrsgI_sigI_37C:1,-0.23618296978088416,0.9219709052972762
sigI:delrsgI_sigI_37C:2,-0.40874929069387744,0.8150613544850618
sigI:delrsgI_sigI_37C:3,1.0105551570764721,0.3800507200471408
sigI:delrsgI_sigI_52C:1,1.5701362588007948,1.3505453614598206
sigI:delrsgI_sigI_52C:2,2.4039084139601994,0.4770451993369394
sigI:delrsgI_sigI_52C:3,4.703161068483351,1.2308394769089368
sigI:wt_37C:1,0.5706217756077263,0.37782685724869225
sigI:wt_37C:2,0.3009140474830257,-0.3726458134243358
sigI:wt_37C:3,-0.8715358230907339,-0.0051810438243569115
sigI:wt_52C:1,3.5328447950528465,0.7985521695057605
sigI:wt_52C:2,3.7289540801099132,0.14372439422672126
sigI:wt_52C:3,4.439174187916164,0.7367079827522759
spbeta:spbeta_nopep_20m:1,13.09719507875956,1.300774208772344
spbeta:spbeta_pep_20m:1,14.325176874335261,1.472666184746951
spbeta:spbeta_nopep_20m:2,15.572979577787747,1.4966873280439732
spbeta:spbeta_pep_20m:2,14.767614576272429,1.4850189091003587
spbeta:phi3T_pep_10m:1,-0.8376961058101325,0.30346130625595696
spbeta:phi3T_pep_20m:1,0.6884714266668494,0.12275466803759286
spbeta:phi3T_nopep_10m:1,1.0575567967183601,1.235859577537509
spbeta:phi3T_nopep_20m:1,0.29157274594799765,0.7812159966079362
spbeta:phi3T_pep_10m:2,-0.5591403756707785,-0.1828818002266024
spbeta:phi3T_pep_20m:2,2.9771183892348283,1.4573910948646516
spbeta:phi3T_nopep_10m:2,0.01887284642484881,-0.01741156709142455
spbeta:phi3T_nopep_20m:2,1.7543065593821967,1.4376079825601806
spbeta:phi3T_pep_10m:3,1.3968364814809024,-0.12057950602935374
spbeta:phi3T_pep_20m:3,2.8336761256654643,1.1714058989282323
spbeta:phi3T_nopep_10m:3,0.2747170608946158,-0.13605516901043568
spbeta:phi3T_nopep_20m:3,3.0169357795148573,1.256810275614705
spore_genes:wt_0h:1,-4.21659894303194,-0.5543372093372225
spore_genes:delyphF_0h:1,-1.1302866484940697,-0.24213769603889634
spore_genes:delyphF_0h:2,1.6102334306945068,0.14378153262289306
spore_genes:delyphF_0h:3,5.83617680391867,0.3240682754594699
spore_genes:delygaB_0h:1,4.180791292837322,-3.197995823125625
spore_genes:delygaB_0h:2,1.7275151173890058,-3.602907049870953
spore_genes:delygaB_0h:3,2.155267423349011,-3.873067926575313
spore_genes:wt_3h:1,-10.563403927262843,-2.176511120607966
spore_genes:wt_3h:2,-11.1597452921307,-2.095307025932197
spore_genes:wt_3h:3,-10.719000309717211,-1.716373794052136
spore_genes:delyizD_3h:1,-11.19254363714775,-2.167305221968422
spore_genes:wt_0h:2,4.181960925406976,0.3984819596021767
spore_genes:delyizD_3h:2,-11.570923984614787,-1.8591798034117308
spore_genes:delyizD_3h:3,-10.641916914260262,-2.0017112657348326
spore_genes:delykzB_3h:1,-11.73955722133172,-2.0550708371783912
spore_genes:delykzB_3h:2,-13.268101599867036,-2.1597061863460407
spore_genes:delykzB_3h:3,-12.091511472746358,-2.1150203032344383
spore_genes:delyphF_3h:1,-10.592021522197587,-2.4945845287256967
spore_genes:delyphF_3h:2,-11.481012739463756,-1.8329788170566808
spore_genes:delyphF_3h:3,-12.611507038873905,-2.024467402933388
spore_genes:delygaB_3h:1,-11.466060186084436,-2.5837586092065905
spore_genes:delygaB_3h:2,-10.841894559156305,-2.2225842588125917
spore_genes:wt_0h:3,0.03463801762496673,0.15585524973504494
spore_genes:delygaB_3h:3,-10.716575304088217,-2.4843109748120016
spore_genes:delyizD_0h:1,-8.43953623756686,-0.5643807274551218
spore_genes:delyizD_0h:2,-1.7766374562970424,0.2263603656903497
spore_genes:delyizD_0h:3,-2.4138637290600826,-0.3002884810977076
spore_genes:delykzB_0h:1,-1.211477045142581,-0.5964506304745019
spore_genes:delykzB_0h:2,-6.216650320844893,-1.1491180321308958
spore_genes:delykzB_0h:3,-1.604689367336795,-0.9718181188363522
swarming:comIQ12L:1,0.6096463041392197,-0.5070355503061119
swarming:comIQ12L:2,0.14310550513956627,0.4014101567663095
swarming:comIQ12L:3,-0.7527518092787678,0.1056253935398015
swarming:comIQ12L_delefp:1,-0.28038071584665275,-0.4053993757939605
swarming:comIQ12L_delefp:2,0.2917176619612072,-0.342118973090737
swarming:comIQ12L_delefp:3,0.20366415352538395,0.1528376840117902
swarming:comIQ12L_delefp_fliYS164A:1,0.4312853791824948,-0.2213207591721753
swarming:comIQ12L_delefp_fliYS164A:2,0.26887957210002056,-0.6370640446808054
swarming:comIQ12L_delefp_fliYS164A:3,-1.462605286384462,-0.04023170876448656
swarming:comIQ12L_delefp_nusGN21S:1,-1.024208359230805,0.17612020511540472
swarming:comIQ12L_delefp_nusGN21S:2,-0.5739633995668849,0.3125897959176376
swarming:comIQ12L_delefp_nusGN21S:3,-0.8966378060443934,0.2362053722132407
synant49:ctrl:1,2.2153720335002203,0.5655733126328322
synant49:ctrl:2,-1.3874084996732254,-0.4657665541313625
synant49:ctrl:3,-0.8279635338270317,-0.09980675850147057
synant49:synant49:1,-0.21225507043250125,0.34427597074284577
synant49:synant49:2,0.6311911859698126,0.07512480088375906
synant49:synant49:3,-0.0844431820679578,0.4259695183549024
tasA:wt_72h:1,4.266450892882787,2.1610548144506865
tasA:wt_72h:2,6.755241082330022,2.64069338357508
tasA:deltasA_72h:1,6.614381184330098,3.0972585967047106
tasA:deltasA_72h:2,6.939923729831338,2.414739775545669
tasA:wt_24h:1,0.6689480966055619,0.20528192338551765
tasA:wt_24h:2,-0.6689480966055594,-0.2052819233855168
tasA:wt_48h:1,-1.1940756203398553,0.7068902005413271
tasA:wt_48h:2,0.2178169672907224,0.8453982646057385
tasA:deltasA_24h:1,4.019140505137763,1.359822605907687
tasA:deltasA_24h:2,5.104637573355704,0.7368232168764264
tasA:deltasA_48h:1,5.12398914094217,2.3705144092972863
tasA:deltasA_48h:2,4.672438552797449,2.283313854210826
yacP:wt:1,-0.37106687199132105,-0.3283805064969658
yacP:delyacP:1,0.8249868547579181,0.10500971368108523
yacP:yacP_induced:1,-0.015831334791363956,0.2390375666500755
yacP:yacP_no_induce:1,-0.652966449417364,0.061382851130966636
yacP:wt:2,0.1555435722092655,0.3188182802725752
yacP:delyacP:2,0.8517668400164153,-0.05003159890278885
yacP:yacP_induced:2,-0.6427237837894946,-0.030153283440127243
yacP:yacP_no_induce:2,-1.1639105450839309,-0.015743063290146075
yacP:wt:3,0.21552329978204232,0.009562226224391068
yacP:delyacP:3,0.3875486404232261,0.22388335708026294
yacP:yacP_induced:3,-0.26171505041227383,-0.2667012269372453
yacP:yacP_no_induce:3,-0.3241234115433806,-0.15245788738518584
yonO:wt:1,-0.35640607678813835,-0.21485139173597467
yonO:wt:2,3.1939886431084927,0.3034141524078233
yonO:wt:3,-2.837582566320364,-0.08856276067184865
yonO:wt_mmc:1,-12.798546455360448,-2.6895690982865323
yonO:wt_mmc:2,-16.197976290731912,-3.738530835933135
yonO:wt_mmc:3,-12.644041999442804,-2.778511285294014
yonO:delyonO:1,-3.5936252422497383,-0.44253369291936817
yonO:delyonO:2,0.8114148796428413,0.03647330483238065
yonO:delyonO:3,5.427394742940417,0.6677786656018876
yonO:delyonO_mmc:1,-14.190516932094814,-1.9771197886045233
yonO:delyonO_mmc:2,-13.446811408490275,-2.5896113422685776
yonO:delyonO_mmc:3,-6.826876600511152,-1.690942350369136
yydF:ctrl:1,0.4769114794753568,-0.1387100157104304
yydF:ctrl:2,0.1742976803224389,0.010235427042392331
yydF:ctrl:3,-0.6512091597977983,0.12847458866803851
yydF:yydF:1,0.2527019133223279,0.15590001930033992
yydF:yydF:2,0.2694690518233563,0.4302406804903525
yydF:yydF:3,-0.08337808586437133,-0.0289601814605156
