,-0.07354755530176046,-0.052533968072686045,-0.031520380843611626,-0.010506793614537213,0.010506793614537213,0.03152038084361164,0.05253396807268604,0.07354755530176046,0.09456114253083489,0.11557472975990932,0.13658831698898374,0.15760190421805814,0.17861549144713254,0.19962907867620697,0.2206426659052814,0.24165625313435582,0.2626698403634302,0.28368342759250464,0.30469701482157907,0.3257106020506535
thresh,-0.08405434891629768,0.08405434891629768,2,,,,,,,,,,,,,,,,,
unreg,3,8,146,2032,2004,103,9,5,2,2,0,0,0,0,0,0,0,0,0,0
Fnr,0,0,0,3,1,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],['albF' 'sboA'],['sboX' 'albG'],[],[],[],[],[],[],[],[],[],[]
Fnr_genes,[],[],[],['acoC' 'acoA' 'acoB'],['acoL'],['fnr'],[],[],[],[],[],[],['narK' 'arfM'],[],['narG'],[],['narH' 'narJ'],['narI'],[],[]
