,-0.03958305625,-0.023749833749999998,-0.007916611249999997,0.007916611250000004,0.023749833750000005,0.03958305625,0.055416278750000006,0.07124950125000001,0.08708272375000001,0.10291594625,0.11874916875,0.13458239125000002,0.15041561375,0.16624883625,0.18208205875000003,0.19791528125000002,0.21374850375,0.22958172625000003,0.24541494875,0.26124817125
thresh,-0.0474996675,0.0474996675,2,,,,,,,,,,,,,,,,,
unreg,0,31,3630,2099,26,3,2,0,0,1,2,0,0,0,1,0,0,0,0,0
Fur,1,2,10,8,6,4,12,7,10,3,2,0,4,1,1,4,5,0,0,0
unreg_genes,[],[],[],[],[],[],['glcF' 'glcD'],[],[],['S512'],['S514' 'S513'],[],[],[],['S1229'],[],[],[],[],[]
Fur_genes,['nasF'],['S502' 'pfeT'],['nasB' 'nasC' 'nasE' 'S273' 'ywiE' 'ydhU/1' 'yfkM' 'ykoP' 'ydhU/2' 'S477'],['S1544' 'nasD' 'S260' 'S683' 'yfmB' 'fecF' 'gltA' 'S682'],['gltB' 'fecE' 'dctP' 'S255' 'catE' 'catD'],['fecD' 'S247' 'yoaJ' 'efeB'],"['fpbQ' 'yfhC' 'yfiZ' 'fpbO' 'yfhA' 'ywjA' 'fpbN' 'fpbP' 'S1267' 'S287'
 'yusV' 'ywjB']",['yusU' 'fecC' 'S130' 'S1523' 'efeU' 'fbpC' 'efeO'],['S119' 'S120' 'fhuG' 'btr' 'yfiY' 'yhfQ' 'fhuC' 'fhuB' 'ycgT' 'hmoA'],['ybbA' 'feuC' 'feuB'],['fhuD' 'feuA'],[],['yxeB' 'fbpB' 'S153' 'S1230'],['besA'],['ybdZ'],['ykuN' 'dhbF' 'ykuP' 'ykuO'],['dhbC' 'dhbB' 'dhbE' 'dhbA' 'S1228'],[],[],[]
